question,sql
"What is the result for Melbourne when Adelaide is no, and Auckland is yes?",SELECT Melbourne FROM table WHERE Adelaide = no AND Auckland = yes
Who won on 3 june?,SELECT Winner FROM table WHERE Date = 3 june
"Which date has a Race Leader of hermann buse ( ger ), and a Stage of 5?",SELECT Date FROM table WHERE Race Leader = hermann buse ( ger ) AND Stage = 5
Which race Leader has a Stage of 7?,SELECT Race Leader FROM table WHERE Stage = 7
Which date has a Stage of 12?,SELECT Date FROM table WHERE Stage = 12
What was the result for song of the year award in 1994?,SELECT Result FROM table WHERE Year = 1994 AND Award = song of the year
What was the result for work made by Neil Finn?,SELECT Result FROM table WHERE Nominated work = neil finn
what is the money for argentina?,SELECT COUNT Money ( $ ) FROM table WHERE Country = argentina
what is the money for trevor immelman?,SELECT Money ( $ ) FROM table WHERE Player = trevor immelman
what is the place for ireland?,SELECT Place FROM table WHERE Country = ireland
What result was a date of 20/03/2008 with leeds as the opponent,SELECT Result FROM table WHERE Opponent = leeds AND Date = 20/03/2008
What was the HT for the game at Stadio Luigi Ferraris?,SELECT H.T. FROM table WHERE VENUE = stadio luigi ferraris
"What was the HT for the game at Zagreb, with a full-time score of 0-2?",SELECT H.T. FROM table WHERE VENUE = zagreb AND SCORE = 0-2
What was the competition that was played in Zurich?,SELECT COMPETITION FROM table WHERE VENUE = zurich
When was the first game associated with over 4 losses?,SELECT First game FROM table WHERE Lost > 4
What is the lowest number of games drawn associated with over 39 games played?,SELECT MIN Drawn FROM table WHERE Played > 39
What is the highest number of losses when there are under 1 games played?,SELECT MAX Lost FROM table WHERE Played < 1
What location has more than 2 games with 2:56?,SELECT Location FROM table WHERE Game > 2 AND Time = 2:56
What location has October 10 as date?,SELECT Location FROM table WHERE Date = october 10
what is the seats 2006 total with %2001 of 39 and seats 2001 less than 12?,SELECT MAX Seats 2006 FROM table WHERE % 2001 = 39 AND Seats 2001 < 12
what is the total number of seats 2006 that has parties and voter turnout in % and whose %2006 is greater than 51.5?,SELECT SUM Seats 2006 FROM table WHERE Parties and voter communities = voter turnout in % AND % 2006 > 51.5
what is the total number of seats 2001 with seats 2006 more than 10 and voter communities of cdu?,SELECT SUM Seats 2001 FROM table WHERE Parties and voter communities = cdu AND Seats 2006 > 10
What was the loss of the game when the record was 3–2?,SELECT Loss FROM table WHERE Record = 3–2
Who was the opponent at the game that had a loss of Shields (1–1)?,SELECT Opponent FROM table WHERE Loss = shields (1–1)
Who is the opponent for Andrew Symonds in the 2004 season?,SELECT Opponent FROM table WHERE Player = andrew symonds AND Season = 2004
Name th country of origin for journey,SELECT Country of origin FROM table WHERE Artist = journey
Name the period active for enya,SELECT Period active FROM table WHERE Artist = enya
Name the genre for release-year of firsst charted less than 1980 and origin of jamaica,SELECT Genre FROM table WHERE Release-year of first charted record < 1980 AND Country of origin = jamaica
In which election was the constituency abolished?,SELECT Election FROM table WHERE 1st Member = constituency abolished
What was the 1st party with a 1st member of John Willis Fleming?,SELECT 1st Party FROM table WHERE 1st Member = john willis fleming
What is the 1st party when the 2nd party is constituency abolished?,SELECT 1st Party FROM table WHERE 2nd Party = constituency abolished
Who is the 2nd member during 1885 election?,SELECT 2nd Member FROM table WHERE Election = 1885
What is the 1st party during the 1857 election?,SELECT 1st Party FROM table WHERE Election = 1857
Which language has the percentage of 2.54?,SELECT Language FROM table WHERE percentage (%) = 2.54
What is the number of females that has the Polish language?,SELECT females FROM table WHERE Language = polish
What was the number of males that had the number females 62 331?,SELECT males FROM table WHERE females = 62 331
Which position has a sophomore class?,SELECT Position FROM table WHERE Class = sophomore
What is the lowest Preliminary score of a contestant that has an Evening Gown score of 8.472?,SELECT MIN Preliminaries FROM table WHERE Evening Gown = 8.472
Which Set 3 has a Set 1 of 25–20?,SELECT Set 3 FROM table WHERE Set 1 = 25–20
"Which Set 3 has a Time of 10:00, and a Set 2 of 25–19?",SELECT Set 3 FROM table WHERE Time = 10:00 AND Set 2 = 25–19
Which Set 1 has a Set 3 of 16–25?,SELECT Set 1 FROM table WHERE Set 3 = 16–25
"Which Set 3 has a Score of 0–3, a Time of 18:30, and a Date of july 10?",SELECT Set 3 FROM table WHERE Score = 0–3 AND Time = 18:30 AND Date = july 10
"Which score has a Set 2 of 17–25, and a Total of 48–75?",SELECT Score FROM table WHERE Set 2 = 17–25 AND Total = 48–75
"Which set 3 has a Time of 10:00, and a Score of 3–2, and a Total of 113–102?",SELECT Set 3 FROM table WHERE Time = 10:00 AND Score = 3–2 AND Total = 113–102
Is it live or studio before 1983?,SELECT Live / Studio FROM table WHERE Year < 1983
What is the total number of 1st prize ($) that has a United States country with a score lower than 271 and in a year after 1964 with a winner of Bobby Mitchell?,SELECT COUNT 1st prize ( $ ) FROM table WHERE Country = united states AND Score < 271 AND Year > 1964 AND Winner = bobby mitchell
What is the round for marcus howard?,SELECT SUM Round FROM table WHERE Name = marcus howard
What is the highest laps with a 30 finish?,SELECT MAX Laps FROM table WHERE Finish = 30
What is the rank of the 150.163 qual?,SELECT Rank FROM table WHERE Qual = 150.163
What is the lowest laps with a 142.744 qual?,SELECT MIN Laps FROM table WHERE Qual = 142.744
What year had less than 160 laps and a rank of 26?,SELECT Year FROM table WHERE Laps < 160 AND Rank = 26
"for the other of soun, what's the khmer?",SELECT Khmer FROM table WHERE Other = soun
"for the other of mouy, what's the khmer?",SELECT Khmer FROM table WHERE Other = mouy
What is the language of the film directed by Hans Kristensen?,SELECT Language FROM table WHERE Director = hans kristensen
What is the original title of the film for which Dersu Uzala was nominated?,SELECT Original title FROM table WHERE Film title used in nomination = dersu uzala
What is Argentina's language?,SELECT Language FROM table WHERE Country = argentina
What chassis did Jolly Club Spa used after 1985?,SELECT Chassis FROM table WHERE Year > 1985 AND Entrant = jolly club spa
What engine was paired with Minardi m187?,SELECT Engine FROM table WHERE Chassis = minardi m187
What is the highest points with g Tyres and Minardi m187?,SELECT MAX Points FROM table WHERE Tyres = g AND Chassis = minardi m187
What Chassis has g Tyres before 1987?,SELECT Chassis FROM table WHERE Tyres = g AND Year < 1987
How many years were g Tyres and Minardi m187 used?,SELECT AVG Year FROM table WHERE Tyres = g AND Chassis = minardi m187
What engine what in the vehicle when adt champion racing ranked in 1st place?,SELECT Engine FROM table WHERE Rank = 1st AND Entrant = adt champion racing
What Chassis ranked 18th?,SELECT Chassis FROM table WHERE Rank = 18th
"What was the class when adt champion racing ranked 1st with an audi r8 chassis, and less than 206 points?",SELECT Class FROM table WHERE Points < 206 AND Chassis = audi r8 AND Entrant = adt champion racing AND Rank = 1st
Who were the winner and nominees in 2001?,SELECT Winner/Nominee(s) FROM table WHERE Year = 2001
Who is nominated for the film Rugrats Go Wild?,SELECT Winner/Nominee(s) FROM table WHERE Result = nominated AND Film = rugrats go wild
How many goals did he score with under 26 appearances for werder bremen?,SELECT COUNT Goals FROM table WHERE Apps. < 26 AND Club = werder bremen
How many goals did he have in the bundesliga with under 7 appearances?,SELECT AVG Goals FROM table WHERE Competition = bundesliga AND Apps. < 7
What season did he have 7 appearances?,SELECT Season FROM table WHERE Apps. = 7
What is the to par for the score 73-71=144?,SELECT To par FROM table WHERE Score = 73-71=144
What area did Julius Boros play at?,SELECT Place FROM table WHERE Player = julius boros
What country  has a score of 74-70=144,SELECT Country FROM table WHERE Score = 74-70=144
Which of the Canterbury has a Central District of 276* M.D. Crowe & P.S. Briasco V (C) 1986/87?,SELECT Canterbury FROM table WHERE Central Districts = 276* m.d. crowe & p.s. briasco v (c) 1986/87
What is Auckland thats got Otago of 184 R.C. Blunt & W. Hawksworth V (C) 1931/32?,SELECT Auckland FROM table WHERE Otago = 184 r.c. blunt & w. hawksworth v (c) 1931/32
What tournament was after 2009?,SELECT Tournament FROM table WHERE Year > 2009
"What event was held in Chihuahua, Mexico?","SELECT Event FROM table WHERE Venue = chihuahua, mexico"
"Can you tell me the total number of Rank that has the Area (km 2) smaller than 2,040, and the Population smaller than 1,234,596?","SELECT COUNT Rank FROM table WHERE Area (km 2 ) < 2,040 AND Population < 1,234,596"
"Can you tell me the sun of Population that has the Country/Region of hong kong, and the Rank smaller than 2?",SELECT SUM Population FROM table WHERE Country/Region = hong kong AND Rank < 2
Who is the manager with the Hewlett-Packard shirt sponsor?,SELECT Manager 1 FROM table WHERE Shirt sponsor = hewlett-packard
Who is the captain of the team that has a kit manufacturer of Fox Leisure?,SELECT Captain FROM table WHERE Kit manufacturer = fox leisure
One2one is the shirt sponsor for the captain of what team?,SELECT Captain FROM table WHERE Shirt sponsor = one2one
What company is the kit manufacturer that Gareth Southgate belongs to?,SELECT Kit manufacturer FROM table WHERE Captain = gareth southgate
for the tournament of world amateur championship what was the result in 2010?,SELECT Result FROM table WHERE Year = 2010 AND Tournament = world amateur championship
Which location had a race that took place on 22 July 2011 and has a rank greater than 8?,SELECT Location FROM table WHERE Rank > 8 AND Date = 22 july 2011
How many gold medals for the school with 2 total medals and under 0 bronzes?,SELECT COUNT Gold Medals FROM table WHERE Total Medals = 2 AND Bronze Medals < 0
How many gold medals for bellbrook HS with less than 1 silver?,SELECT COUNT Gold Medals FROM table WHERE Ensemble = bellbrook hs AND Silver Medals < 1
How many silvers for a school with 2 golds and over 2 total?,SELECT Silver Medals FROM table WHERE Gold Medals = 2 AND Total Medals > 2
How many gold medals for the school with less than 1 total?,SELECT COUNT Gold Medals FROM table WHERE Total Medals < 1
What is the entrant for 1967?,SELECT Entrant FROM table WHERE Year = 1967
What ist he entrant later than 1963 with an eagle MK1 chassis?,SELECT Entrant FROM table WHERE Year > 1963 AND Chassis = eagle mk1
What is the entrant that has 0 points?,SELECT Entrant FROM table WHERE Pts. = 0
What is the earliest year with 16 points?,SELECT MIN Year FROM table WHERE Pts. = 16
Name the venue for margin less than 66 and opponent of north queensland cowboys,SELECT Venue FROM table WHERE Margin < 66 AND Opponent = north queensland cowboys
Name the sum of year for penrith panthers opponent,SELECT SUM Year FROM table WHERE Opponent = penrith panthers
Name the opponent for 1996 at the mt smart stadium venue,SELECT Opponent FROM table WHERE Venue = mt smart stadium AND Year = 1996
Name the average year for 46 margin,SELECT AVG Year FROM table WHERE Margin = 46
Name the margin for 2002,SELECT Margin FROM table WHERE Year = 2002
Who participated in the Mixed Doubles when Tracey Hallam participated in the Women's Singles?,SELECT Mixed doubles FROM table WHERE Women's singles = tracey hallam
Who participated in the Mixed Doubles when Simon Santoso participated in the Men's Singles after 2008?,SELECT Mixed doubles FROM table WHERE Men's singles = simon santoso AND Year > 2008
Which Affiliation has an Enrollement larger than 502?,SELECT Affiliation FROM table WHERE Enrollment > 502
What School has an Enrollement smaller than 301?,SELECT School FROM table WHERE Enrollment < 301
Which Grades has an Enrollment larger htan 443 with a Student body of Co-ed?,SELECT Grades FROM table WHERE Enrollment > 443 AND Student Body = co-ed
What's the Student Body with an Affiliation of Roman Catholic and has an Enrollment of 502?,SELECT Student Body FROM table WHERE Affiliation = roman catholic AND Enrollment = 502
What is the average year that has a final Tour position of 54 and a final Vuelta position over 55?,SELECT AVG Year FROM table WHERE Final Position - Tour = 54 AND Final Position - Vuelta > 55
What is the final Vuelta position associated with a final Giro position over 39 and a final Tour position of 90?,SELECT Final Position - Vuelta FROM table WHERE Final Position - Giro > 39 AND Final Position - Tour = 90
How many Giro positions are associated with the year 1971 and Tour final positions over 50?,SELECT COUNT Final Position - Giro FROM table WHERE Year = 1971 AND Final Position - Tour > 50
How many laps did the rider Alex Baldolini take?,SELECT SUM Laps FROM table WHERE Rider = alex baldolini
How many laps were completed in the time of +7.213 with a grid number larger than 7?,SELECT COUNT Laps FROM table WHERE Time/Retired = +7.213 AND Grid > 7
What is total number of laps for bikes manufactured by KTM with a time of +3.578 and a grid number larger than 4?,SELECT COUNT Laps FROM table WHERE Manufacturer = ktm AND Time/Retired = +3.578 AND Grid > 4
"What was the surface for the May 10, 2009 tournament?","SELECT Surface FROM table WHERE Date = may 10, 2009"
Which co-driver has fewer than 282 laps and type P tyres?,SELECT Co-Drivers FROM table WHERE Laps < 282 AND Tyres = p
Which class more recent than 1988 has G tyres?,SELECT Class FROM table WHERE Tyres = g AND Year > 1988
What is the greatest number of caps for Bruce Djite?,SELECT MAX Caps FROM table WHERE Player = bruce djite
How many goals were scored by Eugene Galeković?,SELECT Goals FROM table WHERE Player = eugene galeković
How many goals were scored by players with more than 16 caps?,SELECT Goals FROM table WHERE Caps > 16
What is the highest place of a swimmer from the Netherlands?,SELECT MAX Rank FROM table WHERE Nationality = netherlands
Name the authority for te akau with roll less than 254 and decile of 8,SELECT Authority FROM table WHERE Roll < 254 AND Decile = 8 AND Area = te akau
Tell me the name with decile of 6 and roll of 93,SELECT Name FROM table WHERE Decile = 6 AND Roll = 93
"What is the result of the match on January 26, 2006?","SELECT Result FROM table WHERE Date = january 26, 2006"
What was the status of Bluetooth for the model that launched after 2004 with a ROM (MiB) of 128 and a Wifi of 802.11b?,SELECT Bluetooth FROM table WHERE Launch year > 2004 AND ROM ( MiB ) = 128 AND WiFi = 802.11b
What is the RAM (MiB) value for the X30 Mid-Range model?,SELECT RAM ( MiB ) FROM table WHERE Model = x30 mid-range
"How many points did the team with more than 68 games, 4 ties, and more than 272 goals against have?",SELECT SUM Points FROM table WHERE Games > 68 AND Tied = 4 AND Goals against > 272
Which event had the time 45.74?,SELECT Event FROM table WHERE Time = 45.74
"What was the time of December 15, 2010?","SELECT Time FROM table WHERE Date = december 15, 2010"
What were the notes for the time 45.74?,SELECT Notes FROM table WHERE Time = 45.74
What Player has 23 Tries?,SELECT Player FROM table WHERE Tries = 23
How many Goals did Matt Cook have?,SELECT Goals FROM table WHERE Player = matt cook
What Full Back Player has 0 Apps?,SELECT Player FROM table WHERE Position = full back AND Apps = 0
"With 0 Goals and less than 1 Tries, what is Matt James position?",SELECT Position FROM table WHERE Goals = 0 AND Tries < 1 AND Player = matt james
What is the earliest round drafted for a University of Southern California player?,SELECT MIN Round FROM table WHERE School = university of southern california
What round drafted was the 1b and a Signed of no cardinals - 1969 june?,SELECT COUNT Round FROM table WHERE Position = 1b AND Signed = no cardinals - 1969 june
"Which event has an Opponent of akihiro gono, and a Method of decision?",SELECT Event FROM table WHERE Opponent = akihiro gono AND Method = decision
Which location has an Opponent of masanori suda?,SELECT Location FROM table WHERE Opponent = masanori suda
Which opponent has a Time of 1:34?,SELECT Opponent FROM table WHERE Time = 1:34
Which event resulted in loss with an Opponent of maurice smith?,SELECT Event FROM table WHERE Res. = loss AND Opponent = maurice smith
What is the winner of gold  that also has ↓ 1 in the sport of cycling?,SELECT Gold FROM table WHERE Bronze = ↓ 1 AND Sport = cycling
What is the most recent year that Gulf Racing Middle East won?,SELECT MAX Year FROM table WHERE Team = gulf racing middle east
What is the class of the co-driver emanuele pirro jj lehto?,SELECT Class FROM table WHERE Co-Drivers = emanuele pirro jj lehto
What was the final position of Arena Motorsports International?,SELECT Pos. FROM table WHERE Team = arena motorsports international
Who was the Co-Driver of the winner of 1992's race?,SELECT Co-Drivers FROM table WHERE Year = 1992
What is the score in the final with runner-up as the outcome and hard (i) as the surface?,SELECT Score in the final FROM table WHERE Outcome = runner-up AND Surface = hard (i)
Who is team 1 when 2nd leg score is 1-3 and Asec Mimosas is Team 2?,SELECT Team 1 FROM table WHERE 2nd leg = 1-3 AND Team 2 = asec mimosas
What is the 1st leg score when 2nd leg score is 3-3?,SELECT 1st leg FROM table WHERE 2nd leg = 3-3
What is the 1st leg score when US Mbila Nzambi is team 1?,SELECT 1st leg FROM table WHERE Team 1 = us mbila nzambi
Who was the opponent on May 20?,SELECT Opponent FROM table WHERE Date = may 20
Who took the loss on May 25?,SELECT Loss FROM table WHERE Date = may 25
What was the record after the game that ended in a 2-3 loss?,SELECT Record FROM table WHERE Score = 2-3
What was the date of the game that had a loss of Politte (0-2)?,SELECT Date FROM table WHERE Loss = politte (0-2)
Who was the opponent at the game that had a loss of Hendrickson (0-1)?,SELECT Opponent FROM table WHERE Loss = hendrickson (0-1)
What was the smallest attendance at a game when the record was 7-15?,SELECT MIN Attendance FROM table WHERE Record = 7-15
What was the average attendance at a game when the record was 6-13?,SELECT AVG Attendance FROM table WHERE Record = 6-13
"What is the yield, neutrons per fission of the group with decay constants less than 0.301, a half-life of 22.72, and a group number larger than 2?","SELECT SUM Yield, Neutrons per Fission FROM table WHERE Decay Constant (s −1 ) < 0.301 AND Half-Life (s) = 22.72 AND Group > 2"
"What is the decay constant with a half-life less than 22.72, a yield, neutrons per fission of 0.0031000000000000003, and a group number less than 3?","SELECT COUNT Decay Constant (s −1 ) FROM table WHERE Half-Life (s) < 22.72 AND Yield, Neutrons per Fission = 0.0031000000000000003 AND Group < 3"
"What is the lowest half-life with a yield, neutrons per fission bigger than 0.0031000000000000003 and a decay constant less than 0.030500000000000003?","SELECT MIN Half-Life (s) FROM table WHERE Yield, Neutrons per Fission > 0.0031000000000000003 AND Decay Constant (s −1 ) < 0.030500000000000003"
"With Round 3 and Pick # over 10, what is the higher Overall number?",SELECT MAX Overall FROM table WHERE Round = 3 AND Pick # > 10
What is the highest round for College of Nebraska if the Overall is under 190?,SELECT MAX Round FROM table WHERE College = nebraska AND Overall < 190
"Which college has a Pick # 1, Overall more than one, and Round is 7?",SELECT College FROM table WHERE Pick # = 1 AND Overall > 1 AND Round = 7
What was the attendance on 21 August 2004?,SELECT SUM Attendance FROM table WHERE Date = 21 august 2004
What is the average rank of an athlete that holds a time higher than 53.38?,SELECT AVG Rank FROM table WHERE Time > 53.38
What lane did the swimmer with a time of 52.84 have?,SELECT MAX Lane FROM table WHERE Time = 52.84
What lane did the rank 3 swimmer use?,SELECT MAX Lane FROM table WHERE Rank = 3
Which opponent played on July 15?,SELECT Opponent FROM table WHERE Date = july 15
"What is the record for a game played on July 16 with attendance of more than 32,162?","SELECT Record FROM table WHERE Attendance > 32,162 AND Date = july 16"
Where has Jimmy Demaret as a player?,SELECT Place FROM table WHERE Player = jimmy demaret
How much does it cost for United States and Byron nelson?,SELECT COUNT Money ( $ ) FROM table WHERE Country = united states AND Player = byron nelson
Which Country has a Place of t8 and byron nelson?,SELECT Country FROM table WHERE Place = t8 AND Player = byron nelson
Name the average pop for chūgoku and prefecture of okayama,SELECT AVG Pop. ¹ FROM table WHERE Region = chūgoku AND Prefecture = okayama
Name the highest pop for tottori,SELECT MAX Pop. ¹ FROM table WHERE Prefecture = tottori
Name the sum of pop for shizuoka,SELECT SUM Pop. ¹ FROM table WHERE Prefecture = shizuoka
Name the total number of pop for ibaraki,SELECT COUNT Pop. ¹ FROM table WHERE Prefecture = ibaraki
Who is the mascot for Mishawaka?,SELECT Mascot FROM table WHERE Location = mishawaka
Which previous conference is associated with Penn school?,SELECT Previous Conference FROM table WHERE School = penn
Which location is in 71 St. Joseph county with South Bend Washington school?,SELECT Location FROM table WHERE County = 71 st. joseph AND School = south bend washington
What is the mascot for South Bend Clay?,SELECT Mascot FROM table WHERE School = south bend clay
What was the address of the building with architects Edmund Woolley and Andrew Hamilton?,SELECT Street address FROM table WHERE Architect = edmund woolley and andrew hamilton
How many years as tallest building was the Tenth Presbyterian Church?,SELECT Years as tallest FROM table WHERE Name = tenth presbyterian church
How many years as tallest building was Independence Hall?,SELECT Years as tallest FROM table WHERE Name = independence hall
What is the height of the Tenth Presbyterian Church?,SELECT Height ft (m) FROM table WHERE Name = tenth presbyterian church
"For the Loss of Plesac (1-5), what is the Record?",SELECT Record FROM table WHERE Loss = plesac (1-5)
"For the Loss of Plesac (1-5), what is the Record?",SELECT Record FROM table WHERE Loss = plesac (1-5)
Name the entrant for year less than 1990 and chassis of eurobrun er189,SELECT Entrant FROM table WHERE Year < 1990 AND Chassis = eurobrun er189
Name the engine for years before 1990 and chassis of eurobrun er189,SELECT Engine FROM table WHERE Year < 1990 AND Chassis = eurobrun er189
"With games started smaller than 16 plus receptions of 51, what is the smallest amount of touchdowns listed?",SELECT MIN Touchdowns FROM table WHERE Receptions = 51 AND Games Started < 16
"What are the highest number of games played that had game starts of 10, receptions of 6 and fumbles smaller than 3?",SELECT MAX Games Played FROM table WHERE Receptions = 6 AND Games Started = 10 AND Fumbles < 3
"When was the location 15km NW of Pol-E Khomri, the circumstaances IED and the casualties of 1 WIA?",SELECT Date FROM table WHERE Casualties = 1 wia AND Circumstances = ied AND Location = 15km nw of pol-e khomri
When was the incident in Pol-E Khomri?,SELECT Date FROM table WHERE Location = pol-e khomri
"What was the incident in imam sahib area, kunduz province?","SELECT Nature of incident FROM table WHERE Location = imam sahib area, kunduz province"
What gender has Romanized name and kim yoon-yeong?,SELECT Gender FROM table WHERE Romanized name = kim yoon-yeong
What year did Willis McGahee play fewer than 15 games with the Baltimore Ravens?,SELECT MIN Year FROM table WHERE Team = baltimore ravens AND Games < 15
"After the 2013 season, what was the fewest number of games that Willis McGahee played in a single season?",SELECT MIN Games FROM table WHERE Year > 2013
"What is the result when the competition was the 2006 fifa world cup qualifier, and a Venue of warner park sporting complex, bassaterre?","SELECT Result FROM table WHERE Competition = 2006 fifa world cup qualifier AND Venue = warner park sporting complex, bassaterre"
"What is the name of the venue when the competition was friendly, with a Result of 2–3?",SELECT Venue FROM table WHERE Competition = friendly AND Result = 2–3
"What is the name of the venue when the score was 5–0, and a Competition of 2007 caribbean cup qualifier?",SELECT Venue FROM table WHERE Score = 5–0 AND Competition = 2007 caribbean cup qualifier
When did elisabeth of valois die?,SELECT Death FROM table WHERE Name = elisabeth of valois
Who is entered earlier than 1975 and has a Lotus 20 chassis?,SELECT Entrant FROM table WHERE Year < 1975 AND Chassis = lotus 20
Which engine has a Lotus 49c chassis?,SELECT Engine FROM table WHERE Chassis = lotus 49c
What are the average points of Scuderia Scribante with a Brabham bt11 chassis before 1968?,SELECT AVG Points FROM table WHERE Entrant = scuderia scribante AND Chassis = brabham bt11 AND Year < 1968
How many points are there for a Mclaren m23 chassis later than 1972?,SELECT COUNT Points FROM table WHERE Year > 1972 AND Chassis = mclaren m23
What is the average change to have a land area of 546.74 and a population density greater than 0.5?,SELECT AVG Change (%) FROM table WHERE Land area (km²) = 546.74 AND Population density (per km²) > 0.5
What was the result after 1994 for team MB2 and 31 starts?,SELECT Finish FROM table WHERE Year > 1994 AND Team = mb2 AND Start = 31
What team has 33 starts?,SELECT Team FROM table WHERE Start = 33
What team finished 35 in a ford before 1997?,SELECT Team FROM table WHERE Year < 1997 AND Manufacturer = ford AND Finish = 35
"What was the sum of the scores before the year 2002, that had the venue of Halmstad?",SELECT SUM Score FROM table WHERE Venue = halmstad AND Year < 2002
What was France's highest score when the venue was Bokskogens?,SELECT MAX Score FROM table WHERE Country = france AND Venue = bokskogens
"What was the earliest year during which the winner was Matthew King, and during which the score was higher than 270?",SELECT MIN Year FROM table WHERE Winner = matthew king AND Score > 270
What was the average year during which the score was 270?,SELECT AVG Year FROM table WHERE Score = 270
"What were the total number scores after 2005, when the winner was David Patrick?",SELECT COUNT Score FROM table WHERE Winner = david patrick AND Year > 2005
What was the average year that the venue was Bokskogens?,SELECT AVG Year FROM table WHERE Venue = bokskogens
Who did the Toronto Blue Jays play against where the score was 4 - 2?,SELECT Opponent FROM table WHERE Score = 4 - 2
Who did the Blue Jays play against on April 11?,SELECT Opponent FROM table WHERE Date = april 11
Who did the Blue Jays play against on April 24?,SELECT Opponent FROM table WHERE Date = april 24
"What was the average Value ($M) when the Country was England, the Operating income($m) was greater than -5, and the Revenue ($M) was smaller than 103?",SELECT AVG Value ($M) FROM table WHERE Country = england AND Operating income($m) > -5 AND Revenue ($M) < 103
"What was the total amount of Value ($M), when the Country was Spain, the Rank was 19, and the Debt as % of value was larger than 159?",SELECT COUNT Value ($M) FROM table WHERE Country = spain AND Rank = 19 AND Debt as %of value > 159
"What was the sum of Value ($M), when the Revenue ($M) was less than 307, the Team was Valencia, and the Rank was smaller than 19?",SELECT SUM Value ($M) FROM table WHERE Revenue ($M) < 307 AND Team = valencia AND Rank < 19
"What was the total amount of Value ($M), when the Rank was higher than 6, and the % change on year was -27?",SELECT COUNT Value ($M) FROM table WHERE Rank > 6 AND % change on year = -27
"What was the sum of Revenue ($M), when the Debt as % of value was higher than 27, and the Operating income($m) was 77?",SELECT SUM Revenue ($M) FROM table WHERE Debt as %of value > 27 AND Operating income($m) = 77
Name the screening completed for screening started 23 january 2006,SELECT Screening Completed FROM table WHERE Screening Started = 23 january 2006
Name the screening started when it was completed 3 may 2006,SELECT Screening Started FROM table WHERE Screening Completed = 3 may 2006
What award was Trent Tesoro nominated for in 2007?,SELECT Award FROM table WHERE Result = nominated AND Year = 2007
What is the score for the team that has a record of 80-64?,SELECT Score FROM table WHERE Record = 80-64
What position did team scandia finish when their engine was cosworth?,SELECT Finish FROM table WHERE Engine = cosworth AND Team = team scandia
What was the position of the team that used an oldsmobile engine and DNQ?,SELECT Finish FROM table WHERE Engine = oldsmobile AND Start = dnq
what is the least bronze when gold is more than 0 for russia?,SELECT MIN Bronze FROM table WHERE Gold > 0 AND Nation = russia
what is the highest rank for italy when gold is more than 1?,SELECT MAX Rank FROM table WHERE Nation = italy AND Gold > 1
what is the total when bronze is more than 1 and gold smaller than 1?,SELECT SUM Total FROM table WHERE Bronze > 1 AND Gold < 1
What is the avg seek time for a device that is less than 3231?,SELECT Avg seek time [ms] FROM table WHERE Device < 3231
What is the smallest transfer rate for a 3243 device?,SELECT MIN Avg transfer rate [kB/s] FROM table WHERE Device = 3243
Which entrant has a year after 1955?,SELECT Entrant FROM table WHERE Year > 1955
How many draws has a Club of real valladolid that was played less than 38?,SELECT MAX Draws FROM table WHERE Club = real valladolid AND Played < 38
"How many losses are there with 5 goal differences, drew more than 10 times, and 43 goals against?",SELECT COUNT Losses FROM table WHERE Goal Difference = 5 AND Draws > 10 AND Goals against = 43
On which award show was Bad Girls nominated for Most Popular Drama in 2004?,SELECT Award Show FROM table WHERE Year = 2004 AND Category = most popular drama
Who was the recipient when the show was nominated for Most Popular Drama after 2004?,SELECT Recipient(s) FROM table WHERE Result = nominated AND Category = most popular drama AND Year > 2004
In what award show was Bad Girls nominated for Best Loved Drama in 2002?,SELECT Award Show FROM table WHERE Category = best loved drama AND Year = 2002
What is the average total number of medals for a nation with 2 silver medals and a rank larger than 7?,SELECT AVG Total FROM table WHERE Silver = 2 AND Rank > 7
"What is the lowest rank of Ukraine with fewer than 14 silver medals, fewer than 3 bronze medals, and a total of 4 medals?",SELECT MIN Rank FROM table WHERE Silver < 14 AND Bronze < 3 AND Total = 4 AND Nation = ukraine
What is the total of bronze medals from nations with more than 16 total medals and ranks larger than 3?,SELECT COUNT Bronze FROM table WHERE Total = 16 AND Rank > 3
What is the total number of bronze medals with a total of 4 medals and 1 gold medal?,SELECT COUNT Bronze FROM table WHERE Total = 4 AND Gold = 1
What was the qualification with more than 162 laps in 1953?,SELECT Qual FROM table WHERE Laps > 162 AND Year = 1953
What was the qualification with more than 585 laps?,SELECT Qual FROM table WHERE Laps = 585
How many laps had a qualification of 136.168?,SELECT COUNT Laps FROM table WHERE Qual = 136.168
"Who was appointed with the title of envoy extraordinary and minister plenipotentiary, and a termination of mission of march 16, 1905?","SELECT Appointed by FROM table WHERE Title = envoy extraordinary and minister plenipotentiary AND Termination of Mission = march 16, 1905"
"What is the GDP (billion US$) of the country that has a GDP per capita (US$) of 8,861?","SELECT GDP (billion US$) FROM table WHERE GDP per capita (US$) = 8,861"
"What is the name of the member country that has a Population of 1,341,664?","SELECT Member countries FROM table WHERE Population = 1,341,664"
"What is the total population of the country that has a GDP per capita (US$) of 15,054?","SELECT Population FROM table WHERE GDP per capita (US$) = 15,054"
"What is the name of the country that has an Area (km²) of 49,036?","SELECT Member countries FROM table WHERE Area (km²) = 49,036"
What is the GDP (billion US$) of the country that has an Area (km²) of 316?,SELECT GDP (billion US$) FROM table WHERE Area (km²) = 316
