question,sql
What is Nelspruit's population?,SELECT COUNT Population (2013) FROM table WHERE Largest city = nelspruit
"When Hapoel tel aviv was team 2 and 1st leg was 1–2, what was the 2nd leg?",SELECT 2nd leg FROM table WHERE 1st leg = 1–2 AND Team 2 = hapoel tel aviv
"Which Time has a Round of 3, and a Record of 2–0?",SELECT Time FROM table WHERE Round = 3 AND Record = 2–0
What were the average laps on a grid of 11?,SELECT AVG Laps FROM table WHERE Grid = 11
Where is the location with a record of 50-19?,SELECT Location FROM table WHERE Record = 50-19
Which game had a record of 45-16?,SELECT AVG Game FROM table WHERE Record = 45-16
Which game is located in Boston Garden and has a record of 49-17?,SELECT Game FROM table WHERE Location = boston garden AND Record = 49-17
What is the largest 1st LBSC number with a LBSC Name of northcote?,SELECT MAX 1st LBSC No. FROM table WHERE LBSC Name = northcote
What is the result when the round shows 34?,SELECT Result FROM table WHERE Round = 34
"What is the venue when Woking was the opponent, and the round was less than 29?",SELECT Venue FROM table WHERE Opponent = woking AND Round < 29
"What is the round number when the opponent was Wrexham, and the venue shows as Away?",SELECT COUNT Round FROM table WHERE Opponent = wrexham AND Venue = away
"what is the lowest position when the name is esv türkheim, and Drawn more than 0?",SELECT MIN Position FROM table WHERE Name = esv türkheim AND Drawn > 0
what is the highest drawn when played is more than 14?,SELECT MAX Drawn FROM table WHERE Played > 14
what is the least drawn when the name is sv apfeldorf and the position is more than 8?,SELECT MIN Drawn FROM table WHERE Name = sv apfeldorf AND Position > 8
who is the winner when the team is mobil 1 racing?,SELECT Winner FROM table WHERE Team = mobil 1 racing
what is the circuit when the date is 16 april?,SELECT Circuit FROM table WHERE Date = 16 april
what is the circuit when the date is 4 june?,SELECT Circuit FROM table WHERE Date = 4 june
what is the race title when the winner is dick johnson and the circuit is sandown raceway?,SELECT Race Title FROM table WHERE Winner = dick johnson AND Circuit = sandown raceway
On what date was the game 1 played at Portland?,SELECT Date FROM table WHERE Home team = portland AND Game = game 1
Who was the road team on May 2?,SELECT Road team FROM table WHERE Date = may 2
Who was the road team on May 2?,SELECT Road team FROM table WHERE Date = may 2
On what date did Portland play game 5 at home?,SELECT Date FROM table WHERE Home team = portland AND Game = game 5
Which game of the season was played on April 22?,SELECT Game FROM table WHERE Date = april 22
What is the highest round a fight lasted against masutatsu yano?,SELECT MAX Round FROM table WHERE Opponent = masutatsu yano
What was the method of resolution when Katsuhisa Fujii's record was 0-1?,SELECT Method FROM table WHERE Record = 0-1
What is the jersey number of the player from years 1986 – 1991 1997 – 1999?,SELECT Jersey Number(s) FROM table WHERE Years = 1986 – 1991 1997 – 1999
Where is the player from that wears the number 29?,SELECT From FROM table WHERE Jersey Number(s) = 29
What position was played by the player during 1986 – 1991 1997 – 1999?,SELECT Position FROM table WHERE Years = 1986 – 1991 1997 – 1999
Who is the player from Tennessee?,SELECT Player FROM table WHERE From = tennessee
"During what years was the Jersey Numbers 34, 30 played?","SELECT Years FROM table WHERE Jersey Number(s) = 34, 30"
"What is Record, when Opponent is San Francisco Warriors?",SELECT Record FROM table WHERE Opponent = san francisco warriors
"What is H/A/N, when Date is October 31?",SELECT H/A/N FROM table WHERE Date = october 31
"What is Score, when Opponent is Atlanta Hawks?",SELECT Score FROM table WHERE Opponent = atlanta hawks
"What is H/A/N, when Record is 2-5?",SELECT H/A/N FROM table WHERE Record = 2-5
"What is Record, when Date is October 31?",SELECT Record FROM table WHERE Date = october 31
"What is Record, when H/A/N is n?",SELECT Record FROM table WHERE H/A/N = n
What was the guage of the concessionaire ferrosur roca?,SELECT Gauge FROM table WHERE Concessionaire = ferrosur roca
Which FA Division has a length of 2704 km?,"SELECT FA Division(s) FROM table WHERE Length, km = 2704"
What is the takeover date of the FA division mitre?,SELECT Takeover Date FROM table WHERE FA Division(s) = mitre
What date was the tournament in Indian Wells?,SELECT Date FROM table WHERE Tournament = indian wells
Who was the opponent in the math that was played in Nice on a clay court?,SELECT Opponent FROM table WHERE Surface = clay AND Tournament = nice
What was the score in the match against Sergi Bruguera?,SELECT Score FROM table WHERE Opponent = sergi bruguera
What was the score of the tournament in Wellington?,SELECT Score FROM table WHERE Tournament = wellington
Which race was in round 6?,SELECT Race Name FROM table WHERE Round = 6
Which round did jonathan bomarito win?,SELECT Round FROM table WHERE Winning driver = jonathan bomarito
What race did the team Mi-Jack Conquest racing win with a pole position of andreas wirth?,SELECT Race Name FROM table WHERE Winning Team = mi-jack conquest racing AND Pole position = andreas wirth
What race after round 6 did Graham Rahal win with a pole position of graham rahal?,SELECT Race Name FROM table WHERE Winning driver = graham rahal AND Round > 6 AND Pole position = graham rahal
What pole position did 2006 gehl championship finale have?,SELECT Pole position FROM table WHERE Race Name = 2006 gehl championship finale
who is the player when the place is t5 and the score is 69-74=143?,SELECT Player FROM table WHERE Place = t5 AND Score = 69-74=143
"what is the score when the country is united states, the to par is +2 and the player is phil hancock?",SELECT Score FROM table WHERE Country = united states AND To par = +2 AND Player = phil hancock
what is the place for gary player?,SELECT Place FROM table WHERE Player = gary player
what is the place when the score is 70-72=142?,SELECT Place FROM table WHERE Score = 70-72=142
what is the place when the score is 70-70=140?,SELECT Place FROM table WHERE Score = 70-70=140
who is the player when the country is united states and the score is 71-73=144?,SELECT Player FROM table WHERE Country = united states AND Score = 71-73=144
"WHAT SEASON HAD A SEASON FINALE OF MAY 21, 1989 AND WAS VIEWED BY 17.98 MILLION HOUSEHOLDS?","SELECT MAX Season FROM table WHERE Season finale = may 21, 1989 AND Households (millions) < 17.98"
What school or team is in a round below 5 with a pick of 2?,SELECT School/Club Team FROM table WHERE Round < 5 AND Pick = 2
Who is the player with a pick less than 234 and a quarterback position?,SELECT Player FROM table WHERE Pick < 234 AND Position = quarterback
Who is the player in tight end position in a round below 12 that has a pick greater than 17?,SELECT Player FROM table WHERE Pick > 17 AND Round < 12 AND Position = tight end
How many picks does Auburn have?,SELECT COUNT Pick FROM table WHERE School/Club Team = auburn
"What is the career for 2007 3r, and 1999 1r?",SELECT Career FROM table WHERE 2007 = 3r AND 1999 = 1r
"What is the career for the 2006 3r, and the 1999 2r?",SELECT Career FROM table WHERE 2006 = 3r AND 1999 = 2r
"Who in 2009, has a 2003 2r and a 2000 2r?",SELECT 2009 FROM table WHERE 2003 = 2r AND 2000 = 2r
"What is Result/Score, when Year is greater than 2005, and when Opponent is #8 Arkansas #1 Memphis?",SELECT Result/Score FROM table WHERE Year > 2005 AND Opponent = #8 arkansas #1 memphis
"What is the highest Year, when Opponent is #2 Syracuse?",SELECT MAX Year FROM table WHERE Opponent = #2 syracuse
What is Round when Year is 1987?,SELECT Round FROM table WHERE Year = 1987
"What is the sum of Year, when Opponent is #3 UCONN?",SELECT SUM Year FROM table WHERE Opponent = #3 uconn
What's the longitude named zipaltonal fluctus in 1997 with a diameter smaller than 490?,SELECT Longitude FROM table WHERE Year named = 1997 AND Diameter (km) < 490 AND Name = zipaltonal fluctus
What's the diameter of kaiwan fluctus?,SELECT Diameter (km) FROM table WHERE Name = kaiwan fluctus
In what game did the New York Rangers play against the Chicago Black Hawks?,SELECT Game FROM table WHERE Opponent = chicago black hawks
WHAT IS THE SCORE FOR GREG NORMAN?,SELECT Score FROM table WHERE Player = greg norman
"WHAT IS THE PLAYER WITH A TO PAR OF E, AND SCORE OF 68-72=140?",SELECT Player FROM table WHERE To par = e AND Score = 68-72=140
"WHAT IS THE TO PAR WITH T5 PLACE, AND PLAYER MARK MCCUMBER?",SELECT To par FROM table WHERE Place = t5 AND Player = mark mccumber
Which urban area has a population of 5.3 million?,SELECT Urban area FROM table WHERE Population Urban area in millions = 5.3
"When was the microprocessor with 1.65–1.7 v, a mult of 4.5×, and a slot 1 socket released?",SELECT Release Date FROM table WHERE Voltage = 1.65–1.7 v AND Mult = 4.5× AND Socket = slot 1
What is the voltage of the Pentiumiii866 microprocessor with a socket 370?,SELECT Voltage FROM table WHERE Socket = socket 370 AND Model Number = pentiumiii866
What kind of socket is on the microprocessor with a part number of 80526pz533256?,SELECT Socket FROM table WHERE Part Number(s) = 80526pz533256
What is the Date of the match with Opponent in the final Kenneth Carlsen?,SELECT Date FROM table WHERE Opponent in the final = kenneth carlsen
"What is the Date of the match with a Score in the final of 6–3, 6–3, 2–6, 6–4?","SELECT Date FROM table WHERE Score in the final = 6–3, 6–3, 2–6, 6–4"
How many games did they lose when they tied less than 2 games?,SELECT Lost FROM table WHERE Draw < 2
"What is the least ties when they played less than 14 games, and a lost less than 8 of them?",SELECT MIN Draw FROM table WHERE Played < 14 AND Lost < 8
What is the lowest number of games played where they tied more than 7 of them?,SELECT MIN Played FROM table WHERE Draw > 7
"What is the highest Against where they lost less than 20 games, tied more than 2 of them, and they had Favour less than 11?",SELECT MAX Against FROM table WHERE Lost < 20 AND Draw > 2 AND Favour < 11
WHAT IS THE SCORE FOR 2010 fifa world cup qualification?,SELECT Score FROM table WHERE Competition = 2010 fifa world cup qualification
"What is the latest year rafael nadal was in the French Open, Roger Federer was in Wimbledon, and Roger Federer was in the Australian Open?",SELECT MAX Year FROM table WHERE French Open = rafael nadal AND Wimbledon = roger federer AND Australian Open = roger federer
What is the total number of years Andy Murray was at Wimbledon?,SELECT COUNT Year FROM table WHERE Wimbledon = andy murray
What is the Australian open in 2010?,SELECT Australian Open FROM table WHERE Year = 2010
What is the highest loss with a long more than 61?,SELECT MAX Loss FROM table WHERE Long > 61
What is the long with a loss lower than 133 and more than 0 gain with an avg/G of 29.8?,SELECT AVG Long FROM table WHERE Loss < 133 AND Gain > 0 AND Avg/G = 29.8
"What is the lowest long with an avg/G more than -2.2 and a total name and a gain of more than 2,488?","SELECT MIN Long FROM table WHERE Avg/G > -2.2 AND Name = total AND Gain > 2,488"
"What is the lowest avg/G with a gain more than 1,290 and more than 292 loss?","SELECT MIN Avg/G FROM table WHERE Gain > 1,290 AND Loss > 292"
What is the network brand name of the company vodafone group in Germany?,SELECT Network brand name FROM table WHERE Company name = vodafone group AND Country = germany
What is the accreditation level of the network brand Movistar?,SELECT Accreditation level FROM table WHERE Network brand name = movistar
What date was Movistar accredited?,SELECT Date FROM table WHERE Network brand name = movistar
What is the accreditation type of Vodacom Group PTY LTD (Vodafone group)?,SELECT Accreditation type FROM table WHERE Company name = vodacom group pty ltd (vodafone group)
What is Deutsche Telekom's accreditation type?,SELECT Accreditation type FROM table WHERE Network brand name = deutsche telekom
What was the Location and Attendance of Game 6?,SELECT Location Attendance FROM table WHERE Game = 6
What inclination has a semimajor axis of 20 au?,SELECT Inclination FROM table WHERE Semimajor axis ( AU ) = 20 au
What is the eccentricity when the semimajor axis is 20 au?,SELECT Eccentricity FROM table WHERE Semimajor axis ( AU ) = 20 au
"What is Score, when Team is ""Indiana""?",SELECT Score FROM table WHERE Team = indiana
"What is Date, when Game is ""8""?",SELECT Date FROM table WHERE Game = 8
"What is High Assists, when Date is ""November 1""?",SELECT High assists FROM table WHERE Date = november 1
Who was the winner on a hard surface on the week of November 13?,SELECT Winner FROM table WHERE Surface = hard AND Week = november 13
Which player had a conference of PAC-10 and position of G?,SELECT Player FROM table WHERE Conf. = pac-10 AND Pos. = g
Which player had a position of OL from Ohio State?,SELECT Player FROM table WHERE Pos. = ol AND College = ohio state
Which player had a position of QB for Texas Tech?,SELECT Player FROM table WHERE Pos. = qb AND College = texas tech
Can you tell me the Opponent that has the Round of 3?,SELECT Opponent FROM table WHERE Round = 3
"What is the main use for the structure listed in walker city, iowa?","SELECT Main use FROM table WHERE Town = walker city, iowa"
"What year was the structure in greensboro, north carolina considered tallest?","SELECT Year FROM table WHERE Town = greensboro, north carolina"
"What was the earliest year that a structure was located in gray court, south carolina?","SELECT MIN Year FROM table WHERE Town = gray court, south carolina"
"What is the main use of the structure that was in redfield, arkansas before 2004?","SELECT Main use FROM table WHERE Year < 2004 AND Town = redfield, arkansas"
How far did the pilot go when averaging 124.1km/h?,SELECT Distance FROM table WHERE Speed = 124.1km/h
What was sebastian kawa's average speed with Diana 2?,SELECT Speed FROM table WHERE Glider = diana 2 AND Pilot = sebastian kawa
What glider did thomas gostner pilot?,SELECT Glider FROM table WHERE Pilot = thomas gostner
Which Run 4 has a Final of 8:16.28?,SELECT Run 4 FROM table WHERE Final = 8:16.28
Which Run 4 has Athletes of hubert stevens & curtis stevens?,SELECT Run 4 FROM table WHERE Athletes = hubert stevens & curtis stevens
Which Run 2 has a Rank of 4?,SELECT Run 2 FROM table WHERE Rank = 4
Which Athletes have a Rank of bronze?,SELECT Athletes FROM table WHERE Rank = bronze
Which Athletes have a Run 2 of 2:21.82?,SELECT Athletes FROM table WHERE Run 2 = 2:21.82
Which Run 3 has a Run 1 of 2:20.10?,SELECT Run 3 FROM table WHERE Run 1 = 2:20.10
What were the dates administered in the Survey USA poll source where Republican Christopher Reed received 37%?,SELECT Dates administered FROM table WHERE Poll Source = survey usa AND Republican: Christopher Reed = 37%
What percentage did Republish Christopher Reed receive when the lead margin was smaller than 16?,SELECT Republican: Christopher Reed FROM table WHERE Lead Margin < 16
What were the dates administered when the lead margin was smaller than 39 with Republican Christopher Reed at 37% and Democrat Tom Harkin at 53%?,SELECT Dates administered FROM table WHERE Lead Margin < 39 AND Republican: Christopher Reed = 37% AND Democrat: Tom Harkin = 53%
What was Democrat: Tom Harkin's percentage when the poll source was Rasmussen Reports and the lead margin was 14?,SELECT Democrat: Tom Harkin FROM table WHERE Poll Source = rasmussen reports AND Lead Margin = 14
What were the dates administered when the lead margin was larger than 14 and the poll source was Research 2000?,SELECT Dates administered FROM table WHERE Lead Margin > 14 AND Poll Source = research 2000
What is Olivier Jacque's Time/Retired?,SELECT Time/Retired FROM table WHERE Rider = olivier jacque
Which manufacturer is grid 11?,SELECT Manufacturer FROM table WHERE Grid = 11
Which manufacturer does Loris Capirossi ride for?,SELECT Manufacturer FROM table WHERE Rider = loris capirossi
Which manufacturer has 8 laps?,SELECT Manufacturer FROM table WHERE Laps = 8
How many laps does grid 4 have?,SELECT Laps FROM table WHERE Grid = 4
Which rider's manufacturer is Honda and has 28 laps and a grid of 1?,SELECT Rider FROM table WHERE Laps = 28 AND Manufacturer = honda AND Grid = 1
What is the 2006 sum with a rank 1 and more than 6758845 in 1996?,SELECT SUM 2006 FROM table WHERE Rank = 1 AND 1996 > 6758845
"What is the total number in 2006, which has an official foundation of municipality of 1918?",SELECT COUNT 2006 FROM table WHERE Date of Official Foundation of Municipality = 1918
"What is teh average rank of the city of mashhad, which had less than 667770 in 1976?",SELECT AVG Rank FROM table WHERE City = mashhad AND 1976 < 667770
"What is the average rank of the province alborz, which had more than 14526 in 1956?",SELECT AVG Rank FROM table WHERE Province = alborz AND 1956 > 14526
Which World Rank happened in 1977?,SELECT World Rank FROM table WHERE Year = 1977
"What is the rank for the episode that premiered on September 12, 1979?","SELECT Rank FROM table WHERE Premiere = september 12, 1979"
"What was the date of the finale for the season that premiered on September 22, 1976?","SELECT Finale FROM table WHERE Premiere = september 22, 1976"
"What is the rank for the episode that premiered on September 13, 1978?","SELECT Rank FROM table WHERE Premiere = september 13, 1978"
What was the date of the finale for Season 3?,SELECT Finale FROM table WHERE Season = 3
What was the date of the premiere that had a 20.9 rating?,SELECT Premiere FROM table WHERE Rating = 20.9
What was Herdez Competition's total points with a grid larger than 1?,SELECT COUNT Points FROM table WHERE Team = herdez competition AND Grid > 1
What was the highest lap count for Walker Racing with a grid larger than 15?,SELECT MAX Laps FROM table WHERE Team = walker racing AND Grid > 15
Which driver had 248 laps?,SELECT Driver FROM table WHERE Laps = 248
What driver had a time/retired of + 10 laps and more than 6 points?,SELECT Driver FROM table WHERE Time/Retired = + 10 laps AND Points > 6
Which Record has a Game of 61?,SELECT Record FROM table WHERE Game = 61
Which High points have a Record of 27–29?,SELECT High points FROM table WHERE Record = 27–29
"Which High points has a Game larger than 58, and a High rebounds of francisco elson (7)?",SELECT High points FROM table WHERE Game > 58 AND High rebounds = francisco elson (7)
Which Location Attendance has a Date of february 27?,SELECT Location Attendance FROM table WHERE Date = february 27
Which Record has a High rebounds of luc mbah a moute (11)?,SELECT Record FROM table WHERE High rebounds = luc mbah a moute (11)
Which Game has a Record of 27–30?,SELECT SUM Game FROM table WHERE Record = 27–30
"What Tournament had a Score in Final of 5–7, 4–6?","SELECT Tournament FROM table WHERE Score in Final = 5–7, 4–6"
"What is the Opponents in Final in the match with a Score in Final of 4–6, 1–6 played on Clay Surface?","SELECT Opponents in Final FROM table WHERE Score in Final = 4–6, 1–6 AND Surface = clay"
"What is the Date of the match with Partner Steffi Graf with a Score in Final of 4–6, 1–6?","SELECT Date FROM table WHERE Score in Final = 4–6, 1–6 AND Partner = steffi graf"
"What is the Partner of the match with a Score in Final of 5–7, 4–6?","SELECT Partner FROM table WHERE Score in Final = 5–7, 4–6"
"What is 2001, when 1999 is ""2R"", and when 1992 is ""3R""?",SELECT 2001 FROM table WHERE 1999 = 2r AND 1992 = 3r
"What is 1990, when 1997 is ""1R"", and when Tournament is ""Hamburg""?",SELECT 1990 FROM table WHERE 1997 = 1r AND Tournament = hamburg
"What is 2001, when 1989 is ""A"", and when Tournament is ""U.S. Open""?",SELECT 2001 FROM table WHERE 1989 = a AND Tournament = u.s. open
what is the goals against when the points is 43 and draws is more than 9?,SELECT AVG Goals against FROM table WHERE Points = 43 AND Draws > 9
"what is the goals when the goal difference is more than -3, the club is real avilés cf and the goals against is more than 60?",SELECT SUM Goals for FROM table WHERE Goal Difference > -3 AND Club = real avilés cf AND Goals against > 60
"what is the least draws when the position is lower than 5, the points is 62 and played is more than 38?",SELECT MIN Draws FROM table WHERE Position < 5 AND Points = 62 AND Played > 38
what is the played when the wins is 21 and the positions is higher than 3?,SELECT SUM Played FROM table WHERE Wins = 21 AND Position > 3
"What is the sum of Week, when Date is December 2, 2001?","SELECT SUM Week FROM table WHERE Date = december 2, 2001"
"What is the total number of Week, when Opponent is At Cleveland Browns?",SELECT COUNT Week FROM table WHERE Opponent = at cleveland browns
What Country's ICAO is VOTR?,SELECT Country FROM table WHERE ICAO = votr
What is the City in the Maldives?,SELECT City FROM table WHERE Country = maldives
What is the ICAO in India with IATA TRZ?,SELECT ICAO FROM table WHERE Country = india AND IATA = trz
What is the Airport in Singapore?,SELECT Airport FROM table WHERE Country = singapore
What is the Airport with an IATA of TRZ?,SELECT Airport FROM table WHERE IATA = trz
What is the opponent of the game with a w 87-64 score?,SELECT Opponent FROM table WHERE Score = w 87-64
What is the location/attendance of the game with a 3-1 record?,SELECT Location/Attendance FROM table WHERE Record = 3-1
Who had the highest points of the game on May 27?,SELECT High points FROM table WHERE Date = may 27
"Who is the opponent on October 28, 2001?","SELECT Opponent FROM table WHERE Date = october 28, 2001"
"What was the lowest week at Ralph Wilson Stadium on October 7, 2001?","SELECT MIN Week FROM table WHERE Game Site = ralph wilson stadium AND Date = october 7, 2001"
"What is the sum of To Par, when Player is ""Bob Rosburg""?",SELECT SUM To par FROM table WHERE Player = bob rosburg
"What is the total number of To Par, when Score is ""70-75-76=221""?",SELECT COUNT To par FROM table WHERE Score = 70-75-76=221
"What is Player, when Score is ""76-73-73=222""?",SELECT Player FROM table WHERE Score = 76-73-73=222
"What is Score, when To Par is greater than 7, when Place is ""T4"", and when Player is ""Bob Rosburg""?",SELECT Score FROM table WHERE To par > 7 AND Place = t4 AND Player = bob rosburg
Which transfer window ends after 2006?,SELECT Transfer window FROM table WHERE Ends > 2006
What is the transfer fee for Paolo Vanoli?,SELECT Transfer fee FROM table WHERE Name = paolo vanoli
What is the nationality of Gavin Rae?,SELECT Nat. FROM table WHERE Name = gavin rae
"How much Overall has a Position of ot, and a Round larger than 5?",SELECT COUNT Overall FROM table WHERE Position = ot AND Round > 5
What is the to par for Bart Bryant?,SELECT To par FROM table WHERE Player = bart bryant
Who scored 68-73-66=207 in South Africa?,SELECT Place FROM table WHERE Country = south africa AND Score = 68-73-66=207
What year is Zhong from?,SELECT From FROM table WHERE Name = zhong
Which Royal house has a name of ding?,SELECT Royal house FROM table WHERE Name = ding
What type of state is bo qin?,SELECT Type FROM table WHERE Name = bo qin
What year is the Royal house of ji from?,SELECT From FROM table WHERE Royal house = ji
What type of state has a royal house of ji and has a ruler?,SELECT Type FROM table WHERE Royal house = ji AND Title = ruler
what is the record when the game is 13?,SELECT Record FROM table WHERE Game = 13
who had the high points on november 20?,SELECT High points FROM table WHERE Date = november 20
"What is the Score on November 23, 1946 with Washington Capitols Home team?","SELECT Score FROM table WHERE Home = washington capitols AND Date = november 23, 1946"
On what Date is the Detroit Falcons the Home team in a game with a Score of 63–66?,SELECT Date FROM table WHERE Home = detroit falcons AND Score = 63–66
"What is the Home team on January 24, 1947?","SELECT Home FROM table WHERE Date = january 24, 1947"
"What is the Home team on November 16, 1946?","SELECT Home FROM table WHERE Date = november 16, 1946"
"What is the Home team on February 2, 1947?","SELECT Home FROM table WHERE Date = february 2, 1947"
"Which Laps have a Time of +23.002, and a Grid smaller than 11?",SELECT AVG Laps FROM table WHERE Time = +23.002 AND Grid < 11
"Which Laps have a Manufacturer of aprilia, and a Rider of sergio gadea?",SELECT Laps FROM table WHERE Manufacturer = aprilia AND Rider = sergio gadea
"Which Grid that has a Rider of mike di meglio, and Laps larger than 23?",SELECT AVG Grid FROM table WHERE Rider = mike di meglio AND Laps > 23
"Which Manufacturer has a Grid smaller than 9, and a Time of +22.517?",SELECT Manufacturer FROM table WHERE Grid < 9 AND Time = +22.517
"What is Result, when Round is SF?",SELECT Result FROM table WHERE Round = sf
"What is Scorers, when Attendance is greater than 11,091, and when Round is R3?","SELECT Scorers FROM table WHERE Attendance > 11,091 AND Round = r3"
"What is Result, when Date is 11 August 1992?",SELECT Result FROM table WHERE Date = 11 august 1992
"What is Result, when Date is 19 August 1992?",SELECT Result FROM table WHERE Date = 19 august 1992
Did he win or lose rof 32: respect?,SELECT Res. FROM table WHERE Event = rof 32: respect
What round did he win rof 29: aftershock in?,SELECT Round FROM table WHERE Res. = win AND Event = rof 29: aftershock
How many rounds did the match last when his record was 6-6?,SELECT Round FROM table WHERE Record = 6-6
How did the match end when his record was 15-11?,SELECT Method FROM table WHERE Record = 15-11
How many laps did ben spies do on the grid less than 7?,SELECT COUNT Laps FROM table WHERE Grid < 7 AND Rider = ben spies
which grid did less than 20 laps in a time of +58.353?,SELECT MIN Grid FROM table WHERE Time = +58.353 AND Laps < 20
what was valentino rossi's rider time?,SELECT Time FROM table WHERE Rider = valentino rossi
Who manufactures Makoto Tamada's vehicle?,SELECT Manufacturer FROM table WHERE Rider = makoto tamada
What is the time/retired of the one with grid of 16?,SELECT Time/Retired FROM table WHERE Grid = 16
What team did gonzalo arconada manage?,SELECT Team FROM table WHERE Outgoing manager = gonzalo arconada
What team replaced their manager on 9 December 2008?,SELECT Team FROM table WHERE Date of vacancy = 9 december 2008
What was the date of appointment for paco chaparro's replacement?,SELECT Date of appointment FROM table WHERE Outgoing manager = paco chaparro
What was the date of appointment for javier aguirre's replacement?,SELECT Date of appointment FROM table WHERE Outgoing manager = javier aguirre
What date did Namigata play against Wen-Hsin Hsu in the finals?,SELECT Date FROM table WHERE Opponent in the final = wen-hsin hsu
What was the result during the week # of top 8?,SELECT Result FROM table WHERE Week # = top 8
What was the theme during the week # of top 24 (12 men),SELECT Theme FROM table WHERE Week # = top 24 (12 men)
What was the result after the week # top 11?,SELECT Result FROM table WHERE Week # = top 11
What is the league of player ian schultz?,SELECT League FROM table WHERE Player = ian schultz
What is the birthplace and date of pick 4?,"SELECT Birthplace, Date FROM table WHERE Pick = 4"
What is the pick of player ian schultz from Canada?,SELECT Pick FROM table WHERE Nationality = canada AND Player = ian schultz
Who is the Opponent on January 7?,SELECT Opponent FROM table WHERE Date = january 7
Who is the Opponent on January 16?,SELECT Opponent FROM table WHERE Date = january 16
What is the Score of the game against Philadelphia 76ers?,SELECT Score FROM table WHERE Opponent = philadelphia 76ers
What is the Date of the game where the Cavaliers have a Record of 15-27?,SELECT Date FROM table WHERE Record = 15-27
What was the Opponent in the game with a Score of 102-125?,SELECT Opponent FROM table WHERE Score = 102-125
What is the Cavaliers Record in the game with a Score of 98-99?,SELECT Record FROM table WHERE Score = 98-99
What player has a no pick position in 1976?,SELECT Player FROM table WHERE Position = no pick AND Year = 1976
What pick number was the player that went to baylor college?,SELECT Pick FROM table WHERE College = baylor
What year was the player pick number 15 picked?,SELECT Year FROM table WHERE Pick = 15
What was the record on september 2?,SELECT Record FROM table WHERE Date = september 2
What were phoenix's high points?,SELECT High points FROM table WHERE Opponent = phoenix
When was the record 17-17?,SELECT Date FROM table WHERE Record = 17-17
What were the high points on september 9?,SELECT High points FROM table WHERE Date = september 9
How many games had a record of 16-17?,SELECT COUNT Game FROM table WHERE Record = 16-17
Which leader has been a leader since 2007?,SELECT Leader FROM table WHERE Leader since = 2007
How many seats does leader Raymond McCartney have?,SELECT SUM Number of Seats FROM table WHERE Leader = raymond mccartney
Which leader of the Democratic Unionist party has more than 8 seats?,SELECT Leader FROM table WHERE Number of Seats > 8 AND Party = democratic unionist party
Anuya Bhagvath was nominated for what award?,SELECT Award FROM table WHERE Outcome = nominated AND Name = anuya bhagvath
Which award has film lyricist in the category?,SELECT Award FROM table WHERE Category = film lyricist
What is the category Anuya Bhagvath was nominated for at vijay award?,SELECT Ceremony FROM table WHERE Award = vijay award AND Outcome = nominated AND Name = anuya bhagvath
Which ceremony has the best lyricist category?,SELECT Ceremony FROM table WHERE Category = best lyricist
"Which best 3-year period has a best 15-year period of smyslov; kasparov, and a Position of 5?",SELECT best 3-year period FROM table WHERE best 15-year period = smyslov; kasparov AND Position = 5
Which best 5-year period has a best 15-year period of alekhine; lasker?,SELECT best 5-year period FROM table WHERE best 15-year period = alekhine; lasker
Which best 10-year period has a best 2-year period of petrosian?,SELECT best 10-year period FROM table WHERE best 2-year period = petrosian
Which Position has a best 3-year period of petrosian?,SELECT MAX Position FROM table WHERE best 3-year period = petrosian
"What is High Rebounds, when Score is 61-59?",SELECT High rebounds FROM table WHERE Score = 61-59
"What is Score, when High Rebounds is ""Nolan (10)""?",SELECT Score FROM table WHERE High rebounds = nolan (10)
"What is Opponent, when High Rebounds is ""Pierson (6)""?",SELECT Opponent FROM table WHERE High rebounds = pierson (6)
"What is the sum of Game(s), when High Rebounds is ""Pierson (6)""?",SELECT SUM Game FROM table WHERE High rebounds = pierson (6)
How many Laps did Bob Wollek have?,SELECT AVG Laps FROM table WHERE Driver = bob wollek
How many Laps did Team Primagaz Competition have?,SELECT Laps FROM table WHERE Team = primagaz competition
What Team had 40 Laps in C1 Class?,SELECT Team FROM table WHERE Class = c1 AND Laps = 40
What Team has Bob Wollek as a Driver with 76 Laps in C1 Class?,SELECT Team FROM table WHERE Class = c1 AND Laps = 76 AND Driver = bob wollek
How many Laps does GP Motorsport Team have?,SELECT SUM Laps FROM table WHERE Team = gp motorsport
what is the location when the score is w 105-99?,SELECT Location FROM table WHERE Score = w 105-99
what is the location on november 23?,SELECT Location FROM table WHERE Date = november 23
"Name the highest Ends Lost which has an Shot % larger than 78, and a Ends Won smaller than 38?",SELECT MAX Ends Lost FROM table WHERE Shot % > 78 AND Ends Won < 38
"Name the Country which has Stolen Ends larger than 7, and a Skip of david murdoch?",SELECT Country FROM table WHERE Stolen Ends > 7 AND Skip = david murdoch
Name the average Stolen Ends which has an Ends Lost smaller than 35?,SELECT AVG Stolen Ends FROM table WHERE Ends Lost < 35
"Name the average Blank Ends  which has a Shot % smaller than 78, and a Ends Won larger than 43?",SELECT AVG Blank Ends FROM table WHERE Shot % < 78 AND Ends Won > 43
What rank has skyfall as the title?,SELECT Rank FROM table WHERE Title = skyfall
What director(s) have the intouchables as the title?,SELECT Director(s) FROM table WHERE Title = the intouchables
What studio has 6 as the rank?,SELECT Studio FROM table WHERE Rank = 6
