question,sql
How many episodes were directed by Rod Hardy?,SELECT COUNT Original air date FROM table WHERE Directed by = Rod Hardy
Who wrote the episode with 3.92 million US viewers?,SELECT Written by FROM table WHERE U.S. viewers (million) = 3.92
How many original air dates are there for the episode with code CA210?,SELECT COUNT Original air date FROM table WHERE Production code = CA210
"Who directed the episode ""The Outsiders""?","SELECT Directed by FROM table WHERE Title = ""The Outsiders"""
How many episodes had rating/share (18-49) of 0.7/2 and a rating of 2.1?,SELECT COUNT Episode Number FROM table WHERE Rating/Share (18-49) = 0.7/2 AND Rating = 2.1
What is the lowest episode number that had a ratings/share (18-49) of 1.1/3?,SELECT MIN Episode Number FROM table WHERE Rating/Share (18-49) = 1.1/3
What is the rating of the episode with a share of 4 and a rating/share (18-49) of 0.7/2?,SELECT Rating FROM table WHERE Share = 4 AND Rating/Share (18-49) = 0.7/2
What is the lowest rank of an episode with a rating/share (18-49) of 1.3/4?,SELECT MIN Rank (Night) FROM table WHERE Rating/Share (18-49) = 1.3/4
What is the song released by Travis?,SELECT Single FROM table WHERE Artist = Travis
error (see notes),SELECT MIN Weeks at number 1 FROM table
What is the song by the musician panjabi mc?,SELECT Single FROM table WHERE Artist = Panjabi MC
Where was the round 1 race?,SELECT Location FROM table WHERE Round = 1
Who won the April 11 race?,SELECT Winning driver FROM table WHERE Date = April 11
Where was the race where Cole Morgan had the fastest lap and Daniel Erickson had pole position?,SELECT Location FROM table WHERE Pole position = Daniel Erickson AND Fastest lap = Cole Morgan
How many rounds were played on May 8?,SELECT COUNT Round FROM table WHERE Date = May 8
"Who had pole position for the races in Braselton, Georgia where Victor Carbone had fastest lap?","SELECT Pole position FROM table WHERE Fastest lap = Victor Carbone AND Location = Braselton, Georgia"
Where did Audette Racing win?,SELECT Location FROM table WHERE Winning team = Audette Racing
Name the directors for peter gawler,SELECT Director(s) FROM table WHERE Writer(s) = Peter Gawler
Name the least episode number for  anne brooksbank and vicki madden,SELECT MIN Episode # FROM table WHERE Writer(s) = Anne Brooksbank and Vicki Madden
Name the title for season number 35,SELECT Title FROM table WHERE Season # = 35
What were the points per game in the selection where the rebounds per game were 15.0?,SELECT Points per game FROM table WHERE Rebounds per game = 15.0
What were the blocks per game in the selection where the field goal percentage was .594 (2nd)?,SELECT Blocks per game FROM table WHERE Field goal percentage = .594 (2nd)
Name the name for company d,SELECT Name FROM table WHERE Company = Company D
Name the name for organization date being unknown,SELECT Name FROM table WHERE Organization Date = Unknown
Name the name for desha,SELECT Name FROM table WHERE County = Desha
Name the company for desha county,SELECT Company FROM table WHERE County = Desha
Who wrote the episode with series number 56?,SELECT Writer(s) FROM table WHERE Series # = 56
"What is largest series number for the episode that aired February 16, 1957?","SELECT MAX Series # FROM table WHERE Airdate = February 16, 1957"
"Who directed the episodes that aired December 15, 1956? ","SELECT Director FROM table WHERE Airdate = December 15, 1956"
"Who wrote the episode that aired December 1, 1956? ","SELECT Writer(s) FROM table WHERE Airdate = December 1, 1956"
"Who was the writer of the episode that originally aired on October 14, 1968?","SELECT Writer(s) FROM table WHERE Airdate = October 14, 1968"
"What is the season # for the episode with air date february 2, 1970?","SELECT MAX Season # FROM table WHERE Airdate = February 2, 1970"
"Who was the writer who wrote the episode that was aired on September 11, 1972?","SELECT Writer(s) FROM table WHERE Airdate = September 11, 1972"
Who directed episode number 626 in the series?,SELECT Director FROM table WHERE Series # = 626
Who are all the writers of episodes in season 24?,SELECT Writer(s) FROM table WHERE Season # = 24
"What is the title of the episode that aired on May 10, 1958?","SELECT Title FROM table WHERE Airdate = May 10, 1958"
Who was the writer of episode 15?,SELECT Writer(s) FROM table WHERE Season # = 15
What is the title of #33?,SELECT Title FROM table WHERE Season # = 33
How many directors worked on #158?,SELECT COUNT Director FROM table WHERE Series # = 158
How many writers were for season #1?,SELECT COUNT Writer(s) FROM table WHERE Season # = 1
"Who was the director for the episode on May 2, 1959?","SELECT Director FROM table WHERE Airdate = May 2, 1959"
Name the number in series for production code being 204,SELECT No. in series FROM table WHERE Production code = 204
Name the number of title for number in series being 25,SELECT COUNT Title FROM table WHERE No. in series = 25
What was the latest stage won by Mikhail Ignatiev? ,SELECT MAX Stage FROM table WHERE Winner = Mikhail Ignatiev
What is the summmary hearing when the definiton is listed at flying an aircraft so as to annoy any person?,"SELECT Summary Hearing? FROM table WHERE Definition, example or notes = Flying an aircraft so as to annoy any person"
In what race was the weight in kg 55 and the winner/2nd 1st - Jim and Tonic?,SELECT Race FROM table WHERE Weight (kg) = 55 AND Winner/2nd = 1st - Jim And Tonic
What was the distance in the Manikato Stakes race?,SELECT Distance FROM table WHERE Race = Manikato Stakes
What was the distance in the race where the weight in kg was 56 and the winner/2nd was 2nd - Fritz?,SELECT Distance FROM table WHERE Weight (kg) = 56 AND Winner/2nd = 2nd - Fritz
What date was the Doncaster race? ,SELECT Date FROM table WHERE Race = Doncaster
What was the air date when the team guest captain was john bishop?,SELECT Air Date FROM table WHERE Team guest captain = John Bishop
Who was the team guest captain for episode 2?,SELECT Team guest captain FROM table WHERE Episode = 2
Who was the team swash when the team guest captain was gail porter?,SELECT Team Swash FROM table WHERE Team guest captain = Gail Porter
How many entries are there for team coxy for the air date of 24 january 2010 and team guest captain of gail porter?,SELECT COUNT Team Coxy FROM table WHERE Air Date = 24 January 2010 AND Team guest captain = Gail Porter
How many entries are shown for an air date when the team guest captain was stephen k amos?,SELECT COUNT Air Date FROM table WHERE Team guest captain = Stephen K Amos
What group was sunline in when he was at moonee valley?,SELECT Group FROM table WHERE Venue = Moonee Valley
What was the win-loss record for the player from Switzerland? ,SELECT Win-Loss FROM table WHERE Nationality = Switzerland
What was the win loss record the lady who appeard in 1969?,SELECT Win-Loss FROM table WHERE Year(s) = 1969
What player(s) appeared in 1969?,SELECT Player FROM table WHERE Year(s) = 1969
Name the name for norway nationality,SELECT Name FROM table WHERE Nationality = Norway
"What is the series # of ""tanarak""?","SELECT MIN Series # FROM table WHERE Title = ""Tanarak"""
Who wrote the episode with the production code 2j5153?,SELECT Written by FROM table WHERE Production code = 2J5153
what is the filter when the wavelength is 222mm (k-band)?,SELECT Filter FROM table WHERE Wavelength = 222mm (K-band)
how many times was the exposures 53?,SELECT COUNT Camera FROM table WHERE Exposures = 53
"how many exposures where there when the total exposure time is 105,000s?","SELECT Exposures FROM table WHERE Total exposure time = 105,000s"
what is the camera used when the wavelength is 814nm (i-band)?,SELECT Camera FROM table WHERE Wavelength = 814nm (I-band)
"Who is the director of ""new girls""?","SELECT Director FROM table WHERE Title = ""New Girls"""
What is the title of the show with director Paul Annett?,SELECT Title FROM table WHERE Director = Paul Annett
What was the title for the Undercard of Stevenson/Bellew?,SELECT Titles FROM table WHERE Notes = Undercard of Stevenson/Bellew
What are the titles for the November 9 Super Bantamweight division?,SELECT Titles FROM table WHERE Date = November 9 AND Division = Super Bantamweight
How many notes are there for the Devon Alexander vs. Shawn Porter fight?,SELECT COUNT Notes FROM table WHERE Fight = Devon Alexander vs. Shawn Porter
What division was on HBO PPV?,SELECT Division FROM table WHERE TV = HBO PPV
Where was the Undercard of Stevenson/Bellew?,SELECT Location FROM table WHERE Notes = Undercard of Stevenson/Bellew
"What was the division number for Verona, USA?","SELECT COUNT Division FROM table WHERE Location = Verona, USA"
What mobile markets have cvt hd?,SELECT CVT HD FROM table WHERE Market = Mobile
How many opengl have the ironlake ( clarkdale ) code name?,SELECT COUNT OpenGL FROM table WHERE Code name = Ironlake ( Clarkdale )
What core clocks ( mhz ) have a 21.3 memory bandwidth ( gb/s )?,SELECT Core clock ( MHz ) FROM table WHERE Memory bandwidth ( GB/s ) = 21.3
What's the minimum number of execution units?,SELECT MIN Execution units FROM table
How many shader models have a 900 core clock ( mhz )?,SELECT COUNT Shader model FROM table WHERE Core clock ( MHz ) = 900
What is the population for the place with an area of 2.33 km2?,SELECT MAX Population (2000 census ) FROM table WHERE Area km² = 2.33
How many places named asan-maina?,SELECT COUNT Region FROM table WHERE Village = Asan-Maina
How many places named mongmong-toto-maite?,SELECT COUNT Region FROM table WHERE Village = Mongmong-Toto-Maite
What is the population density of mongmong-toto-maite?,SELECT MIN Pop. Density FROM table WHERE Village = Mongmong-Toto-Maite
What village has an area of 27.19 km2?,SELECT Village FROM table WHERE Area km² = 27.19
What region is inarajan in?,SELECT Region FROM table WHERE Village = Inarajan
How many POS when the average is 1.8529?,SELECT MAX Pos FROM table WHERE Avg = 1.8529
How many 07 A points for the team with 1.4902 average?,SELECT MAX 07 A Pts FROM table WHERE Avg = 1.4902
How many figures for 08 A points for the team with 1.1863 average?,SELECT COUNT 08 A Pts FROM table WHERE Avg = 1.1863
What is the largest number of 10 C points for a team with 39 total points?,SELECT MAX 10 C Pts FROM table WHERE Total Pts = 39
Who directed the episode with 4.82 million U.S. viewers?,SELECT Directed by FROM table WHERE U.S. viewers (million) = 4.82
Who directed the episode that had a production code of 2j5457?,SELECT Directed by FROM table WHERE Production code = 2J5457
What episode number was written by Anthony Sparks?,SELECT MIN No. FROM table WHERE Written by = Anthony Sparks
What was the production code of the episode written by Anthony Sparks?,SELECT Production code FROM table WHERE Written by = Anthony Sparks
What episode number was written by Karin Gist?,SELECT MAX No. FROM table WHERE Written by = Karin Gist
Name the leader battle for 4-3 vote,SELECT Leader Battle FROM table WHERE Vote = 4-3
Name the finish for 4-4,SELECT Finish FROM table WHERE Vote = 4-4
Name the left day 9 finish for eliminated,SELECT Eliminated FROM table WHERE Finish = Left Day 9
Name the leader battle for plamen,SELECT Leader Battle FROM table WHERE Eliminated = Plamen
What institution is represented by the lady saints?,SELECT Institution FROM table WHERE Women = Lady Saints
What status of school is the school represented by the baby olympians?,SELECT Status FROM table WHERE Juniors = Baby Olympians
What year was the school with green and white colors founded?,SELECT MAX Founded FROM table WHERE Color = Green and White
What status of school is informatics international college?,SELECT Status FROM table WHERE Institution = Informatics International College
How many catagories for denominations does Austria have? ,SELECT COUNT Denominations (Gold weight) FROM table WHERE Country = Austria
What are all the denominations for China?,SELECT Denominations (Gold weight) FROM table WHERE Country = China
what is the name of award when the name of film is sana keithel?,SELECT Name of Award FROM table WHERE Name of Film = Sana Keithel
what is the name of award when the awardee(s) is elangbam natasha?,SELECT Name of Award FROM table WHERE Awardee(s) = Elangbam Natasha
how many times is the name of film narmeen?,SELECT COUNT Cash Prize FROM table WHERE Name of Film = Narmeen
what is the language when the name of award is best editing?,SELECT Language FROM table WHERE Name of Award = Best Editing
who are the awardees when the name of award is best agricultural film?,SELECT Awardee(s) FROM table WHERE Name of Award = Best Agricultural Film
what is the language when the awardee is re-recordist : mateen ahmad?,SELECT Language FROM table WHERE Awardee(s) = Re-recordist : Mateen Ahmad
What is the highest Jews and others 1?,SELECT MAX Jews and others 1 FROM table
What is the lowest jews and others 1 for the localities 11?,SELECT MIN Jews and others 1 FROM table WHERE Localities = 11
What is the arabs when the annual population growth rate is 1.7%?,SELECT Arabs FROM table WHERE Annual Population growth rate = 1.7%
What is the lowest total when arabs is 4000?,SELECT MIN Total FROM table WHERE Arabs = 4000
Who won best actress?,SELECT Awardee(s) FROM table WHERE Name of Award = Best Actress
How many cash prizes were given for the hindi language film jodhaa akbar?,SELECT COUNT Cash Prize FROM table WHERE Language = Hindi AND Name of Film = Jodhaa Akbar
How many films were in hindi?,SELECT COUNT Name of Film FROM table WHERE Language = Hindi
How many films were in assamese?,SELECT COUNT Name of Film FROM table WHERE Language = Assamese
Who won best actor?,SELECT Awardee(s) FROM table WHERE Name of Award = Best Actor
Name the winner for jan 24,SELECT Winner FROM table WHERE Date = Jan 24
Name the total number of dates for toshiba classic,SELECT COUNT Date FROM table WHERE Tournament = Toshiba Classic
Name the tournament for dominican republic,SELECT Tournament FROM table WHERE Location = Dominican Republic
Name the total number of winners for allianz championship,SELECT COUNT Winner FROM table WHERE Tournament = Allianz Championship
Name the 1st prize for senior pga championship,SELECT 1st Prize ( $ ) FROM table WHERE Tournament = Senior PGA Championship
What was the place for the celebrity whose aggregate was 35? ,SELECT Place FROM table WHERE Aggregate = 35
How many dances did John Barnes have? ,SELECT MIN Dances FROM table WHERE Celebrity = John Barnes
What is the age of the celebrity who had a 402 aggregate? ,SELECT MAX Age FROM table WHERE Aggregate = 402
What was the aggregate for Ricky Groves?,SELECT MAX Aggregate FROM table WHERE Celebrity = Ricky Groves
What was the aggregate for the celebrity who was known for being a singer and had 7 dances?,SELECT Aggregate FROM table WHERE Dances = 7 AND Known for = Singer
What are the conditions of access where access using a Croatian identity card is yes and the length of stay permitted is freedom of movement?,SELECT Conditions of access FROM table WHERE Access using a Croatian identity card = Yes AND Length of stay permitted = Freedom of movement
Can one access the Jersey territory using a Croatian identity card?,SELECT Access using a Croatian identity card FROM table WHERE Countries and Territories = Jersey
What is the fee (if applicable) for Norway?,SELECT Fee (if applicable) FROM table WHERE Countries and Territories = Norway
What is the permitted length of stay in the Jersey territory?,SELECT Length of stay permitted FROM table WHERE Countries and Territories = Jersey
Can one access the Faroe Islands using a Croatian identity card?,SELECT Access using a Croatian identity card FROM table WHERE Countries and Territories = Faroe Islands
What length of stay is permitted in the European Union?,SELECT Length of stay permitted FROM table WHERE Countries and Territories = European Union
What was the complement for the unit that had 3 off 37 men killed?,SELECT Complement FROM table WHERE Killed = 3 off 37 men
What is the number of wounded figures associated with a complement of 22 off 637 men?,SELECT COUNT Wounded FROM table WHERE Complement = 22 off 637 men
What is the number of commanders that had 0 off 63 men killed?,SELECT COUNT Commander FROM table WHERE Killed = 0 off 63 men
What was the complement associated with 0 off 3 men killed and 0 off 2 men wounded?,SELECT Complement FROM table WHERE Killed = 0 off 3 men AND Wounded = 0 off 2 men
How many regions had rainfall infiltration (km 3/year) of 9.3?,SELECT COUNT Rainfall by depth (mm/year) FROM table WHERE Infiltration (km 3 /year) = 9.3
What was the rainfall by volume in Huetar Atlantico where the rainfall depth (mm/year) was 3527?,SELECT Rainfall by volume (km 3 /year) FROM table WHERE Rainfall by depth (mm/year) = 3527
In Pacifico Central where the rainfall by depth (mm/year) was 2801 what was the rainfall by volume?,SELECT Rainfall by volume (km 3 /year) FROM table WHERE Rainfall by depth (mm/year) = 2801
"In the region where the rainfall by volume (km 3 /year) was 13.2, what was the evapotranspiration (km 3 /year)?",SELECT Evapotranspiration (km 3 /year) FROM table WHERE Rainfall by volume (km 3 /year) = 13.2
"In the Central region, what was the infiltration (km 3 /year)?",SELECT Infiltration (km 3 /year) FROM table WHERE Region = Central
"In the Central region, where the land area (km 2) is 8,543.2, what was the rainfall by depth (mm/year)?","SELECT Rainfall by depth (mm/year) FROM table WHERE Land area (km 2 ) = 8,543.2"
"How many wins did Parsons have in the year where his winnings were $90,700? ","SELECT MAX Wins FROM table WHERE Winnings = $90,700"
What position was Parsons in for 1992? ,SELECT Position FROM table WHERE Year = 1992
Who is every young rider classification when Jelle Vanendert is the winner?,SELECT Young rider classification FROM table WHERE Winner = Jelle Vanendert
Who is every young rider classification if combativity award is Yannick Talabardon?,SELECT Young rider classification FROM table WHERE Combativity award = Yannick Talabardon
How many mountains classifications when Rui Costa is the winner?,SELECT COUNT Mountains classification FROM table WHERE Winner = Rui Costa
What is every team classification when points classification is Philippe Gilbert if mountains classification is Johnny Hoogerland and stage is less than 9.0?,SELECT Team classification FROM table WHERE Points classification = Philippe Gilbert AND Mountains classification = Johnny Hoogerland AND Stage < 9.0
how many million u.s. viewers watched the episode directed by dan lerner?,SELECT U.S. viewers (million) FROM table WHERE Directed by = Dan Lerner
what is the latest episode in the series that had 16.17 million u.s. viewers?,SELECT MAX No. in series FROM table WHERE U.S. viewers (million) = 16.17
What is the title of the episode with the production code 3x5362?,SELECT Title FROM table WHERE Production code = 3X5362
What Nature reserve number was established on 19961220 20.12.1996,SELECT MIN NSG Nr. FROM table WHERE Date established = 19961220 20.12.1996
How many reserves were established on 19740329 29.03.1974?,SELECT COUNT NSG Nr. FROM table WHERE Date established = 19740329 29.03.1974
When was Stellbrookmoor established?,SELECT Date established FROM table WHERE Name of the nature reserve = Stellbrookmoor
"What town has the reserve with an area of 163,62?","SELECT District / Town FROM table WHERE Area (ha) = 163,62"
"How many reserves are in Herzogtum Lauenburg with an area of 123,14?","SELECT COUNT NSG Nr. FROM table WHERE District / Town = Herzogtum Lauenburg AND Area (ha) = 123,14"
How many names does nature reserve 54 have?,SELECT COUNT Name of the nature reserve FROM table WHERE NSG Nr. = 54
Which episode did 18.74 million people tune in?,SELECT Title FROM table WHERE U.S. viewers (million) = 18.74
Which prod code was series 11?,SELECT Production code FROM table WHERE No. in series = 11
What is the highest localities?,SELECT MAX Localities FROM table
What is the least arabs when the metropolitan ring is inner ring 3?,SELECT MIN Arabs FROM table WHERE Metropolitan ring = Inner Ring 3
How many time is the population density (per km²) is 2.5?,SELECT COUNT Localities FROM table WHERE Population density (per km²) = 2.5
What is the metropolitan ring when thereof: jews is 30600?,SELECT Metropolitan ring FROM table WHERE Thereof: Jews = 30600
What is the number of stages where the teams classification leader is Cervélo Testteam?,SELECT COUNT Stage FROM table WHERE Teams Classification = Cervélo TestTeam
How many stages did Team Sky lead the teams classification?,SELECT MAX Stage FROM table WHERE Teams Classification = Team Sky
Who leads the general classification in stage 3?,SELECT General Classification FROM table WHERE Stage = 3
How many production codes are there for episode number 45?,SELECT COUNT Prod. code FROM table WHERE No. = 45
Who wrote episode 6 in season 3?,SELECT Writer(s) FROM table WHERE # = 6
Which episodein season 3 had 175020 for a production code?,SELECT # FROM table WHERE Prod. code = 175020
"How many production codes does the episode ""keg! max!"" have?","SELECT COUNT Prod. code FROM table WHERE Title = ""Keg! Max!"""
"What was the original air date of ""they shoot gilmores, don't they?""","SELECT Original air date FROM table WHERE Title = ""They Shoot Gilmores, Don't They?"""
Who wrote episode number 45?,SELECT Writer(s) FROM table WHERE No. = 45
"Who directed the episode ""hammers and veils""?","SELECT Director FROM table WHERE Title = ""Hammers and Veils"""
How many viewers in millions for episode number 38?,SELECT U.S. viewers (million) FROM table WHERE No. = 38
Who directed the episode with production code 227451?,SELECT Director FROM table WHERE Prod. code = 227451
What is the original air date for the episode directed by kevin dowling?,SELECT Original air date FROM table WHERE Director = Kevin Dowling
"How many episodes are titled ""like mother, like daughter""?","SELECT COUNT Original air date FROM table WHERE Title = ""Like Mother, Like Daughter"""
what is ba - running bear where b - bishop is rn - running stag?,SELECT BA - Running Bear FROM table WHERE B - Bishop = RN - Running Stag
what is b - bishop where ab - angry boar is vw - vertical wolf?,SELECT B - Bishop FROM table WHERE AB - Angry boar = VW - Vertical Wolf
what is ba - running bear where ab - angry boar is os - ox soldier?,SELECT BA - Running Bear FROM table WHERE AB - Angry boar = OS - Ox Soldier
what is b - bishop where bc - beast cadet is gr - great dove?,SELECT B - Bishop FROM table WHERE BC - Beast Cadet = GR - Great Dove
what is bb - blind bear where ba - running bear is mf - mountain falcon?,SELECT BB - Blind Bear FROM table WHERE BA - Running Bear = MF - Mountain Falcon
what is bb - blind bear where ba - running bear is tc - tile chariot?,SELECT BB - Blind Bear FROM table WHERE BA - Running Bear = TC - Tile Chariot
What is the minimum die size for an SM count of exactly 2?,SELECT MIN Die size (mm 2 ) FROM table WHERE SM count = 2
How many die sizes have a texture of exactly 34?,SELECT COUNT Die size (mm 2 ) FROM table WHERE Texture ( GT /s) = 34
"What model has a launch of September 3, 2010?","SELECT Model FROM table WHERE Launch = September 3, 2010"
What was the DRAM type of an SM Count of 6?,SELECT DRAM type FROM table WHERE SM count = 6
Who wrote the movie positioned at 8 on the list?,SELECT Writer(s) FROM table WHERE # = 8
What district does the road with a MDR number of 47 pass through?,SELECT Passes Through - District(s FROM table WHERE MDR No. = 47
What is the MDR number of Rait Charhi Dharamshala?,SELECT MIN MDR No. FROM table WHERE Name of Road = Rait Charhi Dharamshala
What is the Sr. number of Banikhet Dalhouse Khajiar?,SELECT MAX Sr. No. FROM table WHERE Name of Road = Banikhet Dalhouse Khajiar
What is the smallest number of runs?,SELECT MIN Runs FROM table
How many innings are there when the average is 32.3?,SELECT MIN Innings FROM table WHERE Average = 32.3
What was the average when the strike rate is 75.78?,SELECT Average FROM table WHERE Strike rate = 75.78
What is the catches maximum number?,SELECT MAX Catches FROM table
"If the player is Hashan Tillakaratne, what is the catches minimum?",SELECT MIN Catches FROM table WHERE Player = Hashan Tillakaratne
what is the period if the player is Hashan Tillakaratne?,SELECT Period FROM table WHERE Player = Hashan Tillakaratne
What is the ranktotal number if the Hashan Tillakaratne?,SELECT COUNT Rank FROM table WHERE Player = Hashan Tillakaratne
"If the catches is 131, what is the rank total number?",SELECT COUNT Rank FROM table WHERE Catches = 131
What was the maximum burglary statistics if the property crimes is 168630?,SELECT MAX Burglary FROM table WHERE Property Crimes = 168630
How many burglary crimes were committed if the forcible rapes were 1233?,SELECT Burglary FROM table WHERE Forcible rape = 1233
How many vehicle thefts data were recorded if forcible rape is 1232?,SELECT COUNT Vehicle Theft FROM table WHERE Forcible rape = 1232
How many vehicle theft data were recorded for a year with a population of 4465430?,SELECT COUNT Vehicle Theft FROM table WHERE Population = 4465430
What was the minimum property crimes stats if the burglary committed was 45350?,SELECT MIN Property Crimes FROM table WHERE Burglary = 45350
What was kumar sangakkara's average?,SELECT Average FROM table WHERE Player = Kumar Sangakkara
Who was the player with a 36.74 average?,SELECT Player FROM table WHERE Average = 36.74
What is the rank of the player with the 39.69 average?,SELECT Rank FROM table WHERE Average = 39.69
What is the lowest number of matches for a record holder?,SELECT MIN Matches FROM table
"When theora is 2.3, how much is the h.264?",SELECT H.264 FROM table WHERE Theora = 2.3
"When vp8 ( webm ) is 6.0, how much is the vp9 ( webm )?",SELECT VP9 ( WebM ) FROM table WHERE VP8 ( WebM ) = 6.0
"When vp8 ( webm ) is 4.4, how much is vp9 ( webm )",SELECT VP9 ( WebM ) FROM table WHERE VP8 ( WebM ) = 4.4
What is the last stable version where the h.264 is 3.0 and vp9 (webm) is no.,SELECT Latest stable release FROM table WHERE VP9 ( WebM ) = No AND H.264 = 3.0
"When h.264 is 9.0, how much is vp9 ( webm )",SELECT VP9 ( WebM ) FROM table WHERE H.264 = 9.0
Name the peletier for systematics being million 1,SELECT Peletier FROM table WHERE Systematics = Million 1
Name the si prefix for thousand chuquet,SELECT SI Prefix FROM table WHERE Chuquet = thousand
Name the base 10 for peletier for bi llion,SELECT Base 10 FROM table WHERE Peletier = Bi llion
Name the total number of peletier for shortscale comparison billion,SELECT COUNT Peletier FROM table WHERE Shortscale comparison = Billion
Name the base 10 for shortscale comparison for billion,SELECT Base 10 FROM table WHERE Shortscale comparison = Billion
What is the branding of the callsign DWBA-TV?,SELECT Branding FROM table WHERE Callsign = DWBA-TV
What is the station type of DWMC-TV?,SELECT Station Type FROM table WHERE Callsign = DWMC-TV
What is the location that has a power of 5kw (10kw ERP)?,SELECT Location (Transmitter Site) FROM table WHERE Power kW (ERP) = 5kW (10kW ERP)
"What is the power, in kW, of channel TV-23, callsign DYCG-TV?",SELECT Power kW (ERP) FROM table WHERE Ch. # = TV-23 AND Callsign = DYCG-TV
What's the power for General Santos?,SELECT Power (kW) FROM table WHERE Location = General Santos
What bran is the callsign dytc-fm?,SELECT Branding FROM table WHERE Callsign = DYTC-FM
What frequency is dxec-fm?,SELECT Frequency FROM table WHERE Callsign = DXEC-FM
Who was the opponent when there was 117 rushing yards?,SELECT Opponent FROM table WHERE Rushing yards = 117
What was the earliest year?,SELECT MIN Year FROM table
Who was the opponent when there was 81 rushing yards?,SELECT Opponent FROM table WHERE Rushing yards = 81
How many rushing yards where there when the opponent was Indiana and there was 503 passing yards?,SELECT Rushing yards FROM table WHERE Opponent = Indiana AND Passing yards = 503
Who was the opponent when Devin Gardner was the player?,SELECT Opponent FROM table WHERE Player = Devin Gardner
How many points were scored on pole services?,SELECT Points FROM table WHERE Team = Pole Services
How many teams were in the series championnat de france formula renault 2.0?,SELECT Team FROM table WHERE Series = Championnat de France Formula Renault 2.0
What is the area (km2) for the place with a 2010 population of 153085?,SELECT Area (km 2 ) FROM table WHERE Population (2010) = 153085
How many city/municipalties have an area (km2) of 506.64?,SELECT COUNT City / Municipality FROM table WHERE Area (km 2 ) = 506.64
How many places have an area of 409.41 (km2)?,SELECT COUNT Population (2010) FROM table WHERE Area (km 2 ) = 409.41
What day was kibawe created?,SELECT Date of Creation FROM table WHERE City / Municipality = Kibawe
How many places are named manolo fortich?,SELECT COUNT Area (km 2 ) FROM table WHERE City / Municipality = Manolo Fortich
Which player for Project-40 in his college team?,SELECT Player FROM table WHERE Previous college/Team = Project-40
Dallas Burn's draft pick was which position?,SELECT Position FROM table WHERE Team = Dallas Burn
Who wrote the episode that had 1.08 million U.S. viewers?,SELECT Written by FROM table WHERE U.S. viewers (millions) = 1.08
Who directed episode 11 in the series?,SELECT Directed by FROM table WHERE Series No. = 11
What episode number in the season had 1.05 million U.S. viewers?,SELECT MAX Episode No. FROM table WHERE U.S. viewers (millions) = 1.05
What is the name of the episode that had 8.51 million viewers?,SELECT Title FROM table WHERE Viewers (in millions) = 8.51
"What date did ""getting even"" originally air?","SELECT Original airdate FROM table WHERE Title = ""Getting Even"""
Who wrote episode 26 in the series?,SELECT Writer FROM table WHERE Episode # = 26
What is the g (μs/km)when the frequency (hz) is 100k?,SELECT G (μS/km) FROM table WHERE Frequency (Hz) = 100k
What is the r (ω/km) when the frequency is 10k?,SELECT R (Ω/km) FROM table WHERE Frequency (Hz) = 10k
What is the c (nf/km) when the r (ω/km) is 463.59?,SELECT C (nF/km) FROM table WHERE R (Ω/km) = 463.59
what is the c (nf/km) when the l (mh/km) is 0.6099?,SELECT C (nF/km) FROM table WHERE L (mH/km) = 0.6099
what is the frequency (hz) when the g (μs/km) is 53.205?,SELECT Frequency (Hz) FROM table WHERE G (μS/km) = 53.205
"In the country United Arab Emirates, what is the number of imports?",SELECT Imports FROM table WHERE Country = United Arab Emirates
"Where the number of exports are 6,099.06, what is the total trade?","SELECT Total Trade FROM table WHERE Exports = 6,099.06"
"In which country are there 1,278.13 exports?","SELECT Country FROM table WHERE Exports = 1,278.13"
"Where the total trade is 14,954.86, what are the exports?","SELECT Exports FROM table WHERE Total Trade = 14,954.86"
"In the country Switzerland, what is the total trade?",SELECT Total Trade FROM table WHERE Country = Switzerland
"Where the exports is 13,608.65, what is the total trade?","SELECT Total Trade FROM table WHERE Exports = 13,608.65"
What is the location for tournament on Jul 8-11?,SELECT Location FROM table WHERE Dates = Jul 8-11
What is the date of the tournament at Hokkaidō with prize of ￥150000000?,SELECT Dates FROM table WHERE Location = Hokkaidō AND Prize fund ( ￥ ) = 150000000
What is the prize for the tournament at Ibaraki?,SELECT Prize fund ( ￥ ) FROM table WHERE Location = Ibaraki
"How many titles are there for the original air date April 3, 2012?","SELECT COUNT Title FROM table WHERE Original air date = April 3, 2012"
What are all of the area where distance is marathon and month held is february,SELECT Location FROM table WHERE Distance = Marathon AND Month held = February
What's the whole range of united states where road race is ottawa marathon,SELECT COUNT Country FROM table WHERE Road race = Ottawa Marathon
What race is held in Germany in the month of May? ,SELECT Road race FROM table WHERE Country = Germany AND Month held = May
How many times a year is the Brighton Marathon held?,SELECT COUNT Month held FROM table WHERE Distance = Marathon AND Location = Brighton
What month is the Paris 20k Road Race held?,SELECT Month held FROM table WHERE Location = Paris
How many times a year is the Paris 20k road race held?,SELECT COUNT Month held FROM table WHERE Road race = Paris 20K
"What is the name of the road race held in Omsk, Russia?",SELECT Road race FROM table WHERE Location = Omsk
what is the place where the location is 2-1,SELECT Amman FROM table WHERE Qadisiya = 2-1
what is the capital where it is ramtha,SELECT Qadisiya FROM table WHERE × = Ramtha
what is the location where the record is 1-0,SELECT Ahli FROM table WHERE Ramtha = 1-0
what is the score where the record is 1-1,SELECT Ramtha FROM table WHERE Ahli = 1-1
