question,sql
"WHich Scored 1,500 Points has a Years Played of 2004–2008 and a Name of jolene anderson?","SELECT Scored 1,500 Points FROM table WHERE Years Played = 2004–2008 AND Name = jolene anderson"
"Which Time has a Round smaller than 3, and an Opponent of bao quach?",SELECT Time FROM table WHERE Round < 3 AND Opponent = bao quach
Which Round has a Record of 10-6?,SELECT MIN Round FROM table WHERE Record = 10-6
"Which Opponent has a Round smaller than 3, and a Time of 1:09?",SELECT Opponent FROM table WHERE Round < 3 AND Time = 1:09
Which Time has an Opponent of josh branham?,SELECT Time FROM table WHERE Opponent = josh branham
"Which Time has a Round larger than 2, and an Opponent of jesse brock?",SELECT Time FROM table WHERE Round > 2 AND Opponent = jesse brock
Which Round has an Event of nle - capital city carnage?,SELECT Round FROM table WHERE Event = nle - capital city carnage
Which Round has an Opponent of ryan bixler?,SELECT Round FROM table WHERE Opponent = ryan bixler
Which Event has a Record of 19-9?,SELECT Event FROM table WHERE Record = 19-9
"Which Method has a Round of 1, and a Record of 4–2?",SELECT Method FROM table WHERE Round = 1 AND Record = 4–2
Which Opponent has a Time of 4:51?,SELECT Opponent FROM table WHERE Time = 4:51
Which Round has an Opponent of jorge magalhaes?,SELECT AVG Round FROM table WHERE Opponent = jorge magalhaes
"Which Round has a Location of bahia, brazil?","SELECT AVG Round FROM table WHERE Location = bahia, brazil"
Which Opponent has an Event of jungle fight 5?,SELECT Opponent FROM table WHERE Event = jungle fight 5
Tiger Woods with a total less than 293 had what To par?,SELECT To par FROM table WHERE Total < 293 AND Player = tiger woods
Bernhard Langer maximum total was what?,SELECT MAX Total FROM table WHERE Player = bernhard langer
What is the average of the total when t11 is the finish?,SELECT AVG Total FROM table WHERE Finish = t11
"Which Rider has Laps smaller than 24, and a Grid smaller than 12, and a Manufacturer of aprilia?",SELECT Rider FROM table WHERE Laps < 24 AND Grid < 12 AND Manufacturer = aprilia
What were grid 7's laps?,SELECT MIN Laps FROM table WHERE Grid = 7
"Which Time/Retired has Laps smaller than 24, and a Manufacturer of aprilia, and a Grid smaller than 12, and a Rider of ángel rodríguez?",SELECT Time/Retired FROM table WHERE Laps < 24 AND Manufacturer = aprilia AND Grid < 12 AND Rider = ángel rodríguez
"How many Laps have a Time/Retired of +1:42.517, and a Grid larger than 33?",SELECT COUNT Laps FROM table WHERE Time/Retired = +1:42.517 AND Grid > 33
Which chassis-engine had 77 laps?,SELECT Chassis – Engine FROM table WHERE Laps = 77
"What is the class of team liqui moly equipe, which has less than 71 laps?",SELECT Class FROM table WHERE Laps < 71 AND Team = liqui moly equipe
"What is the team of driver klaus ludwig, who is class c1 and has more than 77 laps?",SELECT Team FROM table WHERE Class = c1 AND Laps > 77 AND Driver = klaus ludwig
Who is the driver of the chassis-engine porsche 956 gti?,SELECT Driver FROM table WHERE Chassis – Engine = porsche 956 gti
What team has a porsche 956 b chassis-engine with less than 79 laps?,SELECT Team FROM table WHERE Chassis – Engine = porsche 956 b AND Laps < 79
What was the worldwide gross for the film directed by joe pytka?,SELECT Worldwide Gross FROM table WHERE Director = joe pytka
What was the average rank for the film directed by roland emmerich under the studio of 20th century fox?,SELECT AVG Rank FROM table WHERE Studio = 20th century fox AND Director = roland emmerich
What is the average rank for the film directed by michael bay?,SELECT AVG Rank FROM table WHERE Director = michael bay
What is the 3rd largest where the largest city is Ardabil?,SELECT 3rd Largest FROM table WHERE Largest city = ardabil
What is the province where the 3rd largest is Savojbolagh?,SELECT Province FROM table WHERE 3rd Largest = savojbolagh
What is the 4th largest where the 2nd largest is Minab?,SELECT 4th largest FROM table WHERE 2nd Largest = minab
In which province is the 3rd largest Dehbarez?,SELECT Province FROM table WHERE 3rd Largest = dehbarez
What is the 3rd largest when 2nd largest in Minab?,SELECT 3rd Largest FROM table WHERE 2nd Largest = minab
What province has the largest city of Birjand?,SELECT Province FROM table WHERE Largest city = birjand
What was the score on september 28?,SELECT Score FROM table WHERE Date = september 28
What date was the score 29-7?,SELECT Date FROM table WHERE Score = 29-7
"How much January has a Game smaller than 37, and an Opponent of detroit red wings?",SELECT COUNT January FROM table WHERE Game < 37 AND Opponent = detroit red wings
Which January has an Opponent of toronto maple leafs?,SELECT January FROM table WHERE Opponent = toronto maple leafs
Which January has an Opponent of @ detroit red wings?,SELECT AVG January FROM table WHERE Opponent = @ detroit red wings
What date was the score won 1-2?,SELECT Date FROM table WHERE Score = won 1-2
What was the score when Bornor Regis Town was the opponent?,SELECT Score FROM table WHERE Opponent = bornor regis town
What is the number of people in attendance when Tonbridge Angels is the opponent?,SELECT Attendance FROM table WHERE Opponent = tonbridge angels
"What is the score when the attendance shows TBC, and Sidley United was the opponent?",SELECT Score FROM table WHERE Attendance = tbc AND Opponent = sidley united
What is the score when the scorers show match report?,SELECT Score FROM table WHERE Scorers = match report
Which Album has a Label of msb 801?,SELECT Album FROM table WHERE Label = msb 801
Which Album has a Label of tumbleweed 1014?,SELECT Album FROM table WHERE Label = tumbleweed 1014
What was the score when the tie no was 12?,SELECT Score FROM table WHERE Tie no = 12
What date was the match against carlisle united?,SELECT Date FROM table WHERE Away team = carlisle united
Who was the home team when millwall was the away team?,SELECT Home team FROM table WHERE Away team = millwall
"What is International Trade (Millions of USD) 2011 when 2011 GDP is less than 471,890 and UN budget of 0.238% and GDP nominal less than 845,680?","SELECT SUM International Trade (Millions of USD) 2011 FROM table WHERE GDP (PPP) (Millions of USD) 2011 < 471,890 AND UN budget = 0.238% AND GDP (nominal) (Millions of USD) 2011 < 845,680"
What category was the nominated in after 2008?,SELECT Category FROM table WHERE Outcome = nominated AND Year > 2008
What year had the supernova award?,SELECT Year FROM table WHERE Category = supernova award
What category was the winner in?,SELECT Category FROM table WHERE Outcome = winner
what is the country when the iata is gva?,SELECT Country FROM table WHERE IATA = gva
what is the country for the city of cardiff?,SELECT Country FROM table WHERE City = cardiff
what is the icao when the country is norway?,SELECT ICAO FROM table WHERE Country = norway
what is the city for the country of netherlands?,SELECT City FROM table WHERE Country = netherlands
what is the airport when the city is düsseldorf?,SELECT Airport FROM table WHERE City = düsseldorf
what is the iata when the city is leipzig?,SELECT IATA FROM table WHERE City = leipzig
What is the record on February 23?,SELECT Record FROM table WHERE February = 23
What was the rank of the rider whose ascent time was 43:24 before the year 2002?,SELECT COUNT Rank FROM table WHERE Year < 2002 AND Ascent Time = 43:24
"Who is the rider that has a rank of less than 8 in the year 2000, and whose speed was 18.32 km/h?",SELECT Rider FROM table WHERE Rank < 8 AND Year = 2000 AND Speed = 18.32 km/h
What is the number of completions and attempts taken in 2009?,SELECT Comp–Att FROM table WHERE Season = 2009
What is the completion/attempts value for the year with an average per game of 36.5?,SELECT Comp–Att FROM table WHERE Avg/G = 36.5
What is the long value for the year with an average/game of 160.9?,SELECT Long FROM table WHERE Avg/G = 160.9
"What was the highest attendance of February 7, 2009 and more than 49 points?","SELECT MAX Attendance FROM table WHERE Date = february 7, 2009 AND Points > 49"
Which game has a number lower than 57 and more than 50 points?,SELECT Location FROM table WHERE Game < 57 AND Points > 50
"What game  in February 10, 2009 has the most points and a game number larger than 54?","SELECT MAX Points FROM table WHERE Date = february 10, 2009 AND Game > 54"
What's the opponent's venue result when the opponent is tennessee?,SELECT at Opponent's Venue FROM table WHERE Missouri vs. = tennessee
"What's the current streak with a last 10 meetings of lsu, 2-1?","SELECT Current Streak FROM table WHERE Last 10 Meetings = lsu, 2-1"
"What's the last 5 meetings with an opponent's venue result of vu, 2-0?","SELECT Last 5 Meetings FROM table WHERE at Opponent's Venue = vu, 2-0"
What is the probable future word for the simple present/future word high grade?,SELECT Probable Future FROM table WHERE !Simple Present/Future = high grade
What is the injunctive for the Simple Past of गरुँला garũlā 'I will (probably) do'?,SELECT Injunctive FROM table WHERE Simple Past = गरुँला garũlā 'i will (probably) do'
What is the date of taking office for Giorgia Meloni?,SELECT Took office FROM table WHERE Minister = giorgia meloni
Which party was Andrea Ronchi from?,SELECT Party FROM table WHERE Minister = andrea ronchi
"What is the lowest Division, when Team is ""Benfica"", and when Apps is 22?",SELECT MIN Division FROM table WHERE Team = benfica AND Apps = 22
What Championship had a winning score of 69-71-67-68=275?,SELECT Championship FROM table WHERE Winning score = 69-71-67-68=275
What is the smallest winner's share for the LPGA championship?,SELECT MIN Winner's share ( $ ) FROM table WHERE Championship = lpga championship
"What is Jockey, when Time is 1:15.89?",SELECT Jockey FROM table WHERE Time = 1:15.89
"What is Time, when Jockey is John Velazquez, and when Trainer is Todd A. Pletcher?",SELECT Time FROM table WHERE Jockey = john velazquez AND Trainer = todd a. pletcher
"What is Winner, when Year is 2001?",SELECT Winner FROM table WHERE Year = 2001
"What is Jockey, when Winner is Alke?",SELECT Jockey FROM table WHERE Winner = alke
What is the average laps for the +50.653 time?,SELECT AVG Laps FROM table WHERE Time = +50.653
"What is the highest Matches were the points were smaller than 8, the place was larger than 13, and the drawn is less than 1?",SELECT MAX Matches FROM table WHERE Points < 8 AND Place > 13 AND Drawn < 1
What is the average points when the drawn is less than 0?,SELECT AVG Points FROM table WHERE Drawn < 0
What was Turkey's lowest gold when there were less than 2 bronze?,SELECT MIN Gold FROM table WHERE Nation = turkey AND Bronze < 2
"What is the average area in square miles for the division that is 9,630,960 square kilometers with a national share larger than 100%?","SELECT AVG Area (sq mi) FROM table WHERE Area (km²) = 9,630,960 AND National Share (%) > 100"
What is the average area in square miles for the hunan administrative division with a national share less than 2.19%?,SELECT AVG Area (sq mi) FROM table WHERE Administrative Division = hunan AND National Share (%) < 2.19
"What is the average square kilometer area of the division that has a 2,448 square mile area and a national share larger than 0.065%?","SELECT AVG Area (km²) FROM table WHERE Area (sq mi) = 2,448 AND National Share (%) > 0.065"
What is Central Michigan's average overall when the pick was 8?,SELECT AVG Overall FROM table WHERE College = central michigan AND Pick = 8
what is the record when the opponent is jeff williams?,SELECT Record FROM table WHERE Opponent = jeff williams
what is the method for round 1 and the opponent is bobby mcmaster?,SELECT Method FROM table WHERE Round = 1 AND Opponent = bobby mcmaster
what is the location when the time is 3:15?,SELECT Location FROM table WHERE Time = 3:15
what is the record when the round is before 3 and the time si 4:59?,SELECT Record FROM table WHERE Round < 3 AND Time = 4:59
what is the record when the event is shido usa mma and the opponent is raphael assunção?,SELECT Record FROM table WHERE Event = shido usa mma AND Opponent = raphael assunção
How much money did Ben Crenshaw earn?,SELECT Money ( $ ) FROM table WHERE Player = ben crenshaw
what is the competition when the score is 2-1?,SELECT Competition FROM table WHERE Score = 2-1
what is the venue when the score is 10-0 on 1997-06-22?,SELECT Venue FROM table WHERE Score = 10-0 AND Date = 1997-06-22
what is the venue when the competition is 1996 afc asian cup group stage?,SELECT Venue FROM table WHERE Competition = 1996 afc asian cup group stage
what is the competition when the date is 1995-08-06?,SELECT Competition FROM table WHERE Date = 1995-08-06
What is the total number of weeks that the Giants played against the Dallas Cowboys?,SELECT COUNT Week FROM table WHERE Opponent = dallas cowboys
Which Home has an Away of hispano?,SELECT Home FROM table WHERE Away = hispano
"What engine has the Mercedes AMG Petronas f1 team, and 93 points?",SELECT Engine FROM table WHERE Entrant = mercedes amg petronas f1 team AND Points = 93
Which Chassis has 4 points?,SELECT Chassis FROM table WHERE Points = 4
"What is Opponent, when Year is greater than 2009, and when Score is 7–5, 6–7 (6–8) , 6–1?","SELECT Opponent FROM table WHERE Year > 2009 AND Score = 7–5, 6–7 (6–8) , 6–1"
"What is the lowest Year, when Surface is Hard, and when Opponent is Dinara Safina?",SELECT MIN Year FROM table WHERE Surface = hard AND Opponent = dinara safina
"What is Surface, when Championship is Australian Open?",SELECT Surface FROM table WHERE Championship = australian open
"What is Outcome, when Opponent is Victoria Azarenka, and when Score is 6–2, 2–6, 7–5?","SELECT Outcome FROM table WHERE Opponent = victoria azarenka AND Score = 6–2, 2–6, 7–5"
"WHAT SERIES WAS RELEASED BY ITV STUDIOS AND A RELEASE DATE OF AUGUST 15, 2012?","SELECT Series FROM table WHERE Released by = itv studios AND Release Date = august 15, 2012"
WHAT IS THE EPISODE NUMBER  THAT HAS 28 DVD?,SELECT Episode No. FROM table WHERE No. of DVDs = 28
"WHAT EPISODE HAS A REGION NUMBER BIGGER THAN 1, AND 32 DVDS?",SELECT Episode No. FROM table WHERE Region No. > 1 AND No. of DVDs = 32
Who was the player from Duke?,SELECT Position FROM table WHERE From = duke
"What is Duration, when Test Flight is Taxi Test #2?",SELECT Duration FROM table WHERE Test flight = taxi test #2
"What it Duration, when Test Flight is Free Flight #3?",SELECT Duration FROM table WHERE Test flight = free flight #3
"What is Date, when Comment is Tailcone On, Lakebed Landing, and when Duration is 5min 34 s?","SELECT Date FROM table WHERE Comment = tailcone on, lakebed landing AND Duration = 5min 34 s"
"What is Crew, when Date is July 26, 1977?","SELECT Crew FROM table WHERE Date = july 26, 1977"
"What is Years, when Nationality is United States, and when Position is PG / SG?",SELECT Years FROM table WHERE Nationality = united states AND Position = pg / sg
"What is Nationality, when Years is 1979?",SELECT Nationality FROM table WHERE Years = 1979
"What is From, when Player is Jackie Robinson Category:Articles With Hcards?",SELECT From FROM table WHERE Player = jackie robinson category:articles with hcards
WHAT SCORE HAS A TIME OF 18:27?,SELECT Score FROM table WHERE Time = 18:27
WHAT GOAL HAS A TIME OF 39:37?,SELECT Goal FROM table WHERE Time = 39:37
"What is Electorate, when Party is ""Country"", when State is ""WA"", and when Member is ""John Hallett""?",SELECT Electorate FROM table WHERE Party = country AND State = wa AND Member = john hallett
"What is Term of Office, when Member is ""Dominic Costa""?",SELECT Term of office FROM table WHERE Member = dominic costa
"What is State, when Member is ""Gil Duthie""?",SELECT State FROM table WHERE Member = gil duthie
What was the number of attendance at Stadion with a score of 2-0,SELECT Attendance FROM table WHERE Venue = stadion AND Score = 2-0
What season did the Rangers win?,SELECT Season FROM table WHERE Winner = rangers
What is the score of the game with Falkirk as the runner-up?,SELECT Score FROM table WHERE Runner-up = falkirk
What is the venue of the game where hibernian won and the rangers were the runner-up?,SELECT Venue FROM table WHERE Runner-up = rangers AND Winner = hibernian
what is the country for the 1972 winter olympics?,SELECT Country FROM table WHERE Winter Olympics = 1972
what is the winter olympics year when the fis nordic world ski championships is 1976?,SELECT Winter Olympics FROM table WHERE FIS Nordic World Ski Championships = 1976
what is the earliest winter olympics when the fis nordic world ski championships is 1976?,SELECT MIN Winter Olympics FROM table WHERE FIS Nordic World Ski Championships = 1976
"what is the winter olympics when the country is soviet union and holmenkollen is 1970, 1979?","SELECT SUM Winter Olympics FROM table WHERE Country = soviet union AND Holmenkollen = 1970, 1979"
what is the date when the away team is newport county?,SELECT Date FROM table WHERE Away team = newport county
How many games have 5 goals and less than 8 assists?,SELECT COUNT Games FROM table WHERE Goals = 5 AND Assists < 8
What is the highest number of goals Eisbären Berlin had along with 13 points and 10 assists?,SELECT MAX Goals FROM table WHERE Points = 13 AND Assists = 10 AND Club = eisbären berlin
What is Ivan Ciernik's average points with less than 11 goals?,SELECT AVG Points FROM table WHERE Player = ivan ciernik AND Goals < 11
Which province is Parun in?,SELECT Province FROM table WHERE Centers = parun
In which category is Frank Scarabino a pilot?,SELECT Category FROM table WHERE Pilot = frank scarabino
What is the sum of speed in km per hour reached by John Egginton?,SELECT SUM Speed (km/h) FROM table WHERE Pilot = john egginton
What is the name of team 1 that was after the 2005 season and with a 4-2 score?,SELECT Team 1 FROM table WHERE Season > 2005 AND Score = 4-2
In the 2004 season with a 0-2 score what was the name of the venue?,SELECT Venue FROM table WHERE Score = 0-2 AND Season = 2004
What is the earliest season that Pisico Bình ðinh is team 2?,SELECT MIN Season FROM table WHERE Team 2 = pisico bình ðinh
Which years have a rank less than 2?,SELECT Years FROM table WHERE Rank < 2
How many games have rebounds larger than 1048?,SELECT COUNT Games FROM table WHERE Total Rebounds > 1048
"How many rebounds have a Player of andre gaddy, and a Rank smaller than 6?",SELECT COUNT Total Rebounds FROM table WHERE Player = andre gaddy AND Rank < 6
How many rebounds have a Player of herb estes?,SELECT COUNT Total Rebounds FROM table WHERE Player = herb estes
What is the total of rebound averages with more than 98 games and a rank of 7?,SELECT SUM Reb. Avg. FROM table WHERE Games > 98 AND Rank = 7
Can you tell me the Date that has the Team of golden state?,SELECT Date FROM table WHERE Team = golden state
Can you tell me the High assists that has the Date of november 25?,SELECT High assists FROM table WHERE Date = november 25
"Can you tell me the Team that has the High rebounds of antawn jamison (10), and the Date of november 5?",SELECT Team FROM table WHERE High rebounds = antawn jamison (10) AND Date = november 5
Can you tell me the High rebounds that has the Date of november 5?,SELECT High rebounds FROM table WHERE Date = november 5
WHAT IS THE TEAM WITH astc round 1?,SELECT Team FROM table WHERE Series = astc round 1
WHAT IS THE WINNER WITH ATCC ROUND 6?,SELECT Winner FROM table WHERE Series = atcc round 6
"What is the lowest number of points the 49ers scored when the record was 1-5 and there were more than 29,563 fans attending?","SELECT MIN 49ers points FROM table WHERE Attendance > 29,563 AND Record = 1-5"
What was the highest attendance for the game where the record was 0-5 and the opponents scored more than 20 points?,SELECT MAX Attendance FROM table WHERE Record = 0-5 AND Opponents > 20
What is the street address of Notre Dame Basilica?,SELECT Street address FROM table WHERE Name = notre dame basilica
What is the name of the building that was the tallest for 28 years?,SELECT Name FROM table WHERE # of Years as tallest = 28 years
"What is the Region, when the Catalog is SM 2965-05?",SELECT Region FROM table WHERE Catalog = sm 2965-05
"What is the Region, when the Catalog is 25AP 301?",SELECT Region FROM table WHERE Catalog = 25ap 301
"What is Date, when Catalog is EPC 81436?",SELECT Date FROM table WHERE Catalog = epc 81436
"What is Label, when Format is Double CD?",SELECT Label FROM table WHERE Format = double cd
"What is Label, when Region is Japan?",SELECT Label FROM table WHERE Region = japan
"What is Format, when Region is United States?",SELECT Format FROM table WHERE Region = united states
What was the date of appointment for the manager of lecce when the previous manager's contract expired?,SELECT Date of appointment FROM table WHERE Manner of departure = contract expired AND Team = lecce
"What was the manner of departure for the outgoing manager, davide ballardini?",SELECT Manner of departure FROM table WHERE Outgoing manager = davide ballardini
"What was the manner of departure for the outgoing manager, giuseppe iachini?",SELECT Manner of departure FROM table WHERE Outgoing manager = giuseppe iachini
What is the date of appointment for the outgoing manager edoardo reja?,SELECT Date of appointment FROM table WHERE Outgoing manager = edoardo reja
At what event did he fight matt eckerle?,SELECT Event FROM table WHERE Opponent = matt eckerle
What is the highest Round that lasted 1:44?,SELECT MAX Round FROM table WHERE Time = 1:44
What is the number for the interview in Illinois when the preliminary is less than 8.558?,SELECT SUM Interview FROM table WHERE Country = illinois AND Preliminary < 8.558
"What is the name of the country with less than 9.033 for swimsuit, 8.611 for interview and preliminary is less than 8.87?",SELECT Country FROM table WHERE Swimsuit < 9.033 AND Interview = 8.611 AND Preliminary < 8.87
What is the evening gown number when the average is more than 8.984 in Louisiana and the preliminary is more than 8.597?,SELECT COUNT Evening Gown FROM table WHERE Average > 8.984 AND Country = louisiana AND Preliminary > 8.597
"What is the interview number in Louisiana, and the swimsuit number is more than 9.1?",SELECT COUNT Interview FROM table WHERE Country = louisiana AND Swimsuit > 9.1
"What is the swimsuit number when the preliminary is 8.721, and the average is more than 8.781?",SELECT COUNT Swimsuit FROM table WHERE Preliminary = 8.721 AND Average > 8.781
Where was the game played on 30 May 2004?,SELECT Venue FROM table WHERE Date = 30 may 2004
Who was Silva's Partner in the Amarante Tournament played on a Hard Surface?,SELECT Partner FROM table WHERE Surface = hard AND Tournament = amarante
"Who was Silva's Partner in the match with a Score of 6–3, 7–6 (7–3)?","SELECT Partner FROM table WHERE Score = 6–3, 7–6 (7–3)"
On what Date was the match with partner Kira Nagy?,SELECT Date FROM table WHERE Partner = kira nagy
What is the Date of the Vigo Tournament?,SELECT Date FROM table WHERE Tournament = vigo
What Tournament did Silva Partner with Nicole Thijssen with Opponent in the final Nina Bratchikova & Frederica Piedade?,SELECT Tournament FROM table WHERE Partner = nicole thijssen AND Opponent in the final = nina bratchikova & frederica piedade
"What is Name, when State is ""Jin""?",SELECT Name FROM table WHERE State = jin
"What is Name, when Royal House is ""Ji"", and when State is ""Cai""?",SELECT Name FROM table WHERE Royal house = ji AND State = cai
"What is State, when From is ""830 BC""?",SELECT State FROM table WHERE From = 830 bc
Which Ratio has a Similar ISO A size of a3?,SELECT AVG Ratio FROM table WHERE Similar ISO A size = a3
Which mm × mm has an in × in of 11 × 17?,SELECT mm × mm FROM table WHERE in × in = 11 × 17
Which Ratio has a Name of ansi e?,SELECT MIN Ratio FROM table WHERE Name = ansi e
Which Ratio has an in × in of 17 × 22?,SELECT Ratio FROM table WHERE in × in = 17 × 22
What is the Distance of the 1945 Vuelta a Espana with 4A Stage?,SELECT Distance FROM table WHERE Stage = 4a
What earned has 5 for the rank?,SELECT Earned FROM table WHERE Rank = 5
"What is the average earnings ($) that has meg mallon as the player, with a rank less than 9?",SELECT AVG Earnings ( $ ) FROM table WHERE Player = meg mallon AND Rank < 9
"What's the fed tax that has a total tax greater than 33.2, a minimum sales tax less than 41.01 and in Vancouver, BC?","SELECT AVG Federal excise tax ( CAD¢ / L ) FROM table WHERE Total excise tax (CAD¢/L) > 33.2 AND Government = vancouver, bc AND Minimum tax incl. sales taxes (CAD¢/L) < 41.01"
What is the least minimum sales tax when the min tax is 105.7 and fed tax is more than 10?,SELECT MIN Minimum tax incl. sales taxes (CAD¢/L) FROM table WHERE Min. tax (CAD¢/US gal) = 105.7 AND Federal excise tax ( CAD¢ / L ) > 10
What is the 1991 when 1992 and 1990 are 1R?,SELECT 1991 FROM table WHERE 1992 = 1r AND 1990 = 1r
What is the 1991 when 1990 is ATP Masters Series?,SELECT 1991 FROM table WHERE 1990 = atp masters series
What is the 1995 when the 1991 is Grand Slams?,SELECT 1995 FROM table WHERE 1991 = grand slams
What is the career SR when 1985 is Grand Slams?,SELECT Career SR FROM table WHERE 1985 = grand slams
Which Name has a Date of 11 june 1940?,SELECT Name FROM table WHERE Date = 11 june 1940
"Which Nationality has a Fate of sunk (mine), and a Tonnage (GRT) smaller than 2,266?","SELECT Nationality FROM table WHERE Fate = sunk (mine) AND Tonnage (GRT) < 2,266"
Which Tonnage (GRT) is the highest one that has a Date of 16 june 1940?,SELECT MAX Tonnage (GRT) FROM table WHERE Date = 16 june 1940
Which Nationality has a Name of assyrian?,SELECT Nationality FROM table WHERE Name = assyrian
What is the time for the bike (40km) when the swim (1.5km) is 19:56?,SELECT Bike (40km) FROM table WHERE Swim (1.5km) = 19:56
"With a swim (1.5km) of 18:55 and a run (10km) of 32:37, what is the trans 2?",SELECT Trans 2 FROM table WHERE Swim (1.5km) = 18:55 AND Run (10km) = 32:37
Daniela Ryf who competes in the women's even had what swim (1.5km)?,SELECT Swim (1.5km) FROM table WHERE Event = women's AND Athlete = daniela ryf
For the triathlon with a bike (40km) of 58:20 what is the total time?,SELECT Total Time FROM table WHERE Bike (40km) = 58:20
How long did the trans 1 take when 2:00:40.20 is the total time?,SELECT Trans 1 FROM table WHERE Total Time = 2:00:40.20
Can you tell me the Record that has the Team of minnesota?,SELECT Record FROM table WHERE Team = minnesota
Can you tell me the Score that has the Team of memphis?,SELECT Score FROM table WHERE Team = memphis
With a date of Aldershot and Aldershot as the away team what was the score of the game?,SELECT Score FROM table WHERE Away team = aldershot AND Date = aldershot
What was the score for the game when West Ham United was the away team?,SELECT Score FROM table WHERE Away team = west ham united
"With Sheffield United as the away team and the date, what home team has a tie no of 15?",SELECT Home team FROM table WHERE Tie no = 15 AND Away team = sheffield united AND Date = sheffield united
Who was the home team when Sheffield United was the away team and the date was also Sheffield United?,SELECT Home team FROM table WHERE Away team = sheffield united AND Date = sheffield united
What tie no has Watford as the date?,SELECT Tie no FROM table WHERE Date = watford
"Which Country has a Place of t9, and a Score of 71-71-72=214, and a Player of ernie els?",SELECT Country FROM table WHERE Place = t9 AND Score = 71-71-72=214 AND Player = ernie els
Which Country has a To par of –13?,SELECT Country FROM table WHERE To par = –13
Which Player has a Score of 72-69-73=214?,SELECT Player FROM table WHERE Score = 72-69-73=214
"Which Score has a To par of –4, and a Player of duffy waldorf?",SELECT Score FROM table WHERE To par = –4 AND Player = duffy waldorf
Which Country has a Score of 79-68-74=212?,SELECT Country FROM table WHERE Score = 79-68-74=212
"Which To par has a Country of united states, and a Player of duffy waldorf?",SELECT To par FROM table WHERE Country = united states AND Player = duffy waldorf
"What is Opponent In Final, when Surface is Hard, when Location is Wellington, New Zealand, and when Date is 6 February 2000?","SELECT Opponent in final FROM table WHERE Surface = hard AND Location = wellington, new zealand AND Date = 6 february 2000"
"What is Surface, when Date is 2 May 1999?",SELECT Surface FROM table WHERE Date = 2 may 1999
What is the 2nd leg when team #1 is Rubin Kazan?,SELECT 2nd leg FROM table WHERE Team #1 = rubin kazan
What is the agg when team #2 is 2006 UEFA Intertoto Cup?,SELECT Agg. FROM table WHERE Team #2 = 2006 uefa intertoto cup
What is the highest market value in billions of the company with profits of 20.96 billions and 166.99 billions in assets?,SELECT MAX Market Value (billion $) FROM table WHERE Profits (billion $) = 20.96 AND Assets (billion $) > 166.99
What is the total market value in billions of the company with 20.96 billion in profits and less than 166.99 billions in assets?,SELECT COUNT Market Value (billion $) FROM table WHERE Profits (billion $) = 20.96 AND Assets (billion $) < 166.99
"What is the average assets in billions of the company Bank of America, which has less than 49.01 billions in sales?",SELECT AVG Assets (billion $) FROM table WHERE Company = bank of america AND Sales (billion $) < 49.01
What is the highest profits in billions of the company headquartered in the USA with a market value of 194.87 billions and less than 76.66 billions in sales?,SELECT MAX Profits (billion $) FROM table WHERE Headquarters = usa AND Market Value (billion $) = 194.87 AND Sales (billion $) < 76.66
"Which Total has a Nation of japan, and a Silver larger than 2?",SELECT MIN Total FROM table WHERE Nation = japan AND Silver > 2
"Which Nation has a Gold larger than 0, and a Total larger than 4, and a Rank of 6?",SELECT Nation FROM table WHERE Gold > 0 AND Total > 4 AND Rank = 6
"Which Silver has a Rank of 1, and a Total smaller than 11?",SELECT SUM Silver FROM table WHERE Rank = 1 AND Total < 11
"Which Total has a Nation of united states, and a Bronze larger than 3?",SELECT MAX Total FROM table WHERE Nation = united states AND Bronze > 3
Where did jamie cox & daniel marsh play against queensland?,SELECT Venue FROM table WHERE Opponent = queensland AND Batsmen = jamie cox & daniel marsh
Where were jamie cox & scott kremerskothen paired?,SELECT Venue FROM table WHERE Batsmen = jamie cox & scott kremerskothen
Who were the batsmen paired for wicket 7?,SELECT Batsmen FROM table WHERE Wicket = 7
How many runs did they get against new south wales in 2002/03?,SELECT Runs FROM table WHERE Opponent = new south wales AND Season = 2002/03
What season did they play queensland at wicket 4?,SELECT Season FROM table WHERE Opponent = queensland AND Wicket = 4
"What was the Peak Position on July 11, 2001?","SELECT Peak position FROM table WHERE Date = july 11, 2001"
"On December 12, 2001, how many weeks had the single been in its position?","SELECT Weeks FROM table WHERE Date = december 12, 2001"
What is the nationality of the Team Purdue?,SELECT Nationality FROM table WHERE School/Club Team = purdue
What is the nationality of the Team Georgia Tech?,SELECT Nationality FROM table WHERE School/Club Team = georgia tech
What is the nationality of the forward position on the Grizzlies in 2011?,SELECT Nationality FROM table WHERE Position = forward AND Years for Grizzlies = 2011
"Who was the runner-up at the event held in Tartu, Estonia?","SELECT Runner Up FROM table WHERE Venue = tartu, estonia"
"For the event held in Tartu, Estonia, what is the name of the runner-up?","SELECT Runner Up FROM table WHERE Venue = tartu, estonia"
Who took third place in 2012?,SELECT Third Place FROM table WHERE Year = 2012
"In what year was this event held in Oslo, Norway?","SELECT Year FROM table WHERE Venue = oslo, norway"
What is the head of government for Don Stephen Senanayake?,SELECT Head(s) of Government FROM table WHERE Name = don stephen senanayake
Which team is in 14th position?,SELECT Team FROM table WHERE Pos. = 14th
"Which position has a Year larger than 1997, and a Class Position of 3rd?",SELECT Pos. FROM table WHERE Year > 1997 AND Class Pos. = 3rd
