question,sql
Who was the director that worked with Dana Dorian as the writer?,SELECT Director(s) FROM table WHERE Writer(s) = dana dorian
"Which film, directed by Dana Dorian, was nominated?",SELECT Film FROM table WHERE Rank = nominated AND Director(s) = dana dorian
What is the sum for December against the vancouver canucks earlier than game 33?,SELECT SUM December FROM table WHERE Opponent = vancouver canucks AND Game < 33
What is the sum for December when the record was 22-12-5?,SELECT SUM December FROM table WHERE Record = 22-12-5
When is the earliest year associated with team norton and 0 wins?,SELECT MIN Year FROM table WHERE Team = norton AND Wins < 0
"What is the year that there were 0 wins, team AJS, and under 12 points?",SELECT COUNT Year FROM table WHERE Wins = 0 AND Team = ajs AND Points < 12
What year is associated with a drama desk award ceremony and a Category of outstanding featured actress in a musical?,SELECT AVG Year FROM table WHERE Award Ceremony = drama desk award AND Category = outstanding featured actress in a musical
What is the average Loss for the long of more than 12 with a name of opponents with a Gain larger than 1751?,SELECT AVG Loss FROM table WHERE Long > 12 AND Name = opponents AND Gain > 1751
Who was the winner/2nd place finisher in the Caulfield Guineas?,SELECT Winner/2nd FROM table WHERE Race = caulfield guineas
Which jockey had a group of G3?,SELECT Jockey FROM table WHERE Group = g3
What was the time for the G2 group at the Hobartville Stakes?,SELECT Time FROM table WHERE Group = g2 AND Race = hobartville stakes
Which airport has perth as the city?,SELECT Airport FROM table WHERE City = perth
Which city has tasmania as the state/territory and a ICAO of ymhb?,SELECT City FROM table WHERE State/Territory = tasmania AND ICAO = ymhb
Which airport has an ICAO of ybcg?,SELECT Airport FROM table WHERE ICAO = ybcg
What is the IATA that has new south wales as the state/territory beginning on july 2009?,SELECT IATA FROM table WHERE State/Territory = new south wales AND Begin = july 2009
What IATA has queensland as the state/territory and an ICAO of ybrk?,SELECT IATA FROM table WHERE State/Territory = queensland AND ICAO = ybrk
What begin has victoria as the state/territory and a ICA0 of ymml?,SELECT Begin FROM table WHERE State/Territory = victoria AND ICAO = ymml
Who was the visitor on March 27?,SELECT Visitor FROM table WHERE Date = march 27
What was the record on March 14?,SELECT Record FROM table WHERE Date = march 14
What format is at frequency 99.5 FM?,SELECT Format FROM table WHERE Frequency = 99.5 fm
What format has the call sign DZFE?,SELECT Format FROM table WHERE Call Sign = dzfe
What covered location has a frequency of 90.7 FM,SELECT Covered Location FROM table WHERE Frequency = 90.7 fm
What is the frequency of 104.3 business radio?,SELECT Frequency FROM table WHERE Name = 104.3 business radio
What name has the call sign DWYS?,SELECT Name FROM table WHERE Call Sign = dwys
Who has a DCSF number of 3373?,SELECT Name FROM table WHERE DCSF number = 3373
What is the average primary intake with an Ofsted number of 117433 and a DCSF number greater than 3335?,SELECT AVG Intake FROM table WHERE Type = primary AND Ofsted number = 117433 AND DCSF number > 3335
"What is the lowest Ofsted number for a primary with a CE faith, intake of 30 and a DCSF number lower than 3349?",SELECT MIN Ofsted number FROM table WHERE Type = primary AND Faith = ce AND Intake = 30 AND DCSF number < 3349
Can you tell me the Opponent that has the Result of w 37-14?,SELECT Opponent FROM table WHERE Result = w 37-14
"Can you tell me the Opponent that has the Date of october 11, 1953?","SELECT Opponent FROM table WHERE Date = october 11, 1953"
What year was the West Coast League established than the championships are greater than 0?,SELECT Established FROM table WHERE Championships > 0 AND League = west coast league
"During the Apple Bowl having 0 championships, what was the established year?",SELECT MAX Established FROM table WHERE Championships = 0 AND Venue = apple bowl
What sport happened at Wildcat Stadium?,SELECT Sport FROM table WHERE Venue = wildcat stadium
How many championships does Evergreen Premier League have?,SELECT MAX Championships FROM table WHERE League = evergreen premier league
"Which Position has a Round larger than 10, and a Name of shawn mccarthy?",SELECT Position FROM table WHERE Round > 10 AND Name = shawn mccarthy
"How many Pick #s have a Name of tory epps, and a Round larger than 8?",SELECT COUNT Pick # FROM table WHERE Name = tory epps AND Round > 8
Which team was the visitor with a record of 5-2-0?,SELECT Visitor FROM table WHERE Record = 5-2-0
What is the score for the November 3 game?,SELECT Score FROM table WHERE Date = november 3
What percent of others did ogm/news count when MARTIN had 9%?,SELECT Others FROM table WHERE MARTIN = 9% AND Source = ogm/news
What is the Undecided the others was 4%?,SELECT Undecided FROM table WHERE Others = 4%
What is the Undecided on 2009-05-24?,SELECT Undecided FROM table WHERE Date = 2009-05-24
What is the Date that has MARTIN of 7–9% and no Undecided?,SELECT Date FROM table WHERE Undecided = – AND MARTIN = 7–9%
What is the Date when MARTIN had 8%?,SELECT Date FROM table WHERE MARTIN = 8%
"Which Attendance has a Game smaller than 3, and a Date of october 31?",SELECT COUNT Attendance FROM table WHERE Game < 3 AND Date = october 31
What is rank of player Charles Eady and a Bowling of 12/63?,SELECT Rank FROM table WHERE Player = charles eady AND Bowling = 12/63
"Who was the Opponent partnering with Jordan Kerr, on a hard surface that was the winner?",SELECT Opponent FROM table WHERE Surface = hard AND Outcome = winner AND Partnering = jordan kerr
What's the Year Average that has a Power of BHP (KW) and Trim of LS/2LT?,SELECT AVG Year FROM table WHERE Power = bhp (kw) AND Trim = ls/2lt
Which Engine has a Year that's Larger than 2006 and Power of BHP (KW)?,SELECT Engine FROM table WHERE Year > 2006 AND Power = bhp (kw)
What Torque has a Power of HP (KW)?,SELECT Torque FROM table WHERE Power = hp (kw)
What's the Year average that's got Trim of LS/LT and Power of HP (KW)?,SELECT AVG Year FROM table WHERE Trim = ls/lt AND Power = hp (kw)
Name the college with overall of 17,SELECT College FROM table WHERE Overall = 17
Name the least overall for tony baker,SELECT MIN Overall FROM table WHERE Name = tony baker
Who was the visiting team when Winnipeg was the home team?,SELECT Visitor FROM table WHERE Home = winnipeg
What was the score of the game with a decision of Peeters and a record of 29–3–11?,SELECT Score FROM table WHERE Decision = peeters AND Record = 29–3–11
What is the Label of Catalogue # HVNLP26CD from United Kingdom?,SELECT Label FROM table WHERE Country = united kingdom AND Catalogue # = hvnlp26cd
What Country is Catalogue # ASW 50248 (724385024825) from?,SELECT Country FROM table WHERE Catalogue # = asw 50248 (724385024825)
Who is the winning team of the South Pacific Trophy?,SELECT Winning team FROM table WHERE Name = south pacific trophy
Loss of gonzález (0–3) had what attendance?,SELECT Attendance FROM table WHERE Loss = gonzález (0–3)
Record of 92–70 had what date?,SELECT Date FROM table WHERE Record = 92–70
Loss of kendrick (11–8) had what record?,SELECT Record FROM table WHERE Loss = kendrick (11–8)
Date of september 28 had what record?,SELECT Record FROM table WHERE Date = september 28
"Attendance of 23,150 had what opponent?","SELECT Opponent FROM table WHERE Attendance = 23,150"
"Attendance of 36,796 had what score?","SELECT Score FROM table WHERE Attendance = 36,796"
What is the sum of Long for derrick locke?,SELECT SUM Long FROM table WHERE Name = derrick locke
What is the lowest Loss with Gain larger than 319 for derrick locke?,SELECT MIN Loss FROM table WHERE Name = derrick locke AND Gain > 319
Head Coach of wojciech kamiński is what club?,SELECT Club FROM table WHERE Head Coach = wojciech kamiński
"Sport of football, and a Venue of stadion polonii is what league?",SELECT League FROM table WHERE Sport = football AND Venue = stadion polonii
Sport of gaelic football and hurling is what league?,SELECT League FROM table WHERE Sport = gaelic football and hurling
Venue of Pepsi arena involved what club?,SELECT Club FROM table WHERE Venue = pepsi arena
What is the highest earnings for Tom watson who had a ranking larger than 2?,SELECT MAX Earnings ( $ ) FROM table WHERE Player = tom watson AND Rank > 2
"What is the highest rank for the player who earns $4,263,133?","SELECT MAX Rank FROM table WHERE Earnings ( $ ) = 4,263,133"
"What is the average number of wins for the player with a rank larger than 3 and earnings of $3,707,586?","SELECT AVG Wins FROM table WHERE Rank > 3 AND Earnings ( $ ) = 3,707,586"
"What is the highest number of wins for Tom Watson who earns less than $4,974,845?","SELECT MAX Wins FROM table WHERE Player = tom watson AND Earnings ( $ ) < 4,974,845"
What is the highest earnings for curtis strange?,SELECT MAX Earnings ( $ ) FROM table WHERE Player = curtis strange
What is the average year with an average start smaller than 6.3 and fewer than 0 wins?,SELECT AVG Year FROM table WHERE Avg. Start < 6.3 AND Wins < 0
Which Second has a Skip of barbora vojtusova?,SELECT Second FROM table WHERE Skip = barbora vojtusova
Which Skip did marju velga lead?,SELECT Skip FROM table WHERE Lead = marju velga
Which Lead has a Second of katrin kuusk?,SELECT Lead FROM table WHERE Second = katrin kuusk
Which Third has a Skip of ellen vogt?,SELECT Third FROM table WHERE Skip = ellen vogt
Which Third has a Second of agnieszka ogrodniczek?,SELECT Third FROM table WHERE Second = agnieszka ogrodniczek
What is Spain's skip?,SELECT Skip FROM table WHERE Nation = spain
"What is the Per capita income associated with over 116,716,292 households and a Median household income of $42,706?","SELECT Per capita income FROM table WHERE Number of households > 116,716,292 AND Median household income = $42,706"
"What is the Per capita income associated with a Median household income of $55,800?","SELECT Per capita income FROM table WHERE Median household income = $55,800"
What was the margin of victory at the Texas International Open?,SELECT Margin of victory FROM table WHERE Tournament = texas international open
What was the margin of victory in the tournament with a winning score of −3 (74-68-72-71=285)?,SELECT Margin of victory FROM table WHERE Winning score = −3 (74-68-72-71=285)
"Which Avg/G has an Effic larger than 129.73, and a Cmp-Att-Int of 333-500-13?",SELECT SUM Avg/G FROM table WHERE Effic > 129.73 AND Cmp-Att-Int = 333-500-13
"Which Effic is the highest one that has an Avg/G smaller than 305.6, and a GP-GS of 13-13?",SELECT MAX Effic FROM table WHERE Avg/G < 305.6 AND GP-GS = 13-13
"Which Avg/G that has a Name of opponents, and an Effic smaller than 129.73?",SELECT SUM Avg/G FROM table WHERE Name = opponents AND Effic < 129.73
Which Cmp-Att-Int has a GP-GS of 3-0?,SELECT Cmp-Att-Int FROM table WHERE GP-GS = 3-0
"Which Effic is the average one that has an Avg/G larger than 3.7, and a GP-GS of 13, and a Cmp-Att-Int of 318-521-15?",SELECT AVG Effic FROM table WHERE Avg/G > 3.7 AND GP-GS = 13 AND Cmp-Att-Int = 318-521-15
Which home team was playing on January 13?,SELECT Home FROM table WHERE Date = january 13
How many runs were there when the high score was 55 and there were more than 12 innings?,SELECT SUM Runs FROM table WHERE High Score = 55 AND Innings > 12
How many runs were there when there was 1 match and les than 86 average?,SELECT SUM Runs FROM table WHERE Matches = 1 AND Average < 86
Which station has programming of Me-TV?,SELECT Station FROM table WHERE Programming = me-tv
Which station has programming of Me-TV?,SELECT Station FROM table WHERE Programming = me-tv
What is the short name having video of 720p and programming of Main KSTC-TV programming?,SELECT PSIP Short Name FROM table WHERE Video = 720p AND Programming = main kstc-tv programming
What is the video associated with a short name of KSTCDT2?,SELECT Video FROM table WHERE PSIP Short Name = kstcdt2
"What is the short name of channel 5.5, KSTC-TV?",SELECT PSIP Short Name FROM table WHERE Station = kstc-tv AND Channel = 5.5
What is the short name of the channel under 5.2?,SELECT PSIP Short Name FROM table WHERE Channel < 5.2
Which Men's doubles has a Women's doubles of pam brady rosine lemon?,SELECT Men's doubles FROM table WHERE Women's doubles = pam brady rosine lemon
Which province has a prefecture of Xiangxi with 0.81% of China's Tujia population?,SELECT Province FROM table WHERE Prefecture = xiangxi AND % of China's Tujia Population = 0.81%
Which prefecture is in Hubei province and Enshi county?,SELECT Prefecture FROM table WHERE Province = hubei AND County = enshi
What is the sum of Tujia population with the Zhangjiajie prefecture in Sangzhi county?,SELECT SUM Tujia Population FROM table WHERE Prefecture = zhangjiajie AND County = sangzhi
"What is the total number of attendence has points greater than 40, and detroit as the home?",SELECT COUNT Attendance FROM table WHERE Points > 40 AND Home = detroit
"What is the total number of Tropical Lows for more than 11 tropical cyclones in 1998–99, and a Severe Tropical Cyclones larger than 9?",SELECT COUNT Tropical Lows FROM table WHERE Tropical Cyclones > 11 AND Season = 1998–99 AND Severe Tropical Cyclones > 9
What is the largest number for tropical Lows for the 1990–91 season with more than 10 tropical cyclones?,SELECT MAX Tropical Lows FROM table WHERE Season = 1990–91 AND Tropical Cyclones > 10
What is the least number of tropical cyclones when the strongest storm was Tiffany and less than 10 tropical lows.,SELECT MIN Severe Tropical Cyclones FROM table WHERE Strongest storm = tiffany AND Tropical Lows > 10
What is the least amount of severe tropical cyclones for the 1992–93 season and the tropical Lows smaller than 6?,SELECT MIN Severe Tropical Cyclones FROM table WHERE Season = 1992–93 AND Tropical Lows < 6
What is the least amount of tropical lows for the 1993–94 season with less than 11 tropical cyclones,SELECT MIN Tropical Lows FROM table WHERE Season = 1993–94 AND Tropical Cyclones < 11
"How many Weeks are on september 8, 1980 and Attendances larger than 55,045? Question 4","SELECT COUNT Week FROM table WHERE Date = september 8, 1980 AND Attendance > 55,045"
Which Round has a College of stanford?,SELECT Round FROM table WHERE College = stanford
Which Round has a Pick of 174?,SELECT Round FROM table WHERE Pick = 174
Which Position has a Pick of 174?,SELECT Position FROM table WHERE Pick = 174
that was held in 1964?,SELECT Event FROM table WHERE Year = 1964
"What is the name of the Event with a venue that was in toronto, canada?","SELECT Event FROM table WHERE Venue = toronto, canada"
What is the Year the competition the british empire and commonwealth games were held?,SELECT SUM Year FROM table WHERE Competition = british empire and commonwealth games
What is the position of the commonwealth games?,SELECT Position FROM table WHERE Competition = commonwealth games
What is the venue with a competition in 1964?,SELECT Venue FROM table WHERE Year = 1964
"Name the date for clay surface and location of santos, brazil","SELECT Date FROM table WHERE Surface = clay AND Location = santos, brazil"
Name the date with outcome of winner and score of 4–6 6–2 7–6 (7–4),SELECT Date FROM table WHERE Outcome = winner AND Score = 4–6 6–2 7–6 (7–4)
What's the highest capacity for a position of 5 in 2004?,SELECT MAX Capacity FROM table WHERE Position in 2004 = 5
"Which venue has a capacity over 41,040 for Darida?","SELECT Venue FROM table WHERE Capacity > 41,040 AND Team = darida"
Which venue was number 9 for 2004?,SELECT Venue FROM table WHERE Position in 2004 = 9
What city was founded in 1857?,SELECT City FROM table WHERE Founded = 1857
Which Opponent has a Time of 2:31?,SELECT Opponent FROM table WHERE Time = 2:31
"Which Method has a Round of 1, and a Time of 0:28?",SELECT Method FROM table WHERE Round = 1 AND Time = 0:28
Which Time has an Event of call to arms i?,SELECT Time FROM table WHERE Event = call to arms i
what team played on april 9,SELECT Opponent FROM table WHERE Date = april 9
What is the smallest frequency (kHz) that is in the location of Longview?,SELECT MIN Frequency (kHz) FROM table WHERE Licensed location = longview
What is the location with a frequency (kHz) greater than 1370?,SELECT Licensed location FROM table WHERE Frequency (kHz) > 1370
What is the capacity number for Yunost?,SELECT COUNT Capacity FROM table WHERE Venue = yunost
What is the total number of first prizes in USD for the Canadian Open?,SELECT SUM 1st prize ( $ ) FROM table WHERE Tournament = canadian open
Which Drawn has a Lost of 19?,SELECT Drawn FROM table WHERE Lost = 19
Which Played has a Club of club?,SELECT Played FROM table WHERE Club = club
Which Club has 1 Losing bonus?,SELECT Club FROM table WHERE Losing bonus = 1
What is the Losing bonus of 571 Points ?,SELECT Losing bonus FROM table WHERE Points for = 571
Which Lost has a Tries for of 75?,SELECT Lost FROM table WHERE Tries for = 75
Who is the opponent in the final of the match on 19 February 2006?,SELECT Opponent in the final FROM table WHERE Date = 19 february 2006
Who is the opponent in the final of the match on 26 March 2006?,SELECT Opponent in the final FROM table WHERE Date = 26 march 2006
What is the overall number of the player from Utah with a pick # higher than 7?,SELECT SUM Overall FROM table WHERE College = utah AND Pick # < 7
What is the highest round of the player with a pick number lower than 34?,SELECT MAX Round FROM table WHERE Pick # > 34
"What round did Mitch Davis, with an overall higher than 118, have?",SELECT SUM Round FROM table WHERE Name = mitch davis AND Overall < 118
What is the highest overall of the player from Georgia?,SELECT MAX Overall FROM table WHERE College = georgia
What is the position of the player with an overall of 45?,SELECT Position FROM table WHERE Overall = 45
How many wins for team nsu and over 2 points?,SELECT AVG Wins FROM table WHERE Team = nsu AND Points > 2
What is the earliest year associated with under 0 wins?,SELECT MIN Year FROM table WHERE Wins < 0
"How many wins for team mv agusta, over 10 points, and after 1957?",SELECT SUM Wins FROM table WHERE Team = mv agusta AND Points > 10 AND Year > 1957
What College/Junior/Club Team (League) has a round of 3?,SELECT College/Junior/Club Team (League) FROM table WHERE Round = 3
What player has a round larger than 1 in Austria?,SELECT Player FROM table WHERE Round > 1 AND Nationality = austria
Which player's nationality is from Sweden?,SELECT Player FROM table WHERE Nationality = sweden
What College/Junior/Club Team (League) from Canada has a round smaller than 3?,SELECT College/Junior/Club Team (League) FROM table WHERE Nationality = canada AND Round < 3
What was the distance in 1997?,SELECT Distance FROM table WHERE Year = 1997
"Who was the opponents in the final on January 5, 2003, on a hard surface?","SELECT Opponents in the final FROM table WHERE Surface = hard AND Date = january 5, 2003"
"What was the final score on the February 19, 2012 final?","SELECT Score in the final FROM table WHERE Date = february 19, 2012"
Name the least attendance with venue of away on 24 august 2007,SELECT MIN Attendance (Away) FROM table WHERE Venue = away AND Date = 24 august 2007
Name the average attendance with result of won 2-0 on 2 november 2007,SELECT AVG Attendance (Away) FROM table WHERE Result = won 2-0 AND Date = 2 november 2007
What is the uniform number of the player whose last name is Wiltshire?,SELECT MIN Uni# FROM table WHERE Surname = wiltshire
"When the rank is larger than 3 with a second quarter of johnson & johnson 156,515.9, what is the fourth quarter?","SELECT Fourth quarter FROM table WHERE Rank > 3 AND Second quarter = johnson & johnson 156,515.9"
With a rank of 2 what is the second quarter?,SELECT Second quarter FROM table WHERE Rank = 2
"When the third quarter is China Mobile 195,680.4, what is the rank?","SELECT Rank FROM table WHERE Third quarter = china mobile 195,680.4"
"When the first quarter is procter & gamble 138,013, what is the rank?","SELECT Rank FROM table WHERE First quarter = procter & gamble 138,013"
"When the rank is less than 4, and has a second quarter of exxon mobil 341,140.3, what is the fourth quarter?","SELECT Fourth quarter FROM table WHERE Rank < 4 AND Second quarter = exxon mobil 341,140.3"
What is the Term end that has a Party of united australia and 184 days in office?,SELECT Term end FROM table WHERE Party = united australia AND Term in office = 184 days
"How many values for INT's occur with more than 0 yards, over 6 sacks, and average above 17.5?",SELECT COUNT INT'S FROM table WHERE Yards > 0 AND Sacks > 6 AND Average > 17.5
What is the sum of average values for 23 yards?,SELECT SUM Average FROM table WHERE Yards = 23
What is the lowest value of INT's with an average more than 25?,SELECT MIN INT'S FROM table WHERE Average > 25
What are the most yards for 2 sacks and an average greater than 0?,SELECT MAX Yards FROM table WHERE Sacks = 2 AND Average > 0
What is the sum of values for INT'S with Mossy Cade for 0 yards and less than 3 sacks?,SELECT SUM INT'S FROM table WHERE Yards = 0 AND Sacks < 3 AND Player = mossy cade
"What is listed for the Bronze, with the Location of Bangkok, and the Year of 1978?",SELECT Bronze FROM table WHERE Location = bangkok AND Year = 1978
What's listed for the lowest Year that a Silver of Kim Kyung-Ho?,SELECT MIN Year FROM table WHERE Silver = kim kyung-ho
What's the Gold that also has Bronze of Kim Sun-Bin?,SELECT Gold FROM table WHERE Bronze = kim sun-bin
What's the Bronze that's also got a Godl of Kim Woo-Jin?,SELECT Bronze FROM table WHERE Gold = kim woo-jin
What is listed as the highest Year that's also got a Bronze of Wataru Haraguchi?,SELECT MAX Year FROM table WHERE Bronze = wataru haraguchi
What was the score when their record was 35–23–15?,SELECT Score FROM table WHERE Record = 35–23–15
Which home team has a score of 5 – 6?,SELECT Home FROM table WHERE Score = 5 – 6
In what county is the school of Merrillville?,SELECT County FROM table WHERE School = merrillville
The school of Portage was in what conference previous?,SELECT Previous Conference FROM table WHERE School = portage
What is the name of the school that is in Valparaiso?,SELECT School FROM table WHERE Location = valparaiso
"Which FA Cup is the highest one that has a Malaysia Cup of 0, and a Player of ahmad fouzee masuri, and a Total larger than 0?",SELECT MAX FA Cup FROM table WHERE Malaysia Cup = 0 AND Player = ahmad fouzee masuri AND Total > 0
"How many totals have a Player of ahmad fouzee masuri, and an FA Cup larger than 0?",SELECT COUNT Total FROM table WHERE Player = ahmad fouzee masuri AND FA Cup > 0
"Which FA Cup has a Player of khairan ezuan razali, and a Total smaller than 0?",SELECT AVG FA Cup FROM table WHERE Player = khairan ezuan razali AND Total < 0
"How many Malaysia Cups have a Total larger than 3, and a Player of ivan yusoff, and a League smaller than 2?",SELECT COUNT Malaysia Cup FROM table WHERE Total > 3 AND Player = ivan yusoff AND League < 2
"Which FA Cup has a Malaysia Cup larger than 0, and a Total of 8?",SELECT SUM FA Cup FROM table WHERE Malaysia Cup > 0 AND Total = 8
"Which Year is the highest one that has a Venue of edmonton, canada?","SELECT MAX Year FROM table WHERE Venue = edmonton, canada"
"Which Position has a Competition of world championships, and a Year larger than 1997?",SELECT Position FROM table WHERE Competition = world championships AND Year > 1997
"Which Venue has a Notes of heptathlon, and a Year of 1991?",SELECT Venue FROM table WHERE Notes = heptathlon AND Year = 1991
What days held has noiz as the wrestler?,SELECT Days held FROM table WHERE Wrestler = noiz
What location has tatsuhito takaiwa as the wrestler?,SELECT Location FROM table WHERE Wrestler = tatsuhito takaiwa
What event has 8 as the days held?,SELECT Event FROM table WHERE Days held = 8
What event has unknown as the days held.?,SELECT Event FROM table WHERE Days held = unknown
What is the Displacement of the Iveco F1CE3481E Engine?,SELECT Displacement FROM table WHERE Engine = iveco f1ce3481e
What is the Displacement of the 180 Multijet Power/3.0 HDI Model?,SELECT Displacement FROM table WHERE Model = 180 multijet power/3.0 hdi
What is the Valvetrain of the Diesel Engines Model?,SELECT Valvetrain FROM table WHERE Model = diesel engines
"Year(s) won of 1994 , 1997 has what average total?","SELECT AVG Total FROM table WHERE Year(s) won = 1994 , 1997"
"Player of corey pavin, and a To par larger than 5 has what average total?",SELECT AVG Total FROM table WHERE Player = corey pavin AND To par > 5
"Total smaller than 285, and a To par larger than 1 belongs to what player?",SELECT Player FROM table WHERE Total < 285 AND To par > 1
"Total larger than 285, and a Finish of t30 belongs to what player?",SELECT Player FROM table WHERE Total > 285 AND Finish = t30
Which player for a team with an 18-20 record had the most rebounds in a game?,SELECT High rebounds FROM table WHERE Record = 18-20
What is the total area of Kruzof island?,SELECT COUNT Area (km 2 ) FROM table WHERE Island's Name = kruzof island
Name the total number of frequency Mhz with class of d and call sign of k201bm and ERP W less than 74,SELECT COUNT Frequency MHz FROM table WHERE Class = d AND Call sign = k201bm AND ERP W < 74
Name the least frequency Mhz with call sign of k202ag,SELECT MIN Frequency MHz FROM table WHERE Call sign = k202ag
Name the class with call sign of k220cp,SELECT Class FROM table WHERE Call sign = k220cp
What is the Winnipeg Jets record?,SELECT Record FROM table WHERE Opponent = winnipeg jets
What's the stadium on November 8?,SELECT Home FROM table WHERE Date = november 8
Who was the visitor on March 17?,SELECT Visitor FROM table WHERE Date = march 17
What's the score for Toronto Maple Leafs on November 10?,SELECT Score FROM table WHERE Home = toronto maple leafs AND Date = november 10
Who was the visitor on October 31?,SELECT Visitor FROM table WHERE Date = october 31
What is the rank associated with 0 wins and a 350cc class?,SELECT Rank FROM table WHERE Wins = 0 AND Class = 350cc
What is the run 2 of the athlete from Australia with a run 1 less than 53.75?,SELECT Run 2 FROM table WHERE Country = australia AND Run 1 < 53.75
What is the run 2 of athlete Maria Orlova from Russia?,SELECT SUM Run 2 FROM table WHERE Country = russia AND Athlete = maria orlova
What is the run 3 of the athlete with a run 1 more than 53.75 and a run 2 less than 52.91?,SELECT SUM Run 3 FROM table WHERE Run 1 > 53.75 AND Run 2 < 52.91
What is the lowest run 3 an athlete with a run 2 less than 53.72 and a run 1 of 53.1 has?,SELECT MIN Run 3 FROM table WHERE Run 2 < 53.72 AND Run 1 = 53.1
What is the lowest run 2 of the athlete with a run 1 of 52.44 and a run 3 less than 52.35?,SELECT MIN Run 2 FROM table WHERE Run 1 = 52.44 AND Run 3 < 52.35
"How many points are associated with over 1 top 5, 1 win, over 0 poles, and andrew ranger as the driver?",SELECT MAX Points FROM table WHERE Top 5's > 1 AND Wins = 1 AND Poles > 0 AND Driver = andrew ranger
How many points are associated with 0 poles?,SELECT COUNT Points FROM table WHERE Poles < 0
"How many wins are associated with a position of under 6, over 8 top 5s, and 1793 points?",SELECT SUM Wins FROM table WHERE Position < 6 AND Top 5's = 8 AND Points = 1793
What is the first game that has a home team of Detroit?,SELECT MIN Game # FROM table WHERE Home = detroit
Which home team has higher than 92 points?,SELECT Home FROM table WHERE Points > 92
what team's score is 101?,SELECT Team FROM table WHERE Score = 101
what team played against zimbabwe in 1999?,SELECT Team FROM table WHERE Year = 1999 AND Versus = zimbabwe
what is the team that played in 2006?,SELECT Team FROM table WHERE Year = 2006
"What is the lowest amount of points driver Romain Grosjean, who has an average pre-2010 less than 0, has?",SELECT MIN Points FROM table WHERE Driver = romain grosjean AND Average pre-2010 < 0
"What is the average number of entries driver Mark Webber, who has more than 1014.5 points, has?",SELECT AVG Entries FROM table WHERE Driver = mark webber AND Points > 1014.5
What is the highest average points per race of the driver with less than 969 points and an average pre-2010 less than 0?,SELECT MAX Average points per race entered FROM table WHERE Points < 969 AND Average pre-2010 < 0
"What is the lowest average points per race entered of driver kimi räikkönen, who has more than 194 entries?",SELECT MIN Average points per race entered FROM table WHERE Driver = kimi räikkönen AND Entries > 194
What is the first game played against the Chicago Black Hawks?,SELECT MIN Game FROM table WHERE Opponent = chicago black hawks
Name the opponent for 9 november 1991,SELECT Opponent FROM table WHERE Date = 9 november 1991
Which Losses is the lowest one that has Wins smaller than 0?,SELECT MIN Losses FROM table WHERE Wins < 0
"Which Losses have a Season larger than 1941, and a Team of hamilton wildcats, and Ties of 0?",SELECT Losses FROM table WHERE Season > 1941 AND Team = hamilton wildcats AND Ties = 0
"Which Season has Ties smaller than 1, and a Team of vancouver grizzlies, and Wins smaller than 1?",SELECT SUM Season FROM table WHERE Ties < 1 AND Team = vancouver grizzlies AND Wins < 1
"How many Ties have Wins smaller than 1, and Games of 6, and Losses of 6, and a Season larger than 1941?",SELECT COUNT Ties FROM table WHERE Wins < 1 AND Games = 6 AND Losses = 6 AND Season > 1941
"Which Wins have a Team of winnipeg blue bombers, and a Season larger than 1964?",SELECT AVG Wins FROM table WHERE Team = winnipeg blue bombers AND Season > 1964
What engine class is associated with a year after 1985 and over 0 wins?,SELECT Class FROM table WHERE Year > 1985 AND Wins > 0
Which opponent has a loss of trout (7-4)?,SELECT Opponent FROM table WHERE Loss = trout (7-4)
Which opponent has a save of smith (22)?,SELECT Opponent FROM table WHERE Save = smith (22)
"How much Gold has a Bronze larger than 1, and a Silver larger than 2?",SELECT COUNT Gold FROM table WHERE Bronze > 1 AND Silver > 2
"Which Total has a Nation of japan (jpn), and a Silver smaller than 1?",SELECT AVG Total FROM table WHERE Nation = japan (jpn) AND Silver < 1
What is the margin of victory in WGC-Accenture Match Play Championship?,SELECT Margin of victory FROM table WHERE Tournament = wgc-accenture match play championship
On what date was Nick Price the runner-up?,SELECT Date FROM table WHERE Runner(s) up = nick price
What is the margin of victory for Nick Price as a runner-up?,SELECT Margin of victory FROM table WHERE Runner(s) up = nick price
What is the margin of victory for PGA Championship?,SELECT Margin of victory FROM table WHERE Tournament = pga championship
On what date was the winning score –20 (68-67-65-64=264)?,SELECT Date FROM table WHERE Winning score = –20 (68-67-65-64=264)
Which player was D past Round 3?,SELECT Player FROM table WHERE Position = d AND Round > 3
Which Round was F picked?,SELECT Round FROM table WHERE Position = f
What Position is Ryan Russell?,SELECT Position FROM table WHERE Player = ryan russell
What country does Round 4 come from?,SELECT Nationality FROM table WHERE Round = 4
Which opponent was present on April 14?,SELECT Opponent FROM table WHERE Date = april 14
what team lost on april 15,SELECT Loss FROM table WHERE Date = april 15
what team played on april 21,SELECT Opponent FROM table WHERE Date = april 21
what team scored on april 10,SELECT Score FROM table WHERE Date = april 10
Who lost with a time of 0:58?,SELECT Loser FROM table WHERE Time = 0:58
What is the average number of rounds for winner Rafael Cavalcante?,SELECT AVG Round FROM table WHERE Winner = rafael cavalcante
What win method has a time of 2:32?,SELECT Method FROM table WHERE Time = 2:32
"If Four aces yields 800 for 5 credits, what would the result be for 1 Credit?",SELECT 1 credit FROM table WHERE 5 credits = 800 AND Hand = four aces
What is the sum of points values that are associated with 0 losses and more than 8 games?,SELECT SUM Points FROM table WHERE Lost = 0 AND Games > 8
