question,sql
"If class a is canadian and class aaa is wimberley, which possible school years could this fall on? ",SELECT School Year FROM table WHERE Class AAA = Wimberley AND Class A = Canadian
"For franklin of class aa, which school years does this occur? ",SELECT School Year FROM table WHERE Class AA = Franklin
Which school years have a class a being lindsay and a class aaa being cuero? ,SELECT School Year FROM table WHERE Class A = Lindsay AND Class AAA = Cuero
What season was the overall record 29-7?,SELECT Season FROM table WHERE Overall = 29-7
How far into the postseason did the Rams go when their record was 29-7?,SELECT Postseason FROM table WHERE Overall = 29-7
What was the Ram's conference record when they were the CBI champions?,SELECT Conference FROM table WHERE Postseason = CBI Champions
What season was the overall record 24-10?,SELECT Season FROM table WHERE Overall = 24-10
In what season was the overall record 29-7?,SELECT Season FROM table WHERE Overall = 29-7
"What are the school years where class ""AAA"" is argyle?",SELECT School Year FROM table WHERE Class AAA = Argyle
What are all the AAA classes in the school years of 2005-06?,SELECT Class AAA FROM table WHERE School Year = 2005-06
What are all the AAAA classes in the schools years 2004-05?,SELECT Class AAAA FROM table WHERE School Year = 2004-05
What are all the school years where class AAAA is in Gregory-Portland? ,SELECT School Year FROM table WHERE Class AAAA = Gregory-Portland
What are all the AAA classes in the school years of 2004-05?,SELECT Class AAA FROM table WHERE School Year = 2004-05
What are all classes for the position SLB?,SELECT Class FROM table WHERE Position = SLB
What are all weights for the number 27?,SELECT Weight FROM table WHERE Number = 27
What are all names for the position FS?,SELECT Name FROM table WHERE Position = FS
Name the call sign for the 17 physical,SELECT Call sign FROM table WHERE Physical = 17
Name the branding for forum communications,SELECT Branding FROM table WHERE Owner = Forum Communications
Name the number of branding for 31 physical,SELECT COUNT Branding FROM table WHERE Physical = 31
Name the number of virtual for NBC,SELECT COUNT Virtual FROM table WHERE Network = NBC
Name the virtual for Fox,SELECT COUNT Virtual FROM table WHERE Network = Fox
Name the owners for prairie public,SELECT COUNT Owner FROM table WHERE Branding = Prairie Public
Name the total number of class aaa for 2006-07,SELECT COUNT Class AAA FROM table WHERE School Year = 2006-07
Name the class aaaa for menard,SELECT Class AAAA FROM table WHERE Class A = Menard
Name the school year for class aaaa for wichita falls,SELECT School Year FROM table WHERE Class AAAA = Wichita Falls
Name the class a for carthage,SELECT Class A FROM table WHERE Class AAAA = Carthage
What is the original title of europe for dummies?,SELECT Original title FROM table WHERE English title = Europe for Dummies
What is the English version of Mariusz Szczygieł book?,SELECT English title FROM table WHERE Author = Mariusz Szczygieł
who is the the pole position with date being august 10,SELECT Pole position FROM table WHERE Date = August 10
 how many winning team with circuit being road america,SELECT COUNT Winning team FROM table WHERE Circuit = Road America
who is the the winning driver with pole position being paul tracy and race name being miller genuine draft 200,SELECT Winning driver FROM table WHERE Pole position = Paul Tracy AND Race Name = Miller Genuine Draft 200
who is the the pole position with rnd being 16,SELECT Pole position FROM table WHERE Rnd = 16
what's the race name with date being september 7,SELECT Race Name FROM table WHERE Date = September 7
what's the circuit with rnd being 5,SELECT Circuit FROM table WHERE Rnd = 5
"What is the number of appearances where the most recent final result is 1999, beat Genk 3-1?","SELECT COUNT # appearances FROM table WHERE Most recent final = 1999, beat Genk 3-1"
"What is the number of runner-up results for the years (won in bold) 1984, 2010?","SELECT MAX # runner-up FROM table WHERE years (won in bold) = 1984, 2010"
What is the most recent final result for the years (won in bold) 1979?,SELECT Most recent final FROM table WHERE years (won in bold) = 1979
"what's the title with original air date being september23,1995","SELECT Title FROM table WHERE Original air date = September23,1995"
"who wrote with original air date being september23,1995","SELECT Written by FROM table WHERE Original air date = September23,1995"
"who directed with original air date being november18,1995","SELECT Directed by FROM table WHERE Original air date = November18,1995"
What percentages of social democratic correspond to a 5.5% left bloc?,SELECT Social Democratic FROM table WHERE Left Bloc = 5.5%
When was there 8.9% Green-Communist?,SELECT Date Released FROM table WHERE Green-Communist = 8.9%
How many socialists correspond to a 7.5% People's Party?,SELECT COUNT Socialist FROM table WHERE Peoples Party = 7.5%
What are all percentages of Left Block when there is a 28.7% Social Democratic?,SELECT Left Bloc FROM table WHERE Social Democratic = 28.7%
"If Socialist is at 46.1%, what are all percentages for social democratic?",SELECT Social Democratic FROM table WHERE Socialist = 46.1%
How many percentages of Left Bloc correspond to a 32.1% Social Democratic?,SELECT COUNT Left Bloc FROM table WHERE Social Democratic = 32.1%
What is the NFL team of the player whose college is Minnesota?,SELECT NFL Team FROM table WHERE College = Minnesota
What college did the defensive back attend?,SELECT College FROM table WHERE Position = Defensive Back
What is the pick number of the player whose college is Florida State?,SELECT Pick # FROM table WHERE College = Florida State
How many colleges did pick number 269 attend?,SELECT COUNT College FROM table WHERE Pick # = 269
How many picks played Tight end?,SELECT COUNT Pick # FROM table WHERE Position = Tight End
What is the position of the player whose college is Western Kentucky?,SELECT Position FROM table WHERE College = Western Kentucky
What position does Robert Brooks play?,SELECT COUNT Position FROM table WHERE Player = Robert Brooks
Which team does Robert Brooks play with?,SELECT NFL Team FROM table WHERE Player = Robert Brooks
Which team picked from South Carolina college?,SELECT NFL Team FROM table WHERE College = South Carolina
Which college was the wide receiver whose pick was less than 130.0 picked from?,SELECT College FROM table WHERE Position = Wide Receiver AND Pick # < 130.0
What position(s) does the player drafted #34 play?,SELECT Position FROM table WHERE Pick # = 34
What is the highest pick number?,SELECT MAX Pick # FROM table
What number picked were players from arizona state picked?,SELECT Pick # FROM table WHERE College = Arizona State
What NFL team does player keith woodside play for?,SELECT NFL Team FROM table WHERE Player = Keith Woodside
what's the player with college being penn state,SELECT Player FROM table WHERE College = Penn State
what's the position with college being usc,SELECT Position FROM table WHERE College = USC
 how many college with player being rich voltzke,SELECT COUNT College FROM table WHERE Player = Rich Voltzke
what's the college with position being placekicker,SELECT College FROM table WHERE Position = Placekicker
who is the the player where pick # is 64,SELECT Player FROM table WHERE Pick # = 64
What day were the Denver Broncos the opponent?,SELECT Date FROM table WHERE Opponent = Denver Broncos
What day was the oppenent the detroit lions?,SELECT Date FROM table WHERE Opponent = Detroit Lions
List the record of 0-1 from the table?,SELECT Week FROM table WHERE Record = 0-1
Type the record details if any result has L 3-6 in it?,SELECT Record FROM table WHERE Result = L 3-6
Find the least value of attendance?,SELECT MIN Attendance FROM table
type the attendance for playing with tampa bay buccaneers?,SELECT Attendance FROM table WHERE Opponent = Tampa Bay Buccaneers
How many times was obamacare: fed/ state/ partnership  recorded for Louisiana?,SELECT COUNT Obamacare: Fed/ State/ Partnership FROM table WHERE State = Louisiana
"How many numbers were recorded under revenue when revenue per capita was $6,126?","SELECT COUNT Revenue (millions) FROM table WHERE Revenue per capita = $6,126"
How many times was presidential majority 2000/2004 recorded  when obamacare: fed/ state/ partnership was Utah shop?,SELECT COUNT Presidential majority 2000/2004 FROM table WHERE Obamacare: Fed/ State/ Partnership = Utah shop
"What was the spending per capita when the revenue per capita was $7,755?","SELECT Spending per capita FROM table WHERE Revenue per capita = $7,755"
What was the recorded result under presidential majority 2000/2004 when the presiditial majority in 2012 was non-voting?,SELECT Presidential majority 2000/2004 FROM table WHERE Presidential majority 2012 = Non-voting
"How many times was revenue in millions recorded when the spending per capita was $6,736?","SELECT COUNT Revenue (millions) FROM table WHERE Spending per capita = $6,736"
What is the largest number of DVDs?,SELECT MAX DVD No. FROM table
What is the highest number of episodes?,SELECT MAX Ep No. FROM table
What is the most recent release date?,SELECT MAX Release date FROM table
How many release dates does volume 4 DVD have?,SELECT COUNT Release date FROM table WHERE DVD name = Volume 4
what is the arrival time for no. 14?,SELECT Arrival FROM table WHERE No. = 14
what is the arrival time where the station code is awy?,SELECT Arrival FROM table WHERE Station Code = AWY
what amount of stations have station code is awy?,SELECT COUNT Station FROM table WHERE Station Code = AWY
what is the arrival time where station code is pnvl?,SELECT Arrival FROM table WHERE Station Code = PNVL
Which stations had volume of 5088 in 2004-05?,SELECT Station Name FROM table WHERE 2004–05 = 5088
How many stations in 2011-12 had volume of 11580 in 2008-09?,SELECT COUNT 2011–12 FROM table WHERE 2008–09 = 11580
What was the least volume recorded in 2011-12 when 2008-09 had 21652?,SELECT MIN 2011–12 FROM table WHERE 2008–09 = 21652
How many years was the total 402?,SELECT COUNT Years FROM table WHERE Total = 402
Who won the young rider classification in Stage 9 where the mountain classification was Emanuele Sella?,SELECT Young rider classification FROM table WHERE Mountains classification = Emanuele Sella AND Stage = 9
Who is the general classification leader for stage 3?,SELECT General classification FROM table WHERE Stage = 3
Who won the points classifications in the stage where Matteo Priamo was the winner?,SELECT COUNT Points classification FROM table WHERE Winner = Matteo Priamo
Who was awarded the young ride classification leader when the winner was Marzio Bruseghin?,SELECT Young rider classification FROM table WHERE Winner = Marzio Bruseghin
Which title did Neil Affleck direct?,SELECT Title FROM table WHERE Directed by = Neil Affleck
What is the first number in series that had the production code 1ACX03?,SELECT MAX No. in series FROM table WHERE Production code = 1ACX03
Which title had the production code 1ACX04?,SELECT Title FROM table WHERE Production code = 1ACX04
When did the show directed by Michael Dimartino first air?,SELECT Original air date FROM table WHERE Directed by = Michael DiMartino
Which series numbers were directed by Monte Young?,SELECT No. in series FROM table WHERE Directed by = Monte Young
How many people directed the show written by Chris Sheridan?,SELECT COUNT Directed by FROM table WHERE Written by = Chris Sheridan
What regular seasons occurred in 2011?,SELECT Regular Season FROM table WHERE Year = 2011
What is the largest numbered?,SELECT MAX Division FROM table
How many positions does rene villemure play?,SELECT COUNT Position FROM table WHERE Player = Rene Villemure
What is the pick# for the medicine hat tigers (wchl)?,SELECT MIN Pick # FROM table WHERE College/junior/club team = Medicine Hat Tigers (WCHL)
What nhl team does stan weir play for?,SELECT NHL team FROM table WHERE Player = Stan Weir
What nhl team does dwight bialowas play for?,SELECT NHL team FROM table WHERE Player = Dwight Bialowas
Lorne Henning has the lowest pick# of?,SELECT MIN Pick # FROM table
Jack Lynch played for the oshawa generals (omjhl) before playing for what nhl team?,SELECT NHL team FROM table WHERE College/junior/club team = Oshawa Generals (OMJHL)
Which colle/junior/club team did Michel Boudreau play for?,SELECT College/junior/club team FROM table WHERE Player = Michel Boudreau
Which players played right wing?,SELECT Player FROM table WHERE Position = Right Wing
Which nationality is the player from the Philadelphia Flyers?,SELECT Nationality FROM table WHERE NHL team = Philadelphia Flyers
Which position did the player hold that played for the Philadelphia Flyers in NHL?,SELECT Position FROM table WHERE NHL team = Philadelphia Flyers
Which college/junior/club team did the player play on that played for the Buffalo Sabres in NHL?,SELECT College/junior/club team FROM table WHERE NHL team = Buffalo Sabres
Name the number of teams for college/junior club for philadelphia flyers,SELECT COUNT College/junior/club team FROM table WHERE NHL team = Philadelphia Flyers
Name the position for ron lalonde,SELECT Position FROM table WHERE Player = Ron Lalonde
Name the college/junior club team for pick number 63,SELECT College/junior/club team FROM table WHERE Pick # = 63
How many positions did 1972 NHL Draft pick Rene Lambert play?,SELECT COUNT Position FROM table WHERE Player = Rene Lambert
what's the college/junior/club team with nhl team being california golden seals,SELECT College/junior/club team FROM table WHERE NHL team = California Golden Seals
what's the nhl team with college/junior/club team being brandon wheat kings (wchl),SELECT NHL team FROM table WHERE College/junior/club team = Brandon Wheat Kings (WCHL)
who is the the player with pick # being 132,SELECT Player FROM table WHERE Pick # = 132
 how many player with nhl team being vancouver canucks,SELECT COUNT Player FROM table WHERE NHL team = Vancouver Canucks
what's the position with player being ray boutin,SELECT Position FROM table WHERE Player = Ray Boutin
what is the name of the borough where station uses is 28702?,SELECT Borough FROM table WHERE Station users 2008/9 = 28702
what are the lines served where station users is 210076?,SELECT Lines served FROM table WHERE Station users 2008/9 = 210076
whatis hte station code where users are 130368?,SELECT Station (and code) FROM table WHERE Station users 2008/9 = 130368
Which is the class A when Weslaco was the class AAAAA and brownwood was the class AAAA,SELECT Class A FROM table WHERE Class AAAAA = Weslaco AND Class AAAA = Brownwood
Which is the class A when Marion was the class AA,SELECT Class A FROM table WHERE Class AA = Marion
Which is the class AA when graford was the class A,SELECT Class AA FROM table WHERE Class A = Graford
How many class AA in the year 2002-03,SELECT COUNT Class AA FROM table WHERE School Year = 2002-03
Who was the class AAAA when class AAAAA was Weslaco in 1994-95,SELECT Class AAAA FROM table WHERE Class AAAAA = Weslaco AND School Year = 1994-95
What was the class AAAA when San Angelo Lake View was the class AAAA,SELECT Class AAAAA FROM table WHERE Class AAAA = San Angelo Lake View
What are the changes from 2009 to 2010 in Tunisia?,SELECT Change (2009 to 2010) FROM table WHERE Country = Tunisia
What are the international tourist arrivals in 2010 where change from 2010 to 2011 is +11.2% ?,SELECT International tourist arrivals (2010) FROM table WHERE Change (2010 to 2011) = +11.2%
What are the changes (2010 to 2011) where the International Tourist Arrivals is 1.7 million?,SELECT Change (2010 to 2011) FROM table WHERE International tourist arrivals (2011) = 1.7 million
What are the international tourist arrivals(2010) where change from 2009 to 2010 is +11.1%?,SELECT International tourist arrivals (2010) FROM table WHERE Change (2009 to 2010) = +11.1%
What are the International tourist arrivals (2010) where change from 2010 to 2011 is +15%,SELECT International tourist arrivals (2010) FROM table WHERE Change (2010 to 2011) = +15%
How many international tourist arrivals were in Senegal in 2011?,SELECT International tourist arrivals (2011) FROM table WHERE Country = Senegal
When the change (2010 to 2011) is +1.0% what is the change (2011 to 2012)?,SELECT Change (2011 to 2012) FROM table WHERE Change (2010 to 2011) = +1.0%
When the change (2011 to 2012) is -0.1% what is the country?,SELECT Country FROM table WHERE Change (2011 to 2012) = -0.1%
When the change (2011 to 2012) is +13.4% what is the country?,SELECT Country FROM table WHERE Change (2011 to 2012) = +13.4%
When 24.1 million is international tourist arrivals (2012) what is the  change (2010 to 2011) ?,SELECT Change (2010 to 2011) FROM table WHERE International tourist arrivals (2012) = 24.1 million
United kingdom is the country what is the change (2011 to 2012)?,SELECT Change (2011 to 2012) FROM table WHERE Country = United Kingdom
When the 1 is the rank what is the overall amount of  international tourist arrivals in 2012?,SELECT COUNT International tourist arrivals (2012) FROM table WHERE Rank = 1
What is the enrollment amount where Hispanic (%) is 3.6?,SELECT Enrollment FROM table WHERE Hispanic (%) = 3.6
What percentage of Asians are there in the year 2009?,SELECT Asian (%) FROM table WHERE Year = 2009
What percentage of Asians are there in the year 2004?,SELECT Asian (%) FROM table WHERE Year = 2004
What percentage of hispanics are there when the free/reduced lunch percentage is 81.4?,SELECT Hispanic (%) FROM table WHERE Free/reduced lunch (%) = 81.4
What percentage of free/reduced lunch  are there when the hispanic percentage is 3.7?,SELECT Free/reduced lunch (%) FROM table WHERE Hispanic (%) = 3.7
Who was the arranger for the track written by Nizar Francis ?,SELECT Arranger FROM table WHERE Writer = Nizar Francis
Who was the writer for the song 4:29 in length?,SELECT Writer FROM table WHERE Length = 4:29
What track number is 4:29 in length?,SELECT # FROM table WHERE Length = 4:29
What is the female rank in Karnataka?,SELECT Females rank FROM table WHERE States = Karnataka
What is the English title when the original title is Die Qual Der Wahl?,SELECT Title (English) FROM table WHERE Title (original) = Die Qual der Wahl
What is the episode number where the English title is Pilot?,SELECT Number of episode FROM table WHERE Title (English) = Pilot
What was the original air date for episode number 6?,SELECT Original air date FROM table WHERE Number of episode = 6
What is the original title of season number 3?,SELECT Title (original) FROM table WHERE Number of season = 3
What municipality where the human development index in the year 2000 was 0.7827?,SELECT Municipality FROM table WHERE Human Development Index (2000) = 0.7827
What is the total number of population in the year 2005 where the population density 35.9 (/km 2)?,SELECT COUNT Population (2005) FROM table WHERE Population density (/km 2 ) = 35.9
What is the human development index for the year 2000 where the ingei code is 10?,SELECT Human Development Index (2000) FROM table WHERE INEGI code = 10
What is the area (km 2) where the population density (/mk2) is 84.3?,SELECT Area (km 2 ) FROM table WHERE Population density (/km 2 ) = 84.3
Name the mandate for list pct 12.39%,SELECT Mandate FROM table WHERE List Pct = 12.39%
Name the total number of list votes for 20.95%,SELECT COUNT List Votes FROM table WHERE List Pct = 20.95%
What was the scoring rank for Angela Stanford in 2009?,SELECT Scoring rank FROM table WHERE Year = 2009
What was the highest number on money list rank for Angela Stanford's career?,SELECT MAX Money list rank FROM table
"In the year where Angela Stanford had a scoring average of 71.62, how many times did she take second place?",SELECT COUNT 2nd FROM table WHERE Scoring average = 71.62
who is hte player with a 3 dart avg of 89.57?,SELECT Player FROM table WHERE 3-dart Average = 89.57
what are all played with a 3 dart avg is 92.06?,SELECT Played FROM table WHERE 3-dart Average = 92.06
Namw the minimum production code for 16.04 million viewers,SELECT MIN Production Code FROM table WHERE U.S. viewers (millions) = 16.04
Name the written by for 16.32 million viewers,SELECT Written by FROM table WHERE U.S. viewers (millions) = 16.32
What is the highest number of cuts made when her best finish is t4?,SELECT MAX Cuts made FROM table WHERE Best finish = T4
How many total earnings are recorded when her best finish is t2 with a 71.25 scoring average?,SELECT COUNT Earnings ( $ ) FROM table WHERE Best finish = T2 AND Scoring average = 71.25
What is the lowest number of cuts made when her best finish is t4?,SELECT MIN Cuts made FROM table WHERE Best finish = T4
How many years has she ranked 56 on the money list?,SELECT COUNT Year FROM table WHERE Money list rank = 56
What is the lowest number of wins?,SELECT MIN Wins FROM table
When steve gomer is the director who is the writer?,SELECT Written by FROM table WHERE Directed by = Steve Gomer
"What is the air date for ""there goes the bride""?","SELECT Original air date FROM table WHERE Title = ""There Goes the Bride"""
15.03 million u.s viewers seen what episode?,SELECT Title FROM table WHERE U.S. viewers (millions) = 15.03
Name the most 3 credits,SELECT MIN 3 credits FROM table
Name the least 2 credits for straight hand,SELECT MIN 2 credits FROM table WHERE Hand = Straight
Name the least 2 credits for flush,SELECT MIN 2 credits FROM table WHERE Hand = Flush
Name the hand for 1 credit 200,SELECT Hand FROM table WHERE 1 credit = 200
Name the most 1 credit for three of a kind,SELECT MAX 1 credit FROM table WHERE Hand = Three of a Kind
Name the points classification for mark renshaw and team csc,SELECT Points Classification FROM table WHERE General Classification = Mark Renshaw AND Team Classification = Team CSC
"How many episodes were released on DVD in the US on October 13, 2009?","SELECT Episodes FROM table WHERE Region 1 (US) = October 13, 2009"
"How many episodes were put out in Region 4 on March 4, 2010?","SELECT MAX Episodes FROM table WHERE Region 4 = March 4, 2010"
How many episodes were released in the season 1 DVD?,SELECT MIN Episodes FROM table WHERE DVD name = Season 1
"What is the original air date for ""runaway""?","SELECT Original air date FROM table WHERE Title = ""Runaway"""
What was the altitude of the explosion Hardtack Teak?,SELECT Altitude (km) FROM table WHERE Explosion = Hardtack Teak
What was the altitude of the event on 1962-07-09?,SELECT Altitude (km) FROM table WHERE Date = 1962-07-09
What was the altitude of the yield of 1.4 megatons?,SELECT Altitude (km) FROM table WHERE Yield (approximate) = 1.4 megatons
What was the yield of the K-4 explosion?,SELECT Yield (approximate) FROM table WHERE Explosion = K-4
What explosion had an altitude of 539 km?,SELECT Explosion FROM table WHERE Altitude (km) = 539
"List all opponents in the September 23, 1984 game?","SELECT Opponent FROM table WHERE Date = September 23, 1984"
"What was the score in the game played on December 2, 1984?","SELECT Record FROM table WHERE Date = December 2, 1984"
How many scores were there in week 11?,SELECT COUNT Record FROM table WHERE Week = 11
What is the highest win for the team Nacional?,SELECT MAX Wins FROM table WHERE Team = Nacional
What is the smallest conceded value for the team 12 De Octubre?,SELECT MIN Conceded FROM table WHERE Team = 12 de Octubre
What is the smallest draws value with 21 points?,SELECT MIN Draws FROM table WHERE Points = 21
What is the largest loss for the Tacuary team?,SELECT MAX Losses FROM table WHERE Team = Tacuary
What is the name of the venue where the opponent scored 51?,SELECT Venue FROM table WHERE Opponents = 51
How many first downs were there when the attendance was 13196?,SELECT MIN First Downs FROM table WHERE Attendance = 13196
What was the site of the game against Buffalo Bills ?,SELECT Game Site FROM table WHERE Opponent = Buffalo Bills
What was the attendance in week 8?,SELECT MAX Attendance FROM table WHERE Week = 8
What was the date when the attendance was 63995,SELECT Date FROM table WHERE Attendance = 63995
Who was the opponent in week 4?,SELECT Opponent FROM table WHERE Week = 4
How many different skippers of the yacht City Index Leopard?,SELECT COUNT Skipper FROM table WHERE Yacht = City Index Leopard
What are all elapsed time amounts for yacht type Reichel Pugh 55?,SELECT Elapsed time d:hh:mm:ss FROM table WHERE Yacht type = Reichel Pugh 55
What are all elapsed time for yacht type STP 65?,SELECT Elapsed time d:hh:mm:ss FROM table WHERE Yacht type = STP 65
"If sail number is AUS 03, what are all associated race numbers?",SELECT Race number FROM table WHERE Sail number = AUS 03
What are all values of LOA(metres) for an elapsed time of 2:17:01:05?,SELECT LOA (Metres) FROM table WHERE Elapsed time d:hh:mm:ss = 2:17:01:05
"When the elapsed time is 2:14:12:49, what are all yachts associated with this value?",SELECT Yacht FROM table WHERE Elapsed time d:hh:mm:ss = 2:14:12:49
In what location was the fastest time 1:37.071s?,SELECT Location FROM table WHERE Record = 1:37.071s
What are all the places where Birgit Fischer competed?,SELECT Location FROM table WHERE Athletes = Birgit Fischer
What are the records when Elzbieta Urbanczik competed?,SELECT Record FROM table WHERE Athletes = Elzbieta Urbanczik
Name the number of wins for when points is 17,SELECT COUNT Wins FROM table WHERE Points = 17
Name the number of draws for when conceded is 25,SELECT COUNT Draws FROM table WHERE Conceded = 25
Name the most conceded when draws is 5 and position is 1,SELECT MAX Conceded FROM table WHERE Draws = 5 AND Position = 1
What date was the episode with production code 176265 aired?,SELECT Original air date FROM table WHERE Production code = 176265
On what dates were episodes written by Robert Carlock aired?,SELECT Original air date FROM table WHERE Written by = Robert Carlock
What is the production code for episode 229?,SELECT MAX Production code FROM table WHERE No. in series = 229
What is the title for the episode written by Robert Carlock & Dana Klein Borkow?,SELECT Title FROM table WHERE Written by = Robert Carlock & Dana Klein Borkow
Who directed the episode with the production code 176252?,SELECT Directed by FROM table WHERE Production code = 176252
"What date was the episode entitled ""The One Where Ross is Fine"" aired?","SELECT Original air date FROM table WHERE Title = ""The One Where Ross is Fine"""
How many points when 15 is scored is considered the minimum?,SELECT MIN Points FROM table WHERE Scored = 15
"When a team wins 4, how much is the Maximum amount of points?",SELECT MAX Points FROM table WHERE Wins = 4
How may draws did libertad have?,SELECT COUNT Draws FROM table WHERE Team = Libertad
Name the men doubles for els baert,SELECT Men Doubles FROM table WHERE Womens Singles = Els Baert
Name the men doubles for caroline persyn smids,SELECT Men Doubles FROM table WHERE Womens Doubles = Caroline Persyn Smids
Name the number of men doubles for 2007,SELECT COUNT Men Doubles FROM table WHERE Year = 2007
Name the womens singles for  raina tzvetkova petya nedelcheva,SELECT Womens singles FROM table WHERE Womens doubles = Raina Tzvetkova Petya Nedelcheva
Name the number of years for womens doubles being  diana koleva emilia dimitrova and  jeliazko valkov,SELECT COUNT Year FROM table WHERE Womens doubles = Diana Koleva Emilia Dimitrova AND Mens singles = Jeliazko Valkov
Name the mens singles for  jeliazko valkov dobrinka peneva,SELECT Mens singles FROM table WHERE Mixed doubles = Jeliazko Valkov Dobrinka Peneva
Name the mens singles for 1989,SELECT Mens singles FROM table WHERE Year = 1989
Name the year for victoria hristova neli nedialkova,SELECT Year FROM table WHERE Womens doubles = Victoria Hristova Neli Nedialkova
Name the year for womens doubles being raina tzvetkova emilia dimitrova,SELECT Year FROM table WHERE Womens doubles = Raina Tzvetkova Emilia Dimitrova
WHAT ARE THE NAMES OF THE MENS DOUBLES WHEN THE WOMENS DOUBLES WAS PIRET HAMER HELEN REINO?,SELECT Mens doubles FROM table WHERE Womens doubles = Piret Hamer Helen Reino
WHAT IS THE NAME OF THE MENS DOUBLES PLAYER WHEN THE WOMENS DOUBLES PLAYER IS HELEN REINO KAI-RIIN SALUSTE?,SELECT Mens doubles FROM table WHERE Womens doubles = Helen Reino Kai-Riin Saluste
WHAT IS THE NAME OF THE MIXED DOUBLES PLAYER WHEN THE WOMENS SINGLE PLAYER IS KAIRI VIILUP?,SELECT Mixed doubles FROM table WHERE Womens singles = Kairi Viilup
HOW MANY YEARS DID MENS DOUBLES PLAYER HEIKI SORGE MEELIS MAISTE PLAY?,SELECT COUNT Year FROM table WHERE Mens doubles = Heiki Sorge Meelis Maiste
Name the womens doubles when mens doubles is charalambos kazilas stepan partemian,SELECT Womens doubles FROM table WHERE Mens doubles = Charalambos Kazilas Stepan Partemian
Name the womens doubles when mixed doubles is potten ruth scott,SELECT Womens doubles FROM table WHERE Mixed doubles = Potten Ruth Scott
Name the mens singles when mens doubles is george georgoudis gerostergiou,SELECT Mens singles FROM table WHERE Mens doubles = George Georgoudis Gerostergiou
Name the womens doubles when mens doubles is theodoros velkos giorgos patis,SELECT Womens doubles FROM table WHERE Mens doubles = Theodoros Velkos Giorgos Patis
What was the earliest year Þorvaldur Ásgeirsson Lovísa Sigurðardóttir won mixed doubles,SELECT MIN Year FROM table WHERE Mixed doubles = Þorvaldur Ásgeirsson Lovísa Sigurðardóttir
Who won womens doubles the year magnús ingi helgason tinna helgadóttir won mixed doubles and ragna ingólfsdóttir won womens singles in 2010,SELECT Womens doubles FROM table WHERE Mixed doubles = Magnús Ingi Helgason Tinna Helgadóttir AND Womens singles = Ragna Ingólfsdóttir AND Year = 2010
How many womens doubles had champions the years broddi kristjánsson drífa harðardóttir won mixed doubles,SELECT COUNT Womens doubles FROM table WHERE Mixed doubles = Broddi Kristjánsson Drífa Harðardóttir
Who won mixed doubles the years einar jónsson wagner walbom won mens doubles and wagner walbom won mens singles,SELECT Mixed doubles FROM table WHERE Mens doubles = Einar Jónsson Wagner Walbom AND Mens singles = Wagner Walbom
What was the last year árni þór hallgrímsson drífa harðardóttir won mixed doubles,SELECT MAX Year FROM table WHERE Mixed doubles = Árni Þór Hallgrímsson Drífa Harðardóttir
Who won mens singles the year sveinn logi sölvason tryggvi nilsen won mens doubles and elsa nielsen won womens singles,SELECT Mens singles FROM table WHERE Mens doubles = Sveinn Logi Sölvason Tryggvi Nilsen AND Womens singles = Elsa Nielsen
In which position is the team Cerro Porteño?,SELECT Position FROM table WHERE Team = Cerro Porteño
How many games were played?,SELECT MIN Played FROM table
What is the result of men's doubles when there was no competition?,SELECT Mixed doubles FROM table WHERE Mens doubles = no competition
WHo won men's singles in 1994?,SELECT Mens singles FROM table WHERE Year = 1994
Who won women's singles in 2001?,SELECT Womens singles FROM table WHERE Year = 2001
Name the least wins,SELECT MIN Wins FROM table
is γолемата вода nominated for anything?,SELECT Result FROM table WHERE Original title = Γолемата Вода
how many years has сенки been nominated?,SELECT COUNT Year (Ceremony) FROM table WHERE Original title = Сенки
how many directors for the film мајки,SELECT COUNT Director(s) FROM table WHERE Original title = Мајки
Who is the second performer in episode 5?,SELECT Performer 2 FROM table WHERE Episode = 5
How many times was performer 3 Kate Robbins?,SELECT COUNT Date FROM table WHERE Performer 3 = Kate Robbins
Who was perfomer one on 30 January 1988?,SELECT Performer 1 FROM table WHERE Date = 30 January 1988
Who was performer 4 when Kate Robbins was performer 3?,SELECT Performer 4 FROM table WHERE Performer 3 = Kate Robbins
How many episodes was Jimmy Mulville performer 4?,SELECT COUNT Episode FROM table WHERE Performer 4 = Jimmy Mulville
"How many instruments did Stuart play on ""We Got Married""?","SELECT COUNT Stuart FROM table WHERE Songs = ""We Got Married"""
Which general election had a vote swing of 1.84?,SELECT General Election FROM table WHERE votes swing = 1.84
What was the total number of seats won where the % of votes is equal to 20.29?,SELECT COUNT Seats Won FROM table WHERE % of votes = 20.29
What was the number of seat changes when the % of votes was 23.75?,SELECT Change in Seat FROM table WHERE % of votes = 23.75
Which general election had a vote swing of 1.69?,SELECT General Election FROM table WHERE votes swing = 1.69
What was the vote swing for the general election of the 12th lok sabha?,SELECT votes swing FROM table WHERE General Election = 12th Lok Sabha
What was the team's result in week 4?,SELECT Result FROM table WHERE Week = 4
When the network mask is 255.255.255.252 what is the prefix size?,SELECT Prefix size FROM table WHERE Network mask = 255.255.255.252
available subnets leading total is?,SELECT MAX Available subnets FROM table
When the network mask is  255.255.255.128 what is the lowest available subnet?,SELECT MIN Available subnets FROM table WHERE Network mask = 255.255.255.128
