question,sql
"Which country has the status of transferred, moving to of released, and Solano as the listed name?",SELECT Country FROM table WHERE Status = transferred AND Moving to = released AND Name = solano
What is the transfer fee for the country that has the name McCartney listed?,SELECT Transfer fee FROM table WHERE Name = mccartney
What is the name listed for the country that has a status of loaned and a moving to listed as leyton orient?,SELECT Name FROM table WHERE Status = loaned AND Moving to = leyton orient
What is the transfer fee for the country of Nir?,SELECT Transfer fee FROM table WHERE Country = nir
Who had the fastest lap when adam christodoulou was the winning driver and had the pole position?,SELECT Fastest Lap FROM table WHERE Winning driver = adam christodoulou AND Pole Position = adam christodoulou
"What date was the circuit, snetterton, when riki christodoulou had the fastest lap?",SELECT Date FROM table WHERE Circuit = snetterton AND Fastest Lap = riki christodoulou
who had the pole position at rockingham circuit with adam christodoulou having the fastest lap?,SELECT Pole Position FROM table WHERE Fastest Lap = adam christodoulou AND Circuit = rockingham
What bonus points have 448 as the points against?,SELECT Bonus points FROM table WHERE Points against = 448
"What points for have 30 as the game, and 73 as the total points?",SELECT Points for FROM table WHERE Games = 30 AND Total points = 73
What drawn has 416 as the points for and 533 as the points against?,SELECT Drawn FROM table WHERE Points for = 416 AND Points against = 533
What match points have 755 as the points against?,SELECT Match points FROM table WHERE Points against = 755
What games have colomiers as the club?,SELECT Games FROM table WHERE Club = colomiers
Which lost has 84 as the match points?,SELECT Lost FROM table WHERE Match points = 84
How many constituents does udaipura have?,SELECT Constituency number FROM table WHERE Name = udaipura
What lane was Henrique Barbosa in?,SELECT COUNT Lane FROM table WHERE Name = henrique barbosa
What game was before 2010 and was a role-playing game?,SELECT Game FROM table WHERE Year < 2010 AND Genre = role-playing game
What was the platform of Red Dead Redemption?,SELECT Platform(s) FROM table WHERE Game = red dead redemption
Who was the developer of Wii?,SELECT Developer(s) FROM table WHERE Platform(s) = wii
What year was The Walking Dead?,SELECT COUNT Year FROM table WHERE Game = the walking dead
What was the platform when the developer was Telltale Games?,SELECT Platform(s) FROM table WHERE Developer(s) = telltale games
What is the game of developer Rockstar Games?,SELECT Game FROM table WHERE Developer(s) = rockstar games
"Which Elevation (m) has a Prominence (m) of 2,876, and a Col (m) larger than 0?","SELECT SUM Elevation (m) FROM table WHERE Prominence (m) = 2,876 AND Col (m) > 0"
"How much Elevation (m) has a Prominence (m) larger than 2,876?","SELECT COUNT Elevation (m) FROM table WHERE Prominence (m) > 2,876"
When was millwall the home team?,SELECT Date FROM table WHERE Home team = millwall
What was the score when Arsenal was the away team?,SELECT Score FROM table WHERE Away team = arsenal
Which away team had a Score of 2–0?,SELECT Away team FROM table WHERE Score = 2–0
When was Arsenal was the away team?,SELECT Date FROM table WHERE Away team = arsenal
What's the date released when there was 9.7% of Green communist?,SELECT Date Released FROM table WHERE Green-Communist = 9.7%
What's the green communist when Euroteste/JN is the polling Institute?,SELECT Green-Communist FROM table WHERE Polling institute = euroteste/jn
"What is the most silver medals when the total is more than 2 medals, and with a rank of total, and the number of gold medals is greater than 44?",SELECT MAX Silver FROM table WHERE Total > 2 AND Rank = total AND Gold > 44
"What is the fewest gold medals when there is 0 bronze medals, and the rank is 19, and silver medals are less than 1?",SELECT MIN Gold FROM table WHERE Bronze = 0 AND Rank = 19 AND Silver < 1
"What is the largest amount of bronze medals when the silver medals are less than 1, and Belgium (BEL) is the nation, and the gold medals are less than 0?",SELECT MAX Bronze FROM table WHERE Silver < 1 AND Nation = belgium (bel) AND Gold < 0
"With silver medals less than 1, and total medals less than 2, what is the most bronze medals?",SELECT MAX Bronze FROM table WHERE Silver < 1 AND Total < 2
What is the weight for the 2008 club Dynamo Moscow?,SELECT Weight FROM table WHERE 2008 club = dynamo moscow
What is the spike for the 2008 club Zenit Kazan?,SELECT Spike FROM table WHERE 2008 club = zenit kazan
"Can you tell me the total number of Byes that has the Wins of 14, and the Losses larger than 2?",SELECT COUNT Byes FROM table WHERE Wins = 14 AND Losses > 2
"Can you tell me the average Wins that has the Against of 1132, and the Losses smaller than 7?",SELECT AVG Wins FROM table WHERE Against = 1132 AND Losses < 7
What was the date for the game that had a Location/Attendance of the spectrum?,SELECT Date FROM table WHERE Location/Attendance = the spectrum
Who was the opponent when they played at the Skydome?,SELECT Opponent FROM table WHERE Location/Attendance = skydome
What was the record on January 17?,SELECT Record FROM table WHERE Date = january 17
What was the location and attendance when the record was 19-17?,SELECT Location/Attendance FROM table WHERE Record = 19-17
What city joined the Independents conference after 1963?,SELECT City FROM table WHERE Year joined > 1963 AND Conference Joined = independents
What is the year that the Gary team with mascot of the Tornado joined?,SELECT MIN Year joined FROM table WHERE City = gary AND Mascot = tornado
What was the previous conference for the team with the Governors as their mascot that joined the Indiana Lake Shore conference?,SELECT Previous Conference FROM table WHERE Conference Joined = indiana lake shore AND Mascot = governors
What is the year that the Roughriders left the conference?,SELECT MAX Year Left FROM table WHERE Mascot = roughriders
What conference did the city of Valparaiso join?,SELECT Conference Joined FROM table WHERE City = valparaiso
What is the mascot of Hammond Tech?,SELECT Mascot FROM table WHERE City = hammond AND School = hammond tech
What is the duration of the character Bartha Zsolt?,SELECT Duration FROM table WHERE Character = bartha zsolt
"How many losses have jake sharp as the name, with a long less than 30?",SELECT COUNT Loss FROM table WHERE Name = jake sharp AND Long < 30
"What is the average long that has 1581 as a gain, with a loss less than 308?",SELECT AVG Long FROM table WHERE Gain = 1581 AND Loss < 308
"How many gains have a long greater than 8, with avg/g of 124.9?",SELECT SUM Gain FROM table WHERE Long > 8 AND Avg/G = 124.9
"How many longs have a gain less than 379, and 0.8 as an avg/g?",SELECT SUM Long FROM table WHERE Gain < 379 AND Avg/G = 0.8
"What is the lowest gain that has toben opurum as the name, with an avg/g less than 54.1?",SELECT MIN Gain FROM table WHERE Name = toben opurum AND Avg/G < 54.1
"Which Driver has a Grid smaller than 17, and Points larger than 0, and a Lapse of 87, and a Time/Retired of 1:48:11.023?",SELECT Driver FROM table WHERE Grid < 17 AND Points > 0 AND Laps = 87 AND Time/Retired = 1:48:11.023
"Which Points have a Grid larger than 7, and a Driver of alex tagliani, and a Lapse smaller than 85?",SELECT MAX Points FROM table WHERE Grid > 7 AND Driver = alex tagliani AND Laps < 85
What is the total number of wins for a nation that played fewer than 8 matches and a Wins percentage of 62.5%?,SELECT COUNT Wins FROM table WHERE Wins % = 62.5% AND Matches < 8
What is the highest number of matches for a nation with a Loses percentage of 26.67% and fewer than 90 draws?,SELECT MAX Matches FROM table WHERE Loses % = 26.67% AND Draws < 90
What date has uefa euro 2008 qualification as the competition?,SELECT Date FROM table WHERE Competition = uefa euro 2008 qualification
"What date has friendly as the competition, with pretoria, South Africa as the venue?","SELECT Date FROM table WHERE Competition = friendly AND Venue = pretoria, south africa"
What is the lowest final score of the American Cup competition before 2009?,SELECT MIN Score-Final FROM table WHERE Competition Description = american cup AND Year < 2009
What is the result for the game before week 7 against BYE?,SELECT Result FROM table WHERE Week < 7 AND Opponent = bye
What was the date for the game after week 16?,SELECT Date FROM table WHERE Week > 16
What was the attendance for the game against tampa bay buccaneers?,SELECT Attendance FROM table WHERE Opponent = tampa bay buccaneers
"What was the date of the game after week 5 with 62,262 fans attending?","SELECT Date FROM table WHERE Week > 5 AND Attendance = 62,262"
Which Location has a Record of 5–2–1?,SELECT Location FROM table WHERE Record = 5–2–1
Which Record has an Event of inoki bom-ba-ye 2002?,SELECT Record FROM table WHERE Event = inoki bom-ba-ye 2002
Which Opponent has a Record of 2–0?,SELECT Opponent FROM table WHERE Record = 2–0
"Which Record has a Round larger than 2, and an Event of bellator 38?",SELECT Record FROM table WHERE Round > 2 AND Event = bellator 38
What was John Jones's pick#?,SELECT SUM Pick FROM table WHERE Player = john jones
"What was the pick # of the player who has a hometown/school of Atlanta, GA?","SELECT AVG Pick FROM table WHERE Hometown/School = atlanta, ga"
"What is the El Canal de las Estrellas held from June 14, 2009 to February 23, 2010?","SELECT El Canal de las Estrellas FROM table WHERE June 14, 2009 = february 23, 2010"
What is Mañana es para siempre of impreuna pentru totdeauna from Monday to Friday?,SELECT Monday to Friday FROM table WHERE Mañana es para siempre = impreuna pentru totdeauna
When does the El Canal de las Estrellas of pop tv show from Monday to Friday?,SELECT Monday to Friday FROM table WHERE El Canal de las Estrellas = pop tv
What is the enrollment for the AAAA class in IHSAA?,SELECT SUM Enrollment FROM table WHERE IHSAA Football Class = aaaa
What is the IHSAA Football class at Culver?,SELECT IHSAA Football Class FROM table WHERE Location = culver
What school has the Lancers as their mascot?,SELECT Location FROM table WHERE Mascot = lancers
What is the total enrollment at Laville?,SELECT COUNT Enrollment FROM table WHERE School = laville
What is the highest average for teams ranked higher than 9?,SELECT MAX Avg. FROM table WHERE Rank > 9
What is the name of the 2008 club with Nadia Centoni Category:Articles with hCards?,SELECT 2008 club FROM table WHERE Name = nadia centoni category:articles with hcards
What is the name for the 2008 club Despar Sirio Perugia?,SELECT Name FROM table WHERE 2008 club = despar sirio perugia
What is the spike for the 2008 club Despar Sirio Perugia?,SELECT Spike FROM table WHERE 2008 club = despar sirio perugia
What is the spike for 2008 club Yamamay Busto Arsizio?,SELECT Spike FROM table WHERE 2008 club = yamamay busto arsizio
Which 2008 club has the name Francesca Piccinini Category:Articles with hCards?,SELECT 2008 club FROM table WHERE Name = francesca piccinini category:articles with hcards
What is the least amount of wins when against is 1314?,SELECT MIN Wins FROM table WHERE Against = 1314
"What is the number of against when the wins were 8, and a Club of South Warrnambool, with less than 0 draws?",SELECT SUM Against FROM table WHERE Wins = 8 AND Club = south warrnambool AND Draws < 0
"What is the number of wins when the against is larger than 1155, for Warrnambool, with more than 0 draws?",SELECT AVG Wins FROM table WHERE Against > 1155 AND Club = warrnambool AND Draws > 0
What score has 15.0% as the 2012?,SELECT Score FROM table WHERE 2012 = 15.0%
What 2012 has 2 as the score?,SELECT 2012 FROM table WHERE Score = 2
What 2008 has 14.2% as the 2009?,SELECT 2008 FROM table WHERE 2009 = 14.2%
What score has 15.0% as the 2012?,SELECT Score FROM table WHERE 2012 = 15.0%
What 2009 has 18.5% as the 2007?,SELECT 2009 FROM table WHERE 2007 = 18.5%
What 2011 has 12.7% as the 2010?,SELECT 2011 FROM table WHERE 2010 = 12.7%
What is the Week of the game with a Result of L 24-0?,SELECT MAX Week FROM table WHERE Result = l 24-0
"What is the Week number on December 18, 1960?","SELECT COUNT Week FROM table WHERE Date = december 18, 1960"
"Which Draws % has Wins larger than 1, and Loses % of 0%, and a Team of al-zawraa?",SELECT Draws % FROM table WHERE Wins > 1 AND Loses % = 0% AND Team = al-zawraa
Which pick played the Defensive End position?,SELECT Pick FROM table WHERE Position = defensive end
How many picks were taken before round 3 and played Linebacker?,SELECT COUNT Pick FROM table WHERE Position = linebacker AND Round < 3
What is the average number of silver medals won among nations that won 9 medals total?,SELECT AVG Silver FROM table WHERE Total = 9
Which Round has a Pick larger than 179?,SELECT MAX Round FROM table WHERE Pick > 179
What is jamar martin's highest pick?,SELECT MAX Pick FROM table WHERE Player = jamar martin
What teams rank is higher than 4 with a speed of 104.574mph?,SELECT Team FROM table WHERE Rank > 4 AND Speed = 104.574mph
What team does Anthony Redmond ride for?,SELECT Team FROM table WHERE Rider = anthony redmond
What was the speed with a time of 1:03.41.86 and a rank smaller than 3?,SELECT Speed FROM table WHERE Rank < 3 AND Time = 1:03.41.86
What school in 72 Scott county has an enrollment more than 473 with an AAA IHSAA Class?,SELECT School FROM table WHERE Enrollment > 473 AND IHSAA Class = aaa AND # / County = 72 scott
What's the mascot of Eastern Pekin having less than 627 enrolled and an AA for their IHSAA Class?,SELECT Mascot FROM table WHERE Enrollment < 627 AND IHSAA Class = aa AND School = eastern pekin
What's the most enrolled having the dragons for a mascot and an AAA for the IHSAA Class?,SELECT MAX Enrollment FROM table WHERE IHSAA Class = aaa AND Mascot = dragons
What's the county of Eastern Pekin school with fewer than 774 enrolled?,SELECT # / County FROM table WHERE Enrollment < 774 AND School = eastern pekin
What's the location of the school having the panthers as a mascot with an AAA for the IHSAA Class?,SELECT Location FROM table WHERE IHSAA Class = aaa AND Mascot = panthers
What's the IHSAA Class when the mascot was the Musketeers?,SELECT IHSAA Class FROM table WHERE Mascot = musketeers
Who was the director of Chaser on the Rocks?,SELECT Director FROM table WHERE Title = chaser on the rocks
What are the characters from the movie Suppressed Duck?,SELECT Characters FROM table WHERE Title = suppressed duck
How many picks on average did Jay Bruchak have before round 6?,SELECT AVG Pick FROM table WHERE Player = jay bruchak AND Round < 6
How many rounds did Pierre Bland have a pick larger than 148?,SELECT COUNT Round FROM table WHERE Pick > 148 AND Player = pierre bland
What was the earliest round that Purdue had a pick larger than 10?,SELECT MIN Round FROM table WHERE College = purdue AND Pick > 10
How many picks did Jay Bruchak have?,SELECT COUNT Pick FROM table WHERE Player = jay bruchak
In what round was the Alianza home game?,SELECT Round FROM table WHERE Home = alianza
What was the visiting team that played a round 16 game?,SELECT Away FROM table WHERE Round = round 16
"How many weeks have an Attendance of 62,289?","SELECT SUM Week FROM table WHERE Attendance = 62,289"
"Which Week has an Attendance larger than 65,070?","SELECT MAX Week FROM table WHERE Attendance > 65,070"
"Which Week has an Opponent of atlanta falcons, and an Attendance smaller than 63,114?","SELECT MIN Week FROM table WHERE Opponent = atlanta falcons AND Attendance < 63,114"
which Tms has a Season of 2013?,SELECT Tms. FROM table WHERE Season = 2013
"What's the population with a code more than 90902 and an area less than 1,335.47?","SELECT MIN Population FROM table WHERE Code > 90902 AND Area (km 2 ) < 1,335.47"
"What's the most area of Bochum Part 2 with a population less than 15,911?","SELECT MAX Area (km 2 ) FROM table WHERE Place = bochum part 2 AND Population < 15,911"
"What's the place with an area of less than 2,198.72 and a code more than 90909?","SELECT Place FROM table WHERE Area (km 2 ) < 2,198.72 AND Code > 90909"
What is the Original NFL team of the CB Player?,SELECT Original NFL team FROM table WHERE Pos. = cb
What is the College of the WR Player from SWC Conf?,SELECT College FROM table WHERE Conf. = swc AND Pos. = wr
What Player is from the College of memphis?,SELECT Player FROM table WHERE College = memphis
What is the College of the LB Player with Big Ten Conf.?,SELECT College FROM table WHERE Pos. = lb AND Conf. = big ten
"How many draws are there when there are 11 wins, and more than 7 losses?",SELECT SUM Draws FROM table WHERE Wins = 11 AND Losses > 7
What is the draws when there are less than 3 losses and more than 16 wins?,SELECT MAX Draws FROM table WHERE Losses < 3 AND Wins > 16
"What is the wins when there are 5 losses, and against is more than 1205?",SELECT MAX Wins FROM table WHERE Losses = 5 AND Against > 1205
"What is the losses when Sunrayia FL is Red Cliffs, and the against is more than 2294?",SELECT AVG Losses FROM table WHERE Sunrayia FL = red cliffs AND Against > 2294
"What is the number against when losses are smaller than 3, and wins arelarger than 16?",SELECT COUNT Against FROM table WHERE Losses < 3 AND Wins > 16
What is the Notes of the Frequency with Call sign CFUN-FM-1?,SELECT Notes FROM table WHERE Call sign = cfun-fm-1
What is the Format of FM 100.5 Licensed to Hope?,SELECT Format FROM table WHERE Notes = licensed to hope AND Frequency = fm 100.5
What is the Notes of the Frequency with a call sign of CBUE-FM?,SELECT Notes FROM table WHERE Call sign = cbue-fm
"what is the average dynamo when draw is more than 0, played is less than 15 and spartak is more than 1?",SELECT AVG Dynamo FROM table WHERE Draw > 0 AND Played < 15 AND Spartak > 1
what is the highest spartak when played is less than 15 and dynamo is less than 3?,SELECT MAX Spartak FROM table WHERE Played < 15 AND Dynamo < 3
what is the most draw when the competition is soviet league and dynamo is more than 34?,SELECT MAX Draw FROM table WHERE Competition = soviet league AND Dynamo > 34
what is the sum of spartak when played is 102 and draw is less than 19?,SELECT SUM Spartak FROM table WHERE Played = 102 AND Draw < 19
"what is the least dynamo when spartak is more than 9, competition is totals and draw is more than 24?",SELECT MIN Dynamo FROM table WHERE Spartak > 9 AND Competition = totals AND Draw > 24
What's the result when the Washington Redskins were the opponents on a week after 8?,SELECT Result FROM table WHERE Week > 8 AND Opponent = washington redskins
What is the 4.45 for Anna Rogowska from Poland?,SELECT 4.45 FROM table WHERE Nationality = poland AND Name = anna rogowska
What is the 4.45 for Yelena Isinbayeva?,SELECT 4.45 FROM table WHERE Name = yelena isinbayeva
What is Anna Rogowska's average result?,SELECT AVG Result FROM table WHERE Name = anna rogowska
What national has 4.45 for o and 4.55 for xo?,SELECT Nationality FROM table WHERE 4.45 = o AND 4.55 = xo
"What is the sum of staterooms in with a year buit of 2008, and a crew less than 28?",SELECT SUM Staterooms FROM table WHERE Year built = 2008 AND Crew < 28
"What is the total for guests with a ship name of rv indochina, and a crew smaller than 28?",SELECT COUNT Guests FROM table WHERE Ship name = rv indochina AND Crew < 28
what is the country when the total is 111 and the day 1 is 69?,SELECT Country FROM table WHERE Total = 111 AND Day 1 = 69
what is the average rank when the day 1 is less than 71 and the country is romania?,SELECT AVG Rank FROM table WHERE Day 1 < 71 AND Country = romania
how many times is the athlete jin di and the total less than 118?,SELECT COUNT Rank FROM table WHERE Athlete = jin di AND Total < 118
"What is the highest goal for a GEO nat., that ended after 2010?",SELECT MAX Goals FROM table WHERE Nat. = geo AND Ends > 2010
"what is the venue when the year is 2006, the competition is asian games and the event is 400 m?",SELECT Venue FROM table WHERE Year = 2006 AND Competition = asian games AND Event = 400 m
what is the venue when the event is 4x400 m relay and the competition is asian championships?,SELECT Venue FROM table WHERE Event = 4x400 m relay AND Competition = asian championships
"what is the venue when the competition is asian games, the event is 4x400 m relay and the year is 2002?",SELECT Venue FROM table WHERE Competition = asian games AND Event = 4x400 m relay AND Year = 2002
"During the voting order 11, when the commentator was pierre tchernia, who was the spokesperson?",SELECT Spokespersons FROM table WHERE Commentator = pierre tchernia AND Voting order = 11
What was the voting order when bunny carr was the commentator?,SELECT SUM Voting order FROM table WHERE Commentator = bunny carr
Who was the commentator when the spokesperson was michael aspel?,SELECT Commentator FROM table WHERE Spokespersons = michael aspel
What was the voting order when the commentator was renato tagliani?,SELECT Voting order FROM table WHERE Commentator = renato tagliani
Which Bronze has a Total smaller than 1?,SELECT AVG Bronze FROM table WHERE Total < 1
"How much Silver has a Bronze larger than 1, and a Gold of 0, and a Rank smaller than 4?",SELECT COUNT Silver FROM table WHERE Bronze > 1 AND Gold = 0 AND Rank < 4
"Which Bronze has a Rank of 4, and a Gold smaller than 0?",SELECT MAX Bronze FROM table WHERE Rank = 4 AND Gold < 0
"How much Gold has a Bronze smaller than 2, and a Silver of 0, and a Rank larger than 3?",SELECT SUM Gold FROM table WHERE Bronze < 2 AND Silver = 0 AND Rank > 3
What percentage of the 2011 population had a mother tongue language that was spoken by 45.22% of the population in 2006 (over 120)?,SELECT Percentage (2011) FROM table WHERE Population (2006) > 120 AND Percentage (2006) = 45.22%
What is the total number of people in 2011 speaking the mother tongue language spoken by 120 in 2006?,SELECT COUNT Population (2011) FROM table WHERE Population (2006) = 120
How many people ha Romanian as their mother tongue in 2006?,SELECT MAX Population (2006) FROM table WHERE Mother Tongue = romanian
What is the mother tongue language shared by 300 people in 2006?,SELECT Mother Tongue FROM table WHERE Population (2006) = 300
"What percentage of people in 2011 had a mother tongue that was shared by less than 8,085 in 2006 and less than 145 in 2011?","SELECT Percentage (2011) FROM table WHERE Population (2006) < 8,085 AND Population (2011) < 145"
What's the total number of points when the English translation is Long Live Life and the draw is less than 2?,SELECT COUNT Points FROM table WHERE English translation = long live life AND Draw < 2
What's the language of Draw number 9?,SELECT Language FROM table WHERE Draw = 9
What are the lowest points when the language is Portuguese?,SELECT MIN Points FROM table WHERE Language = portuguese
What's the island with a summit of Haleakalā?,SELECT Island FROM table WHERE Summit = haleakalā
What's the lowest Col ranked less than 6 with an Island of Molokaʻi?,SELECT MIN Col (m) FROM table WHERE Island = island of molokaʻi AND Rank < 6
What's the col (m) ranked more than 4 with a summit of Kawaikini?,SELECT Col (m) FROM table WHERE Rank > 4 AND Summit = kawaikini
What's the rank when the col (m) is less than 33 and has a summit of Haleakalā?,SELECT SUM Rank FROM table WHERE Col (m) < 33 AND Summit = haleakalā
What's the summit when the rank is less than 2 and has a col (m) of 0?,SELECT Summit FROM table WHERE Col (m) = 0 AND Rank < 2
Which Year has an Edition of 41st?,SELECT Year FROM table WHERE Edition = 41st
"How many Events have a Country of trinidad and tobago, and a Date of march 30-april 1?",SELECT No. of Events FROM table WHERE Country = trinidad and tobago AND Date = march 30-april 1
"Which Country has a Top Team of jam, and an Edition of 31st?",SELECT Country FROM table WHERE Top Team = jam AND Edition = 31st
What was the outcome of the final with a partner of Brett Steven?,SELECT Outcome FROM table WHERE Partner = brett steven
On what type of surface was the tournament of Italy f28?,SELECT Surface FROM table WHERE Tournament = italy f28
Who was the opponent in the final of the Senegal f2 tournament>,SELECT Opponent in the final FROM table WHERE Tournament = senegal f2
"What's the score on December 12, 1998?","SELECT Score FROM table WHERE Date = december 12, 1998"
What was the venue when the score was 7-1?,SELECT Venue FROM table WHERE Score = 7-1
What's the score of the friendly competition?,SELECT Score FROM table WHERE Competition = friendly
What's the competition that happened in Singapore?,SELECT Competition FROM table WHERE Venue = singapore
What's the venue of the 1995 Southeast Asian Games?,SELECT Venue FROM table WHERE Competition = 1995 southeast asian games
What was the date of the inauguration in the row with an entry of lifespan in the lifespan column?,SELECT Date of inauguration FROM table WHERE Lifespan = lifespan
What was the date of death entry in the row that has a date of inauguration entry of date of inauguration?,SELECT Date of death FROM table WHERE Date of inauguration = date of inauguration
"What is the length of retirement for president Sharma, Shankar Shankar Dayal Sharma?","SELECT Length of retirement FROM table WHERE President = sharma, shankar shankar dayal sharma"
How many draw is in a place that is less than 1?,SELECT COUNT Draw FROM table WHERE Place < 1
"What percentage has a less than 5 place, and a greater than 3 draw, and ""S Teb"" as the song?","SELECT Percentage FROM table WHERE Place < 5 AND Draw > 3 AND Song = ""s teb"""
Emilya Valenti has what draw average?,SELECT AVG Draw FROM table WHERE Artist = emilya valenti
What's the airing date of Armed Reaction 陀槍師姐 with 20 episodes in the Modern Action genre having an official website?,SELECT Airing date FROM table WHERE Official website = official website AND Number of episodes = 20 AND Genre = modern action AND English title (Chinese title) = armed reaction 陀槍師姐
What's the airing date for the show with 62 episodes?,SELECT Airing date FROM table WHERE Number of episodes = 62
What's the official website of Burning Flame 烈火雄心 with 22 episodes?,SELECT Official website FROM table WHERE Number of episodes > 22 AND English title (Chinese title) = burning flame 烈火雄心
what is the position for the competitor that has a score more than 7,SELECT Position FROM table WHERE A Score > 7
what is the score for the 5th position and a score less than 7,SELECT MIN B Score FROM table WHERE Position = 5th AND A Score < 7
what is the total scored for the 8th position and a score more than 6.6,SELECT MAX Total FROM table WHERE Position = 8th AND A Score > 6.6
What is the Meet of the Event with a Time of 7:55.02?,SELECT Meet FROM table WHERE Time = 7:55.02
What is the Location of the Event with a Time of 2:22.32?,SELECT Location FROM table WHERE Time = 2:22.32
"Which Body Width/mm has a Lead Pitch/mm smaller than 0.55, and a Body Length/mm larger than 18.4?",SELECT MIN Body Width/mm FROM table WHERE Lead Pitch/mm < 0.55 AND Body Length/mm > 18.4
Which Body Length/mm has a Lead Pitch/mm smaller than 0.5?,SELECT AVG Body Length/mm FROM table WHERE Lead Pitch/mm < 0.5
"How much Body Width/mm has a Body Length/mm of 18.4, and Pins of 40?",SELECT COUNT Body Width/mm FROM table WHERE Body Length/mm = 18.4 AND Pins = 40
"Which Body Width/mm has a Lead Pitch/mm smaller than 0.55, and a Part Number of tsop48?",SELECT MIN Body Width/mm FROM table WHERE Lead Pitch/mm < 0.55 AND Part Number = tsop48
"Which Lead Pitch/mm has a Part Number of tsop40, and a Body Length/mm larger than 18.4?",SELECT MAX Lead Pitch/mm FROM table WHERE Part Number = tsop40 AND Body Length/mm > 18.4
What was the least attendance when the time was 3:15?,SELECT MIN Attendance FROM table WHERE Time = 3:15
What date was at Oakland-Alameda County Coliseum with a time of 3:40 and a game less than 5?,SELECT Date FROM table WHERE Game < 5 AND Location = oakland-alameda county coliseum AND Time = 3:40
"Which Bronze has a Gold larger than 1, and a Total larger than 11, and a Silver larger than 5?",SELECT AVG Bronze FROM table WHERE Gold > 1 AND Total > 11 AND Silver > 5
How many silvers have more than 2 golds?,SELECT COUNT Silver FROM table WHERE Gold > 2
What percentage of browsers were using Firefox or other Mozilla browsers during the period in which 1.93% were using Chrome?,"SELECT Firefox , Other Mozilla FROM table WHERE Chrome = 1.93%"
What percentage of browsers were using Internet Explorer during the period in which 24.91% were using Chrome?,SELECT Internet Explorer FROM table WHERE Chrome = 24.91%
What percentage of browsers were using Chrome during the period in which 72.03% were using Internet Explorer?,SELECT Chrome FROM table WHERE Internet Explorer = 72.03%
What percentage of browsers were using Safari during the period in which 2.05% were using Chrome?,SELECT Safari FROM table WHERE Chrome = 2.05%
What percentage of browsers were using Chrome during the period in which 0.30% were using Opera and 6.77% were using Safari?,SELECT Chrome FROM table WHERE Opera = 0.30% AND Safari = 6.77%
Which TV network was located in Brazil?,SELECT TV Network(s) FROM table WHERE Country = brazil
What country has a series premier of unknown and mbc action as their TV network?,SELECT Country FROM table WHERE Series Premiere = unknown AND TV Network(s) = mbc action
What is the weekly schedule for the network sky italia?,SELECT Weekly Schedule FROM table WHERE TV Network(s) = sky italia
How many Gold medals for the Nations with 6 or more Bronze medals and 18 or more Silver?,SELECT AVG Gold FROM table WHERE Bronze > 6 AND Silver > 18
How many Gold medals did the Soviet Union receive?,SELECT AVG Gold FROM table WHERE Nation = soviet union
What pos is John Mann Category:Articles with Hcards with the New York Athletic Club?,SELECT Pos. FROM table WHERE 2012 club = new york athletic club AND Name = john mann category:articles with hcards
What's the weight when the pos is CB and is part of the New York Athletic Club?,SELECT Weight FROM table WHERE Pos. = cb AND 2012 club = new york athletic club
What's the name of the person in the CF Pos?,SELECT Name FROM table WHERE Pos. = cf
Which league cup apps has FA as the cup apps of 5?,SELECT League Cup Apps FROM table WHERE FA Cup Apps = 5
"What is the lowest league goals that has fw as the position, total goals greater than 9, with league cup goals greater than 4?",SELECT MIN League Goals FROM table WHERE Position = fw AND Total Goals > 9 AND League Cup Goals > 4
"What is the earliest year that a team event was included at Vilamoura, Portugal?","SELECT MIN Year FROM table WHERE Event = team AND Venue = vilamoura, portugal"
In which event before 2001 did the athlete place 16th?,SELECT Event FROM table WHERE Year < 2001 AND Result = 16th
In which tournament was the result 25th?,SELECT Tournament FROM table WHERE Result = 25th
"What is the number of points for the song ""viva rock 'n' roll"", with more than 3 Draws?","SELECT AVG Points FROM table WHERE Song = ""viva rock 'n' roll"" AND Draw > 3"
"What artist has more than 6 draws, and in a place higher than 14?",SELECT Artist FROM table WHERE Draw > 6 AND Place > 14
"What is the highest Place with more than 3 draws, for the Song ""dajana"", with less than 31 points?","SELECT MAX Place FROM table WHERE Draw > 3 AND Song = ""dajana"" AND Points < 31"
What Social Democratic has a Democratic and Social Centre of 10.0% 22 seats?,SELECT Social Democratic FROM table WHERE Democratic and Social Centre = 10.0% 22 seats
What Social Democratic has the Democratic and Social Centre of 4.4% 4 seats?,SELECT Social Democratic FROM table WHERE Democratic and Social Centre = 4.4% 4 seats
How many teams were at the 2007 details tournament where there a top goalscorer was not awarded?,SELECT Number of teams FROM table WHERE Top goalscorer(s) = not awarded AND Year = 2007 details
What is the location of the tournament where the best goalkeeper had 164 (8.2)?,SELECT Location FROM table WHERE Best goalkeeper = 164 (8.2)
What section were they in when there were tier 2 in 1996?,SELECT Section FROM table WHERE Level = tier 2 AND Season = 1996
"What is the administration when the division was Ykkönen (first division), and they were in the 1st position in 1996?",SELECT Administration FROM table WHERE Division = ykkönen (first division) AND Position = 1st AND Season = 1996
What was the film title that emma thompson was the actress nominated for best supporting actress?,SELECT Film title used in nomination FROM table WHERE Actor/Actress = emma thompson AND Category = best supporting actress
"What category was al pacino nominated for in the film, glengarry glen ross?",SELECT Category FROM table WHERE Actor/Actress = al pacino AND Film title used in nomination = glengarry glen ross
