question,sql
"What is the compression ratio when the continuous power is  hp (KW) at 2,200 RPM and the critical altitude is at sea level?","SELECT COUNT Compression ratio FROM table WHERE Power, continuous = hp (kW) at 2,200 RPM AND Critical altitude This is the highest altitude at which the engine can achieve its full continuous power rating. Above this altitude, power falls off with height as with a naturally aspirated engine . See Supercharger#Altitude effects for details. = sea level"
"When the engine is Wasp Jr. T1B2, what is the number needed for takeoff power?","SELECT COUNT Power, takeoff FROM table WHERE Engine = Wasp Jr. T1B2"
"When critical altitude is sea level, what is the compression ration for a supercharger gear ratio of 7:1?","SELECT Compression ratio FROM table WHERE Critical altitude This is the highest altitude at which the engine can achieve its full continuous power rating. Above this altitude, power falls off with height as with a naturally aspirated engine . See Supercharger#Altitude effects for details. = sea level AND Supercharger gear ratio = 7:1"
"How many episodes aired on october 27, 2008","SELECT COUNT Episode FROM table WHERE Air Date = October 27, 2008"
"The episode ""chapter five: dressed to kill"" had a weekly ranking of what?","SELECT Weekly Rank for Living FROM table WHERE Episode = ""Chapter Five: Dressed to Kill"""
"what is the most # that aired on september 29, 2008?","SELECT MAX # FROM table WHERE Air Date = September 29, 2008"
How many seasons did the canterbury bulldogs (8) win?,SELECT COUNT Season FROM table WHERE WinningTeam = Canterbury Bulldogs (8)
"How many teams lost at the sydney football stadium, sydney (11)?","SELECT COUNT LosingTeam FROM table WHERE Location = Sydney Football Stadium, Sydney (11)"
What was the date that the st. george-illawarra dragons lost?,SELECT Grand FinalDate FROM table WHERE LosingTeam = St. George-Illawarra Dragons
"Brett kimmorley, who was chosen for the clive churchill medal belonged to what team?",SELECT WinningTeam FROM table WHERE Clive Churchill Medal = Brett Kimmorley
What time slots have a 6.3 rating,SELECT Time slot (EST) FROM table WHERE Rating = 6.3
"What time slot is the episode ""the way we weren't"" in","SELECT Time slot (EST) FROM table WHERE Episode = ""The Way We Weren't"""
"What time slot is the episode ""who's your daddy"" in","SELECT Time slot (EST) FROM table WHERE Episode = ""Who's Your Daddy"""
Which air date had an 11 share,SELECT Air Date FROM table WHERE Share = 11
Which air date had the 18-49 rating/share of 3.3/9,SELECT Air Date FROM table WHERE 18-49 (Rating/Share) = 3.3/9
"Which characters had their first experience in the episode ""consequences""?","SELECT Character FROM table WHERE First appearance = ""Consequences"""
What episode had the last appearances of the late wife of mac taylor?,SELECT Last appearance FROM table WHERE Relationship = Late wife of Mac Taylor
Which characters were portrayed by reed garrett?,SELECT Portrayed by FROM table WHERE Character = Reed Garrett
How many characters were portrayed by the informant of don flack?,SELECT COUNT Portrayed by FROM table WHERE Relationship = Informant of Don Flack
"What episode was the last appearance of the character, rikki sandoval?",SELECT Last appearance FROM table WHERE Character = Rikki Sandoval
On which episode did actress Sela Ward make her last appearance?,SELECT Last appearance FROM table WHERE Portrayed by = Sela Ward
"Which actors first appeared in ""Zoo York""?","SELECT Portrayed by FROM table WHERE First appearance = ""Zoo York"""
How many episodes did actress Vanessa Ferlito appear in?,SELECT Episodes FROM table WHERE Portrayed by = Vanessa Ferlito
"Which actors first appeared in episode ""Blink"" 1, 2, 3?","SELECT Portrayed by FROM table WHERE First appearance = ""Blink"" 1, 2, 3"
What was the duration of Robert Joy's portrayal?,SELECT COUNT Duration FROM table WHERE Portrayed by = Robert Joy
Which episode did actor A. J. Buckley last appear in?,SELECT Last appearance FROM table WHERE Portrayed by = A. J. Buckley
What is the least top division titles?,SELECT MIN Top division titles FROM table
What is the least number of seasons in top division?,SELECT MIN Number of seasons in top division FROM table
How many viewers (millions) were there for rank (week) 20?,SELECT COUNT Viewers (millions) FROM table WHERE Rank (week) = 20
"What is the rank (timeslot) with the episode name ""dangerous liaisons""?","SELECT Rank (timeslot) FROM table WHERE Episode = ""Dangerous Liaisons"""
What is the lowest rank (night) for having viewers (millions) 5.25?,SELECT MIN Rank (night) FROM table WHERE Viewers (millions) = 5.25
"How many times was the episode named ""conference call""?","SELECT COUNT # FROM table WHERE Episode = ""Conference Call"""
How many times was the rank (night) 11?,SELECT COUNT Viewers (millions) FROM table WHERE Rank (night) = 11
WHAT WAS THE AMOUNT OF CARBON DIOXIDE EMISSIONS  IN 2006 IN THE COUNTRY WHOSE  CO2 EMISSIONS (TONS PER PERSON)  REACHED 1.4 IN 2OO7?,SELECT Carbon dioxide emissions per year (10 6 Tons) (2006) FROM table WHERE Carbon dioxide emissions per year (Tons per person) (2007) = 1.4
HOW MANY TONS OF CO2 EMISSIONS DID RUSSIA PRODUCE IN 2006?,SELECT MAX Carbon dioxide emissions per year (10 6 Tons) (2006) FROM table WHERE Country = Russia
WHAT PERCENTAGE OF GLOBAL TOTAL EMISSIONS DID INDIA PRODUCE?,SELECT Percentage of global total FROM table WHERE Country = India
HOW MUCH IS THE PERCENTAGE OF GLOBAL TOTAL EMISSIONS IN THE COUNTRY THAT PRODUCED 4.9 TONS PER PERSON IN 2007?,SELECT Percentage of global total FROM table WHERE Carbon dioxide emissions per year (Tons per person) (2007) = 4.9
WHAT WAS THE AVERAGE EMISSION PER KM 2 IN INDIA?,SELECT MAX Avg. emission per km 2 of its land (tons) FROM table WHERE Country = India
"What is the rank number that aired october 26, 2007?","SELECT Rank (#) FROM table WHERE Air Date = October 26, 2007"
What is the number of rank with the viewership of 5.96 million?,SELECT COUNT Rank (#) FROM table WHERE Viewers (m) = 5.96
"What is the viewership on november 9, 2007?","SELECT Viewers (m) FROM table WHERE Air Date = November 9, 2007"
How many platinum points were awarded when 6 gold points were awarded?,SELECT MAX Points awarded (Platinum) FROM table WHERE Points awarded (Gold) = 6
What was the range of finishing position for 15 awarded platinum points?,SELECT Finishing position FROM table WHERE Points awarded (Platinum) = 15
How many platinum points were awarded for 5th place?,SELECT MAX Points awarded (Platinum) FROM table WHERE Finishing position = 5th
How many platinum points were awarded when 70 silver points were awarded?,SELECT Points awarded (Platinum) FROM table WHERE Points awarded (Silver) = 70
How many platinum points were awarded when 9 gold points were awarded?,SELECT Points awarded (Platinum) FROM table WHERE Points awarded (Gold) = 9
How did the episode rank that had 2.65 million viewers?,SELECT Rank (#) FROM table WHERE Viewers (m) = 2.65
What was the share for the first episode that ranked 85?,SELECT MIN Share FROM table WHERE Rank (#) = 85
Which timeslot did episode no. 15 hold?,SELECT Timeslot FROM table WHERE No. = 15
"What was the timeslot for the episode that aired on May 12, 2009?","SELECT Timeslot FROM table WHERE Air Date = May 12, 2009"
"What's the 18-49 (rating/share) of the episode that originally aired on May 5, 2009?","SELECT 18–49 (Rating/Share) FROM table WHERE Air Date = May 5, 2009"
What's the total number of episodes whose original airings were viewed by 1.82 million viewers?,SELECT COUNT Air Date FROM table WHERE Viewers (m) = 1.82
"What's the rating of the episode originally aired on May 5, 2009?","SELECT Rating FROM table WHERE Air Date = May 5, 2009"
What episode was seen by 2.05 million viewers?,SELECT Episode FROM table WHERE Viewers (m) = 2.05
" what's the extroverted, relationship-oriented where extroverted, task-oriented is director","SELECT Extroverted, Relationship-Oriented FROM table WHERE Extroverted, Task-Oriented = Director"
" what's the extroverted, relationship-oriented where moderate is introverted sanguine","SELECT Extroverted, Relationship-Oriented FROM table WHERE Moderate = Introverted Sanguine"
 what's the founder where moderate is ether,SELECT Founder FROM table WHERE Moderate = ether
" what's the extroverted, relationship-oriented where date is c. 1928","SELECT Extroverted, Relationship-Oriented FROM table WHERE Date = c. 1928"
 who is the founder where date is c. 1900,SELECT Founder FROM table WHERE Date = c. 1900
" what's the people-task orientation scale where extroverted, relationship-oriented is team type","SELECT People-task orientation scale FROM table WHERE Extroverted, Relationship-Oriented = Team Type"
What is the batting team where the runs are 276?,SELECT Batting team FROM table WHERE Runs = 276
Name the batting team at Durham,SELECT Batting team FROM table WHERE Fielding team = Durham
What is the batting team with the batting partnets of thilina kandamby and rangana herath?,SELECT Batting team FROM table WHERE Batting partners = Thilina Kandamby and Rangana Herath
What is the fielding team with 155 runs?,SELECT Fielding team FROM table WHERE Runs = 155
What is the batting partners with runs of 226?,SELECT Batting partners FROM table WHERE Runs = 226
What is the nationality of David Bairstow?,SELECT Nationality FROM table WHERE Player = David Bairstow
What are the players whose rank is 2?,SELECT Player FROM table WHERE Rank = 2
How many stumpings has Paul Nixon in his career?,SELECT Stumpings FROM table WHERE Player = Paul Nixon
Where is Adam Gilchrist from?,SELECT Nationality FROM table WHERE Player = Adam Gilchrist
What are the title that have 19.48 million u.s. viewers?,SELECT Title FROM table WHERE U.S. viewers (million) = 19.48
Which titles have 18.73 u.s. viewers.,SELECT Title FROM table WHERE U.S. viewers (million) = 18.73
Who wrote all the shows with 18.73 u.s. viewers?,SELECT Written by FROM table WHERE U.S. viewers (million) = 18.73
What is the rank where the area is Los Angeles?,SELECT Rank ( WJC ) FROM table WHERE Metro area = Los Angeles
What is the number of jews where the rank is 1?,SELECT COUNT Number of Jews (WJC) FROM table WHERE Rank (ARDA) = 1
What is the number of jews asarb where the metro area is philadelphia?,SELECT Number of Jews (ASARB) FROM table WHERE Metro area = Philadelphia
what are all the open 1st viii with u15 6th iv being bgs,SELECT Open 1st VIII FROM table WHERE U15 6th IV = BGS
what are all the u16 2nd viii with u15 3rd iv being bbc,SELECT U16 2nd VIII FROM table WHERE U15 3rd IV = BBC
what are all the open 1st viii with u15 4th iv being gt,SELECT Open 1st VIII FROM table WHERE U15 4th IV = GT
how many crew had u15 3rd iv being bgs and u15 1st iv being acgs and open 1st viii being acgs,SELECT COUNT Crew FROM table WHERE U15 3rd IV = BGS AND U15 1st IV = ACGS AND Open 1st VIII = ACGS
what are all the u15 3rd iv with u15 4th iv being bbc,SELECT U15 3rd IV FROM table WHERE U15 4th IV = BBC
how many open 2nd viii had u15 3rd iv being gt,SELECT COUNT Open 2nd VIII FROM table WHERE U15 3rd IV = GT
How many schools have an enrollment of 850?,SELECT COUNT Founded FROM table WHERE Enrolment = 850
What is the location of the school named Brisbane Girls' Grammar School?,SELECT Location FROM table WHERE School = Brisbane Girls' Grammar School
How many schools are located in South Brisbane?,SELECT COUNT School FROM table WHERE Location = South Brisbane
When was SPLC founded?,SELECT MIN Founded FROM table WHERE Abbreviation = SPLC
What is the enrollment of STM which has been in competition since 1990?,SELECT COUNT Enrolment FROM table WHERE In competition since = 1990 AND Abbreviation = STM
What number is the Monaco Grand Prix?,SELECT Rd. FROM table WHERE Grand Prix = Monaco Grand Prix
Who is in the pole position for the French Grand Prix?,SELECT Pole Position FROM table WHERE Grand Prix = French Grand Prix
"What are the numbers for the raceways that are constructed by Ferrari, with Michael Schumacher holding the fastest lap and pole position?",SELECT Rd. FROM table WHERE Fastest Lap = Michael Schumacher AND Constructor = Ferrari AND Pole Position = Michael Schumacher
How many on the list are called the Austrian Grand Prix?,SELECT COUNT Rd. FROM table WHERE Grand Prix = Austrian Grand Prix
What number is the Canadian Grand Prix on the list?,SELECT Rd. FROM table WHERE Grand Prix = Canadian Grand Prix
What is the rd for the canadian grand prix?,SELECT Rd. FROM table WHERE Grand Prix = Canadian Grand Prix
What is the fastest lap for the european grand prix?,SELECT Fastest Lap FROM table WHERE Grand Prix = European Grand Prix
What is the pole position for the ferrari at the austrian grand prix?,SELECT Pole Position FROM table WHERE Constructor = Ferrari AND Grand Prix = Austrian Grand Prix
What was the result of round 2r?,SELECT Outcome FROM table WHERE Round = 2R
Who did Tina Pisnik verse?,SELECT Against FROM table WHERE Opponent = Tina Pisnik
How many rounds were 2r?,SELECT COUNT Result FROM table WHERE Round = 2R
Name the outcome for round 2r,SELECT Outcome FROM table WHERE Round = 2R
what's the night rank with viewers (m) of 6.63,SELECT Night Rank FROM table WHERE Viewers (m) = 6.63
what's the overall rank with viewers (m) of 7.44,SELECT Overall Rank FROM table WHERE Viewers (m) = 7.44
what's the overall rank with rating/share 18–49 of 2.1/5,SELECT COUNT Overall Rank FROM table WHERE Rating/Share 18–49 = 2.1/5
what's the night rank with rating of 6.2,SELECT Night Rank FROM table WHERE Rating = 6.2
"what's the viewers (m) with episode of ""legacy""","SELECT Viewers (m) FROM table WHERE Episode = ""Legacy"""
What is the number of group b winner for francavilla?,SELECT COUNT Group B Winner FROM table WHERE Group C Winner = Francavilla
What is the group a winner for modena?,SELECT Group A Winner FROM table WHERE Group B Winner = Modena
What is the group a winner for vis pesaro?,SELECT Group A Winner FROM table WHERE Group C Winner = Vis Pesaro
What group a winner was for nocerina?,SELECT Group A Winner FROM table WHERE Group D Winner = Nocerina
What was the group d winner for modena?,SELECT Group D Winner FROM table WHERE Group B Winner = Modena
Who had the fastest lap at the brazilian grand prix?,SELECT Fastest Lap FROM table WHERE Grand Prix = Brazilian Grand Prix
Who was on the pole position at the monaco grand prix?,SELECT Pole Position FROM table WHERE Grand Prix = Monaco Grand Prix
Who was the winning driver when Michael Schumacher had the pole and the fastest lap?,SELECT Winning Driver FROM table WHERE Fastest Lap = Michael Schumacher AND Pole Position = Michael Schumacher
what are all the location where date is 5 april,SELECT Location FROM table WHERE Date = 5 April
what are all the pole position where date is 26 july,SELECT Pole Position FROM table WHERE Date = 26 July
who are all the winning constructors where fastest lap is riccardo patrese and location is interlagos,SELECT Winning Constructor FROM table WHERE Fastest Lap = Riccardo Patrese AND Location = Interlagos
what are all the report where winning constructor is williams - renault and grand prix is south african grand prix,SELECT Report FROM table WHERE Winning Constructor = Williams - Renault AND Grand Prix = South African Grand Prix
whatthe minimum round where grand prix is german grand prix,SELECT MIN Round FROM table WHERE Grand Prix = German Grand Prix
what of the total number of date where grand prix is portuguese grand prix,SELECT COUNT Date FROM table WHERE Grand Prix = Portuguese Grand Prix
What is the number of pole position with a round of 15?,SELECT COUNT Pole Position FROM table WHERE Round = 15
What is the date of the circuit gilles villeneuve?,SELECT Date FROM table WHERE Location = Circuit Gilles Villeneuve
What is the location of thierry boutsen?,SELECT Location FROM table WHERE Fastest Lap = Thierry Boutsen
Who had the pole position at the German Grand Prix?,SELECT Pole Position FROM table WHERE Grand Prix = German Grand Prix
Which rd. occurred on 22 October?,SELECT MIN Rd. FROM table WHERE Date = 22 October
Who was the winning driver on 13 August?,SELECT Winning Driver FROM table WHERE Date = 13 August
What was the fastest lap at the Mexican Grand Prix?,SELECT Fastest Lap FROM table WHERE Grand Prix = Mexican Grand Prix
Which rd. took place at Hockenheimring?,SELECT MIN Rd. FROM table WHERE Location = Hockenheimring
How many drivers had the fastest lap at Silverstone?,SELECT COUNT Fastest Lap FROM table WHERE Location = Silverstone
What is the percentage of Android use when Windows is 1.15%?,SELECT Android FROM table WHERE Windows = 1.15%
On which dates was the value of Bada 0.05%?,SELECT Date FROM table WHERE Bada = 0.05%
"When the value of ""other"" is 0.7%, what is the percentage for Windows?",SELECT Windows FROM table WHERE Other = 0.7%
"When Symbian/Series 40 is 0.40%, what is the percentage of ""other""?",SELECT Other FROM table WHERE Symbian / Series 40 = 0.40%
Which source shows Blackberry at 2.9%?,SELECT Source FROM table WHERE BlackBerry = 2.9%
Which colleges have the english abbreviation MTC?,SELECT English Name FROM table WHERE abbreviation = MTC
What is the Japanese orthography for the English name National Farmers Academy?,SELECT Japanese orthography FROM table WHERE English Name = National Farmers Academy
"What is the abbreviation for the college pronounced ""kōkū daigakkō""?",SELECT abbreviation FROM table WHERE Pronouciation = Kōkū Daigakkō
How many providers were founded in 1964?,SELECT COUNT Provider(IAI) FROM table WHERE Foundation = 1964
What is the Japanese orthography for National Fisheries University?,SELECT Japanese orthography FROM table WHERE English Name = National Fisheries University
What is the minimum number for the half marathon (womens)?,SELECT MIN Half Marathon (womens) FROM table
Whatis the total number of half marathon (mens) that represented kazakhstan?,SELECT COUNT Half Marathon (mens) FROM table WHERE Country = Kazakhstan
What is amount of countries where half marathon (women) is larger than 1.0?,SELECT COUNT Country FROM table WHERE Half Marathon (womens) > 1.0
How many times is Moldova the winner of half marathon (womens)?,SELECT COUNT Half Marathon (womens) FROM table WHERE Country = Moldova
Which country has half marathon (womens) that is larger than 1.0?,SELECT Country FROM table WHERE Half Marathon (womens) > 1.0
What is the make of the car that won the brazilian grand prix?,SELECT Constructor FROM table WHERE Grand Prix = Brazilian Grand Prix
Who drove the fastest lap for round 8?,SELECT Fastest Lap FROM table WHERE Rd. = 8
What day was the grand prix in jerez?,SELECT Date FROM table WHERE Location = Jerez
What event was in detroit?,SELECT Grand Prix FROM table WHERE Location = Detroit
How many events did nigel mansell drive the fastest and a mclaren - honda win?,SELECT COUNT Grand Prix FROM table WHERE Constructor = McLaren - Honda AND Fastest Lap = Nigel Mansell
What day is the french grand prix,SELECT Date FROM table WHERE Grand Prix = French Grand Prix
 who is the winners where season result is 7th,SELECT Winners FROM table WHERE Season Result = 7th
 who is the winners where season result is 9th,SELECT Winners FROM table WHERE Season Result = 9th
 what's the grand finalist where winners is collingwood,SELECT Grand Finalist FROM table WHERE Winners = Collingwood
 who is the season result where margin is 51,SELECT Season Result FROM table WHERE Margin = 51
 who is the grand finalist where scores is 11.11 (77) – 10.8 (68),SELECT Grand Finalist FROM table WHERE Scores = 11.11 (77) – 10.8 (68)
 who is the grand finalist where scores is 8.9 (57) – 7.12 (54),SELECT Grand Finalist FROM table WHERE Scores = 8.9 (57) – 7.12 (54)
what was the crowd when the scores are 10.12 (72) – 8.11 (59)?,SELECT MAX Crowd FROM table WHERE Scores = 10.12 (72) – 8.11 (59)
what is the venue where the scores are 15.13 (103) – 8.4 (52)?,SELECT Venue FROM table WHERE Scores = 15.13 (103) – 8.4 (52)
what is the venue where the margin is 4?,SELECT Venue FROM table WHERE Margin = 4
what is the crowd when the grand finalist was south melbourne?,SELECT Crowd FROM table WHERE Grand Finalist = South Melbourne
What was the date for monaco grand prix?,SELECT Date FROM table WHERE Race = Monaco Grand Prix
What was the date for the pole position of alain prost?,SELECT Date FROM table WHERE Pole Position = Alain Prost
What is the race winer of the portuguese grand prix?,SELECT Race Winner FROM table WHERE Race = Portuguese Grand Prix
what's the race winner with date being 12 june,SELECT Race Winner FROM table WHERE Date = 12 June
what's the constructor with location being hockenheimring,SELECT Constructor FROM table WHERE Location = Hockenheimring
what's the race winner with location being jacarepaguá,SELECT Race Winner FROM table WHERE Location = Jacarepaguá
what's the total number of race winner with rnd being 10,SELECT COUNT Race Winner FROM table WHERE Rnd = 10
what's the pole position with location being hockenheimring,SELECT Pole Position FROM table WHERE Location = Hockenheimring
what's the report with rnd being 4,SELECT Report FROM table WHERE Rnd = 4
What venue has an attendance of 30824 at Essendon in 1984?,SELECT Venue FROM table WHERE Premier = Essendon AND Attendance = 30824
What other venue was a runner up to Hawthorn?,SELECT Venue FROM table WHERE Runner Up = Hawthorn
What is the other premiership when the runner up wis Geelong?,SELECT Premiership FROM table WHERE Runner Up = Geelong
Who are all the runner ups when the score is 9.12 (66) – 5.6 (36)?,SELECT Runner Up FROM table WHERE Score = 9.12 (66) – 5.6 (36)
Who had the fastest lap in the race where Patrick Tambay was on the pole?,SELECT Fastest Lap FROM table WHERE Pole Position = Patrick Tambay
What race had Nelson Piquet on the pole and was in Nürburgring?,SELECT Race FROM table WHERE Pole Position = Nelson Piquet AND Location = Nürburgring
How many rounds did Patrick Tambay record the fastest lap?,SELECT COUNT Rnd FROM table WHERE Fastest Lap = Patrick Tambay
Which race is located in kyalami?,SELECT Race FROM table WHERE Location = Kyalami
What is the fastest lap with pole position of gilles villeneuve?,SELECT Fastest Lap FROM table WHERE Pole Position = Gilles Villeneuve
Who did the fastest lap in the dutch grand prix?,SELECT Fastest Lap FROM table WHERE Race = Dutch Grand Prix
Who did the fastest lap with the race winner john watson?,SELECT Fastest Lap FROM table WHERE Race Winner = John Watson
What is the constructor for 9 May?,SELECT Constructor FROM table WHERE Date = 9 May
What is the pole position for the race with the fastest lap by Nelson Piquet and the constructor is Ferrari?,SELECT Pole Position FROM table WHERE Fastest Lap = Nelson Piquet AND Constructor = Ferrari
What is the report listed for the race in San Marino Grand Prix?,SELECT Report FROM table WHERE Race = San Marino Grand Prix
Who was the constructor in the location Monza?,SELECT Constructor FROM table WHERE Location = Monza
How many races had the pole position Alain Prost and the race winner Keke Rosberg?,SELECT COUNT Race FROM table WHERE Pole Position = Alain Prost AND Race Winner = Keke Rosberg
what's the report with location  österreichring,SELECT Report FROM table WHERE Location = Österreichring
what's the report with race argentine grand prix,SELECT Report FROM table WHERE Race = Argentine Grand Prix
what's the minimum rnd with race  italian grand prix,SELECT MIN Rnd FROM table WHERE Race = Italian Grand Prix
what's the total number of report with date  29 april,SELECT COUNT Report FROM table WHERE Date = 29 April
what's the race winner with constructor  renault,SELECT Race Winner FROM table WHERE Constructor = Renault
what's the date with rnd  1,SELECT Date FROM table WHERE Rnd = 1
How many days is the Monaco Grand Prix?,SELECT COUNT Date FROM table WHERE Race = Monaco Grand Prix
How many rounds were won with James Hunt as pole position and John Watson as  fastest lap?,SELECT COUNT Rnd FROM table WHERE Pole Position = James Hunt AND Fastest Lap = John Watson
The Dijon-prenois had how many fastest laps?,SELECT COUNT Fastest Lap FROM table WHERE Location = Dijon-Prenois
What was the constructor for round 15?,SELECT Constructor FROM table WHERE Rnd = 15
Who won the Brands Hatch circuit?,SELECT Winning driver FROM table WHERE Circuit = Brands Hatch
Who constructed the I Italian Republic Grand Prix?,SELECT Constructor FROM table WHERE Race Name = I Italian Republic Grand Prix
What race was held at Oulton Park?,SELECT Race Name FROM table WHERE Circuit = Oulton Park
Did the I Brazilian Grand Prix have a report?,SELECT Report FROM table WHERE Race Name = I Brazilian Grand Prix
what is the race where the pole position is niki lauda and the date is 27 april?,SELECT Race FROM table WHERE Pole Position = Niki Lauda AND Date = 27 April
what is the date where the constructor is ferrari and the location is anderstorp?,SELECT Date FROM table WHERE Constructor = Ferrari AND Location = Anderstorp
how many times is the pole position niki lauda and the race is monaco grand prix?,SELECT COUNT Rnd FROM table WHERE Pole Position = Niki Lauda AND Race = Monaco Grand Prix
what is the report where the location is kyalami?,SELECT Report FROM table WHERE Location = Kyalami
who is the pole position for the rnd 3,SELECT Pole Position FROM table WHERE Rnd = 3
what is the race where the fastest lap is by jean-pierre jarier?,SELECT Race FROM table WHERE Fastest Lap = Jean-Pierre Jarier
What circuit did Clay Regazzoni win?,SELECT Circuit FROM table WHERE Winning driver = Clay Regazzoni
What was the date when Chris Amon won?,SELECT Date FROM table WHERE Winning driver = Chris Amon
What circuit is the Vi Rhein-Pokalrennen race in?,SELECT Circuit FROM table WHERE Race Name = VI Rhein-Pokalrennen
What date is listed at place 13,SELECT Date FROM table WHERE # = 13
What date has a solitudering circuit,SELECT Date FROM table WHERE Circuit = Solitudering
How many dates have silverstone circuit,SELECT COUNT Date FROM table WHERE Circuit = Silverstone
How many constructors are listed for the XVI BRDC international trophy race,SELECT COUNT Constructor FROM table WHERE Race Name = XVI BRDC International Trophy
What is the name of the circuit in which the race name is ii danish grand prix?,SELECT Circuit FROM table WHERE Race Name = II Danish Grand Prix
What is te name of the constructors dated 26 march?,SELECT Constructor FROM table WHERE Date = 26 March
What is the total amount of circuts dated 22 april?,SELECT COUNT Circuit FROM table WHERE Date = 22 April
what is the name of the constructor that has the circuit zeltweg airfield?,SELECT Constructor FROM table WHERE Circuit = Zeltweg Airfield
What is the name of the winning driver where the circuit name is posillipo?,SELECT Winning driver FROM table WHERE Circuit = Posillipo
What is the name of the circuit where the race xi Syracuse grand prix was held?,SELECT Circuit FROM table WHERE Race Name = XI Syracuse Grand Prix
What kind of report is for the Pau circuit?,SELECT Report FROM table WHERE Circuit = Pau
How many different kinds of reports are there for races that Juan Manuel Fangio won?,SELECT COUNT Report FROM table WHERE Winning driver = Juan Manuel Fangio
Who constructed the Syracuse circuit?,SELECT Constructor FROM table WHERE Circuit = Syracuse
What is the name of the race in the Modena circuit?,SELECT Race Name FROM table WHERE Circuit = Modena
What is the race name in the Monza circuit?,SELECT Race Name FROM table WHERE Circuit = Monza
When does V Madgwick Cup take place?,SELECT Date FROM table WHERE Race Name = V Madgwick Cup
Which driver won the race xiv eläintarhanajot?,SELECT Winning driver FROM table WHERE Race Name = XIV Eläintarhanajot
Who won the Modena circuit?,SELECT Winning driver FROM table WHERE Circuit = Modena
How many constructors won the III Redex Trophy?,SELECT COUNT Constructor FROM table WHERE Race Name = III RedeX Trophy
What was the report of Mike Hawthorn's winning race?,SELECT Report FROM table WHERE Winning driver = Mike Hawthorn
What was the name of the race in Bordeaux?,SELECT Race Name FROM table WHERE Circuit = Bordeaux
What is the report for the race name V Ulster Trophy?,SELECT Report FROM table WHERE Race Name = V Ulster Trophy
What is the constructor for the Silverstone circuit?,SELECT Constructor FROM table WHERE Circuit = Silverstone
What's the report for the Silverstone circuit?,SELECT Report FROM table WHERE Circuit = Silverstone
"What's the report for the race name, XIII Grand Prix de l'Albigeois?",SELECT Report FROM table WHERE Race Name = XIII Grand Prix de l'Albigeois
Which date did the race name XII Pau Grand Prix take place on?,SELECT Date FROM table WHERE Race Name = XII Pau Grand Prix
Who was the winning driver for the goodwood circuit?,SELECT Winning driver FROM table WHERE Circuit = Goodwood
How many millions of U.S. viewers whatched episodes written by Krystal Houghton?,SELECT U.S. viewers (millions) FROM table WHERE Written by = Krystal Houghton
How many titles were directed in series 79?,SELECT COUNT Directed by FROM table WHERE No. in series = 79
Who wrote an episode watched by 19.01 million US viewers?,SELECT Written by FROM table WHERE U.S. viewers (millions) = 19.01
What are the titles of the episodes where Rodman Flender is the director?,SELECT Episode title FROM table WHERE Director = Rodman Flender
What is the original air date of the Jamie Babbit directed episode?,SELECT Original air date FROM table WHERE Director = Jamie Babbit
What is the original air date when there were 12.81 million u.s viewers?,SELECT Original air date FROM table WHERE U.S. viewers (millions) = 12.81
When did Shelia Lawrence join the series?,SELECT MIN Series # FROM table WHERE Writer(s) = Shelia Lawrence
Who was the director when there were 13.66 million u.s viewers?,SELECT Director FROM table WHERE U.S. viewers (millions) = 13.66
Name the percentage where the amount won was 25,SELECT Pct % FROM table WHERE Won = 25
How many games were won with 2nd oha was standing and there were 62 games?,SELECT Won FROM table WHERE Standing = 2nd OHA AND Games = 62
What is the Liscumb when Gauthier is 34?,SELECT Liscumb FROM table WHERE Gauthier = 34
What is the Bello when Ben-Tahir is 296?,SELECT Bello FROM table WHERE Ben-Tahir = 296
What is Ben-Tahir when Bello is 51?,SELECT Ben-Tahir FROM table WHERE Bello = 51
What is Haydon when Larter is 11 and Libweshya is 4?,SELECT Haydon FROM table WHERE Larter = 11 AND Libweshya = 4
What is Liscumb when Haydon is 1632?,SELECT Liscumb FROM table WHERE Haydon = 1632
What is Doucet when Lawrance is 36?,SELECT Doucet FROM table WHERE Lawrance = 36
"Which tv had the date december 7, 1986?","SELECT TV FROM table WHERE Date = December 7, 1986"
Which kickoff has the opponent at new orleans saints?,SELECT Kickoff [a ] FROM table WHERE Opponent = at New Orleans Saints
How many houses are green?,SELECT COUNT House Name FROM table WHERE Colours = Green
What year was the house named gongola made?,SELECT Founded FROM table WHERE House Name = Gongola
What is the name of the green house?,SELECT House Name FROM table WHERE Colours = Green
What is the green house made of?,SELECT Composition FROM table WHERE Colours = Green
What is the benue house made of?,SELECT Composition FROM table WHERE House Name = Benue
In which week was the game against a team with a record of 3-6 played?,SELECT COUNT Week FROM table WHERE Record = 3-6
Which channel had the game against the Minnesota Vikings?,SELECT TV FROM table WHERE Opponent = Minnesota Vikings
"How many opponents were there at the game with 64,087 people in attendance?","SELECT COUNT Opponent FROM table WHERE Attendance = 64,087"
Where was the game played when the team's record was 1-3? ,SELECT Game site FROM table WHERE Record = 1-3
"How many times was there a kickoff in the September 4, 1988 game? ","SELECT COUNT Kickoff [a ] FROM table WHERE Date = September 4, 1988"
How many crowds watched the game where the record was 1-3? ,SELECT COUNT Attendance FROM table WHERE Record = 1-3
What year finished with Daniel Zueras as the runner-up?,SELECT COUNT Year FROM table WHERE Runner-up = Daniel Zueras
